,Due,Future,Month,Pair
0,1999-12-30,BOF00,F,BOK00
1,2000-02-29,BOH00,H,BON00
2,2000-04-28,BOK00,K,BOZ00
3,2000-06-30,BON00,N,BOF01
4,2000-11-30,BOZ00,Z,BOH01
5,2000-12-29,BOF01,F,BOK01
6,2001-02-28,BOH01,H,BON01
7,2001-04-30,BOK01,K,BOZ01
8,2001-06-29,BON01,N,BOF02
9,2001-11-30,BOZ01,Z,BOH02
10,2001-12-31,BOF02,F,BOK02
11,2002-02-28,BOH02,H,BON02
12,2002-04-30,BOK02,K,BOZ02
13,2002-06-28,BON02,N,BOF03
14,2002-11-29,BOZ02,Z,BOH03
15,2002-12-31,BOF03,F,BOK03
16,2003-02-28,BOH03,H,BON03
17,2003-04-30,BOK03,K,BOZ03
18,2003-06-30,BON03,N,BOF04
19,2003-11-28,BOZ03,Z,BOH04
20,2003-12-31,BOF04,F,BOK04
21,2004-02-27,BOH04,H,BON04
22,2004-04-30,BOK04,K,BOZ04
23,2004-06-30,BON04,N,BOF05
24,2004-11-30,BOZ04,Z,BOH05
25,2004-12-30,BOF05,F,BOK05
26,2005-02-28,BOH05,H,BON05
27,2005-04-29,BOK05,K,BOZ05
28,2005-06-30,BON05,N,BOF06
29,2005-11-30,BOZ05,Z,BOH06
30,2005-12-30,BOF06,F,BOK06
31,2006-02-28,BOH06,H,BON06
32,2006-04-28,BOK06,K,BOZ06
33,2006-06-30,BON06,N,BOF07
34,2006-11-30,BOZ06,Z,BOH07
35,2006-12-29,BOF07,F,BOK07
36,2007-02-28,BOH07,H,BON07
37,2007-04-30,BOK07,K,BOZ07
38,2007-06-29,BON07,N,BOF08
39,2007-11-30,BOZ07,Z,BOH08
40,2007-12-31,BOF08,F,BOK08
41,2008-02-29,BOH08,H,BON08
42,2008-04-30,BOK08,K,BOZ08
43,2008-06-30,BON08,N,BOF09
44,2008-11-28,BOZ08,Z,BOH09
45,2008-12-31,BOF09,F,BOK09
46,2009-02-27,BOH09,H,BON09
47,2009-04-30,BOK09,K,BOZ09
48,2009-06-30,BON09,N,BOF10
49,2009-11-30,BOZ09,Z,BOH10
50,2009-12-31,BOF10,F,BOK10
51,2010-02-26,BOH10,H,BON10
52,2010-04-30,BOK10,K,BOZ10
53,2010-06-30,BON10,N,BOF11
54,2010-11-30,BOZ10,Z,BOH11
55,2010-12-31,BOF11,F,BOK11
56,2011-02-28,BOH11,H,BON11
57,2011-04-29,BOK11,K,BOZ11
58,2011-06-30,BON11,N,BOF12
59,2011-11-30,BOZ11,Z,BOH12
60,2011-12-30,BOF12,F,BOK12
61,2012-02-29,BOH12,H,BON12
62,2012-04-30,BOK12,K,BOZ12
63,2012-06-29,BON12,N,BOF13
64,2012-11-30,BOZ12,Z,BOH13
65,2012-12-31,BOF13,F,BOK13
66,2013-02-28,BOH13,H,BON13
67,2013-04-30,BOK13,K,BOZ13
68,2013-06-28,BON13,N,BOF14
69,2013-11-29,BOZ13,Z,BOH14
70,2013-12-31,BOF14,F,BOK14
71,2014-02-28,BOH14,H,BON14
72,2014-04-30,BOK14,K,BOZ14
73,2014-06-30,BON14,N,BOF15
74,2014-11-28,BOZ14,Z,BOH15
75,2014-12-31,BOF15,F,BOK15
76,2015-02-27,BOH15,H,BON15
77,2015-04-30,BOK15,K,BOZ15
78,2015-06-30,BON15,N,BOF16
79,2015-11-30,BOZ15,Z,BOH16
80,2015-12-31,BOF16,F,BOK16
81,2016-02-29,BOH16,H,BON16
82,2016-04-29,BOK16,K,BOZ16
83,2016-06-30,BON16,N,BOF17
84,2016-11-30,BOZ16,Z,BOH17
85,2016-12-30,BOF17,F,BOK17
86,2017-02-28,BOH17,H,BON17
87,2017-04-28,BOK17,K,BOZ17
88,2017-06-30,BON17,N,BOF18
89,2017-11-30,BOZ17,Z,BOH18
90,2017-12-29,BOF18,F,BOK18
91,2018-02-28,BOH18,H,BON18
92,2018-04-30,BOK18,K,BOZ18
93,2018-06-29,BON18,N,BOF19
94,2018-11-30,BOZ18,Z,BOH19
95,2018-12-31,BOF19,F,BOK19
96,2019-02-28,BOH19,H,BON19
97,2019-04-30,BOK19,K,BOZ19
98,2019-06-28,BON19,N,BOF20
99,2019-11-29,BOZ19,Z,BOH20
100,2019-12-31,BOF20,F,BOK20
101,2020-02-28,BOH20,H,BON20
102,2020-04-30,BOK20,K,BOZ20
103,2020-06-30,BON20,N,BOF21
104,2020-11-30,BOZ20,Z,BOH21
105,2020-12-31,BOF21,F,BOK21
106,2021-02-26,BOH21,H,BON21
107,2021-04-30,BOK21,K,BOZ21
108,2021-06-30,BON21,N,BOF22
109,2021-11-30,BOZ21,Z,BOH22
110,2021-12-31,BOF22,F,BOK22
111,2022-02-28,BOH22,H,BON22
112,2022-04-29,BOK22,K,BOZ22
113,2022-06-30,BON22,N,BOF23
114,2022-11-30,BOZ22,Z,BOH23
115,2022-12-30,BOF23,F,BOK23
116,2023-02-28,BOH23,H,BON23
117,2023-04-28,BOK23,K,BOZ23
118,2023-06-30,BON23,N,BOZ23
