,Due,Future,Month,Pair
0,2000-02-29,SIH00,H,SIU00
1,2000-04-28,SIK00,K,SIZ00
2,2000-06-30,SIN00,N,SIH01
3,2000-08-31,SIU00,U,SIK01
4,2000-11-30,SIZ00,Z,SIN01
5,2001-02-28,SIH01,H,SIU01
6,2001-04-30,SIK01,K,SIZ01
7,2001-06-29,SIN01,N,SIH02
8,2001-08-31,SIU01,U,SIK02
9,2001-11-30,SIZ01,Z,SIN02
10,2002-02-28,SIH02,H,SIU02
11,2002-04-30,SIK02,K,SIZ02
12,2002-06-28,SIN02,N,SIH03
13,2002-08-30,SIU02,U,SIK03
14,2002-11-27,SIZ02,Z,SIN03
15,2003-02-28,SIH03,H,SIU03
16,2003-04-30,SIK03,K,SIZ03
17,2003-06-30,SIN03,N,SIH04
18,2003-08-29,SIU03,U,SIK04
19,2003-11-26,SIZ03,Z,SIN04
20,2004-02-27,SIH04,H,SIU04
21,2004-04-30,SIK04,K,SIZ04
22,2004-06-30,SIN04,N,SIH05
23,2004-08-31,SIU04,U,SIK05
24,2004-11-30,SIZ04,Z,SIN05
25,2005-02-28,SIH05,H,SIU05
26,2005-04-29,SIK05,K,SIZ05
27,2005-06-30,SIN05,N,SIH06
28,2005-08-31,SIU05,U,SIK06
29,2005-11-30,SIZ05,Z,SIN06
30,2006-02-28,SIH06,H,SIU06
31,2006-04-28,SIK06,K,SIZ06
32,2006-06-30,SIN06,N,SIH07
33,2006-08-31,SIU06,U,SIK07
34,2006-11-30,SIZ06,Z,SIN07
35,2007-02-28,SIH07,H,SIU07
36,2007-04-30,SIK07,K,SIZ07
37,2007-06-29,SIN07,N,SIH08
38,2007-08-31,SIU07,U,SIK08
39,2007-11-30,SIZ07,Z,SIN08
40,2008-02-29,SIH08,H,SIU08
41,2008-04-30,SIK08,K,SIZ08
42,2008-06-30,SIN08,N,SIH09
43,2008-08-29,SIU08,U,SIK09
44,2008-11-28,SIZ08,Z,SIN09
45,2009-02-27,SIH09,H,SIU09
46,2009-04-30,SIK09,K,SIZ09
47,2009-06-30,SIN09,N,SIH10
48,2009-08-31,SIU09,U,SIK10
49,2009-11-30,SIZ09,Z,SIN10
50,2010-02-26,SIH10,H,SIU10
51,2010-04-30,SIK10,K,SIZ10
52,2010-06-30,SIN10,N,SIH11
53,2010-08-31,SIU10,U,SIK11
54,2010-11-30,SIZ10,Z,SIN11
55,2011-02-28,SIH11,H,SIU11
56,2011-04-29,SIK11,K,SIZ11
57,2011-06-30,SIN11,N,SIH12
58,2011-08-31,SIU11,U,SIK12
59,2011-11-30,SIZ11,Z,SIN12
60,2012-02-29,SIH12,H,SIU12
61,2012-04-30,SIK12,K,SIZ12
62,2012-06-29,SIN12,N,SIH13
63,2012-08-31,SIU12,U,SIK13
64,2012-11-30,SIZ12,Z,SIN13
65,2013-02-28,SIH13,H,SIU13
66,2013-04-30,SIK13,K,SIZ13
67,2013-06-28,SIN13,N,SIH14
68,2013-08-30,SIU13,U,SIK14
69,2013-11-29,SIZ13,Z,SIN14
70,2014-02-28,SIH14,H,SIU14
71,2014-04-30,SIK14,K,SIZ14
72,2014-06-30,SIN14,N,SIH15
73,2014-08-29,SIU14,U,SIK15
74,2014-11-28,SIZ14,Z,SIN15
75,2015-02-27,SIH15,H,SIU15
76,2015-04-30,SIK15,K,SIZ15
77,2015-06-30,SIN15,N,SIH16
78,2015-08-31,SIU15,U,SIK16
79,2015-11-30,SIZ15,Z,SIN16
80,2016-02-29,SIH16,H,SIU16
81,2016-04-29,SIK16,K,SIZ16
82,2016-06-30,SIN16,N,SIH17
83,2016-08-31,SIU16,U,SIK17
84,2016-11-30,SIZ16,Z,SIN17
85,2017-02-28,SIH17,H,SIU17
86,2017-04-28,SIK17,K,SIZ17
87,2017-06-30,SIN17,N,SIH18
88,2017-08-31,SIU17,U,SIK18
89,2017-11-30,SIZ17,Z,SIN18
90,2018-02-28,SIH18,H,SIU18
91,2018-04-30,SIK18,K,SIZ18
92,2018-06-29,SIN18,N,SIH19
93,2018-08-31,SIU18,U,SIK19
94,2018-11-30,SIZ18,Z,SIN19
95,2019-02-28,SIH19,H,SIU19
96,2019-04-30,SIK19,K,SIZ19
97,2019-06-28,SIN19,N,SIH20
98,2019-08-30,SIU19,U,SIK20
99,2019-11-29,SIZ19,Z,SIN20
100,2020-02-28,SIH20,H,SIU20
101,2020-04-30,SIK20,K,SIZ20
102,2020-06-30,SIN20,N,SIH21
103,2020-08-31,SIU20,U,SIK21
104,2020-11-30,SIZ20,Z,SIN21
105,2021-02-26,SIH21,H,SIU21
106,2021-04-30,SIK21,K,SIZ21
107,2021-06-30,SIN21,N,SIH22
108,2021-08-31,SIU21,U,SIK22
109,2021-11-30,SIZ21,Z,SIN22
110,2022-02-28,SIH22,H,SIU22
111,2022-04-29,SIK22,K,SIZ22
112,2022-06-30,SIN22,N,SIH23
113,2022-08-31,SIU22,U,SIK23
114,2022-11-30,SIZ22,Z,SIN23
115,2023-02-28,SIH23,H,SIU23
116,2023-04-28,SIK23,K,SIZ23
117,2023-06-30,SIN23,N,SIZ23
118,2023-08-31,SIU23,U,SIZ23
