,Due,Future,Month,Pair
0,1999-12-30,BOF00,F,BON00
1,2000-02-29,BOH00,H,BOZ00
2,2000-04-28,BOK00,K,BOF01
3,2000-06-30,BON00,N,BOH01
4,2000-11-30,BOZ00,Z,BOK01
5,2000-12-29,BOF01,F,BON01
6,2001-02-28,BOH01,H,BOZ01
7,2001-04-30,BOK01,K,BOF02
8,2001-06-29,BON01,N,BOH02
9,2001-11-30,BOZ01,Z,BOK02
10,2001-12-31,BOF02,F,BON02
11,2002-02-28,BOH02,H,BOZ02
12,2002-04-30,BOK02,K,BOF03
13,2002-06-28,BON02,N,BOH03
14,2002-11-29,BOZ02,Z,BOK03
15,2002-12-31,BOF03,F,BON03
16,2003-02-28,BOH03,H,BOZ03
17,2003-04-30,BOK03,K,BOF04
18,2003-06-30,BON03,N,BOH04
19,2003-11-28,BOZ03,Z,BOK04
20,2003-12-31,BOF04,F,BON04
21,2004-02-27,BOH04,H,BOZ04
22,2004-04-30,BOK04,K,BOF05
23,2004-06-30,BON04,N,BOH05
24,2004-11-30,BOZ04,Z,BOK05
25,2004-12-30,BOF05,F,BON05
26,2005-02-28,BOH05,H,BOZ05
27,2005-04-29,BOK05,K,BOF06
28,2005-06-30,BON05,N,BOH06
29,2005-11-30,BOZ05,Z,BOK06
30,2005-12-30,BOF06,F,BON06
31,2006-02-28,BOH06,H,BOZ06
32,2006-04-28,BOK06,K,BOF07
33,2006-06-30,BON06,N,BOH07
34,2006-11-30,BOZ06,Z,BOK07
35,2006-12-29,BOF07,F,BON07
36,2007-02-28,BOH07,H,BOZ07
37,2007-04-30,BOK07,K,BOF08
38,2007-06-29,BON07,N,BOH08
39,2007-11-30,BOZ07,Z,BOK08
40,2007-12-31,BOF08,F,BON08
41,2008-02-29,BOH08,H,BOZ08
42,2008-04-30,BOK08,K,BOF09
43,2008-06-30,BON08,N,BOH09
44,2008-11-28,BOZ08,Z,BOK09
45,2008-12-31,BOF09,F,BON09
46,2009-02-27,BOH09,H,BOZ09
47,2009-04-30,BOK09,K,BOF10
48,2009-06-30,BON09,N,BOH10
49,2009-11-30,BOZ09,Z,BOK10
50,2009-12-31,BOF10,F,BON10
51,2010-02-26,BOH10,H,BOZ10
52,2010-04-30,BOK10,K,BOF11
53,2010-06-30,BON10,N,BOH11
54,2010-11-30,BOZ10,Z,BOK11
55,2010-12-31,BOF11,F,BON11
56,2011-02-28,BOH11,H,BOZ11
57,2011-04-29,BOK11,K,BOF12
58,2011-06-30,BON11,N,BOH12
59,2011-11-30,BOZ11,Z,BOK12
60,2011-12-30,BOF12,F,BON12
61,2012-02-29,BOH12,H,BOZ12
62,2012-04-30,BOK12,K,BOF13
63,2012-06-29,BON12,N,BOH13
64,2012-11-30,BOZ12,Z,BOK13
65,2012-12-31,BOF13,F,BON13
66,2013-02-28,BOH13,H,BOZ13
67,2013-04-30,BOK13,K,BOF14
68,2013-06-28,BON13,N,BOH14
69,2013-11-29,BOZ13,Z,BOK14
70,2013-12-31,BOF14,F,BON14
71,2014-02-28,BOH14,H,BOZ14
72,2014-04-30,BOK14,K,BOF15
73,2014-06-30,BON14,N,BOH15
74,2014-11-28,BOZ14,Z,BOK15
75,2014-12-31,BOF15,F,BON15
76,2015-02-27,BOH15,H,BOZ15
77,2015-04-30,BOK15,K,BOF16
78,2015-06-30,BON15,N,BOH16
79,2015-11-30,BOZ15,Z,BOK16
80,2015-12-31,BOF16,F,BON16
81,2016-02-29,BOH16,H,BOZ16
82,2016-04-29,BOK16,K,BOF17
83,2016-06-30,BON16,N,BOH17
84,2016-11-30,BOZ16,Z,BOK17
85,2016-12-30,BOF17,F,BON17
86,2017-02-28,BOH17,H,BOZ17
87,2017-04-28,BOK17,K,BOF18
88,2017-06-30,BON17,N,BOH18
89,2017-11-30,BOZ17,Z,BOK18
90,2017-12-29,BOF18,F,BON18
91,2018-02-28,BOH18,H,BOZ18
92,2018-04-30,BOK18,K,BOF19
93,2018-06-29,BON18,N,BOH19
94,2018-11-30,BOZ18,Z,BOK19
95,2018-12-31,BOF19,F,BON19
96,2019-02-28,BOH19,H,BOZ19
97,2019-04-30,BOK19,K,BOF20
98,2019-06-28,BON19,N,BOH20
99,2019-11-29,BOZ19,Z,BOK20
100,2019-12-31,BOF20,F,BON20
101,2020-02-28,BOH20,H,BOZ20
102,2020-04-30,BOK20,K,BOF21
103,2020-06-30,BON20,N,BOH21
104,2020-11-30,BOZ20,Z,BOK21
105,2020-12-31,BOF21,F,BON21
106,2021-02-26,BOH21,H,BOZ21
107,2021-04-30,BOK21,K,BOF22
108,2021-06-30,BON21,N,BOH22
109,2021-11-30,BOZ21,Z,BOK22
110,2021-12-31,BOF22,F,BON22
111,2022-02-28,BOH22,H,BOZ22
112,2022-04-29,BOK22,K,BOF23
113,2022-06-30,BON22,N,BOH23
114,2022-11-30,BOZ22,Z,BOK23
115,2022-12-30,BOF23,F,BON23
116,2023-02-28,BOH23,H,BOZ23
117,2023-04-28,BOK23,K,BOZ23
118,2023-06-30,BON23,N,BOZ23
