,Date,Long,Short,Pre_Long,Pre_Short,Q_Long,Q_Short,Q_Pre_Long,Q_Pre_Short,IS_ROLLING,Payload,Value,Daily_Gain,Change (%),Cum_Gain
0,1999-01-11,105.1,107.1,105.1,107.1,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-10.0,0.0,,0.0
1,1999-01-12,105.1,107.1,105.1,107.1,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-10.0,0.0,,0.0
2,1999-01-13,103.4,106.1,103.4,106.1,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-13.5,-3.5,-inf,-3.5
3,1999-01-14,103.4,107.4,103.4,107.4,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-20.0,-6.5,0.8571428571428572,-10.0
4,1999-01-15,104.6,112.4,104.6,112.4,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-39.0,-19.0,1.923076923076923,-29.0
5,1999-01-18,104.6,112.4,104.6,112.4,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-39.0,0.0,-1.0,-29.0
6,1999-01-19,102.3,108.3,102.3,108.3,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-30.0,9.0,inf,-20.0
7,1999-01-20,98.25,103.35,98.25,103.35,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-25.5,4.5,-0.5,-15.5
8,1999-01-21,98.95,102.95,98.95,102.95,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-20.0,5.5,0.22222222222222232,-10.0
9,1999-01-22,99.0,103.0,99.0,103.0,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-20.0,0.0,-1.0,-10.0
10,1999-01-25,99.95,103.95,99.95,103.95,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-20.0,0.0,,-10.0
11,1999-01-26,101.1,105.1,101.1,105.1,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-20.0,0.0,,-10.0
12,1999-01-27,102.0,105.0,102.0,105.0,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-15.0,5.0,inf,-5.0
13,1999-01-28,102.5,104.1,102.5,104.1,5,5,0,0,False,"{'long_future': 'JOF00', 'short_future': 'JOF01', 'event': 'base', 'missing_price_flag': False}",-8.0,7.0,0.3999999999999999,2.0
