	Date	Price	long_short	Quantity	IS_ROLLING	Day	Pnl	cum_PnL
0	2012-08-08	28.276	short	1	True	1.0		
1	2012-08-09	28.306	short	2	True	2.0	-0.030000000000001137	-0.030000000000001137
2	2012-08-10	28.275	short	3	True	3.0	0.06200000000000472	0.03200000000000358
3	2012-08-13	27.985	short	4	True	4.0	0.8699999999999974	0.902000000000001
4	2012-08-14	27.982	short	5	True	5.0	0.012000000000000455	0.9140000000000015
5	2012-08-15	28.035	short	5			-0.2650000000000041	0.6489999999999974
6	2012-08-16	28.44	short	5			-2.0250000000000057	-1.3760000000000083
7	2012-08-17	28.236	short	5			1.0200000000000031	-0.3560000000000052
8	2012-08-20	28.829	short	5			-2.965	-3.321000000000005
9	2012-08-21	29.671	short	5			-4.209999999999994	-7.530999999999999
10	2012-08-22	29.801	short	5			-0.649999999999995	-8.180999999999994
11	2012-08-23	30.706	short	5			-4.525000000000006	-12.706
12	2012-08-24	30.871	short	5			-0.8249999999999957	-13.530999999999995
13	2012-08-27	31.291	short	5			-2.1000000000000085	-15.631000000000004
14	2012-08-28	31.12	short	5			0.8549999999999969	-14.776000000000007
15	2012-08-29	31.077	short	5			0.2149999999999963	-14.56100000000001
16	2012-08-30	30.609	short	5			2.34	-12.22100000000001
17	2012-08-31	31.597	short	5			-4.939999999999998	-17.16100000000001
18	2012-09-03		short	5			-0.0	-17.16100000000001
19	2012-09-04	32.567	short	5			-4.849999999999994	-22.011000000000003
20	2012-09-05	32.484	short	5			0.41499999999999204	-21.59600000000001
21	2012-09-06	32.832	short	5			-1.7399999999999949	-23.336000000000006
22	2012-09-07	33.852	short	5			-5.09999999999998	-28.435999999999986
23	2012-09-10	33.798	short	5			0.2699999999999747	-28.16600000000001
24	2012-09-11	33.731	short	5			0.33500000000000085	-27.83100000000001
25	2012-09-12	33.457	short	5			1.3700000000000045	-26.461000000000006
26	2012-09-13	34.947	short	5			-7.45000000000001	-33.911000000000016
27	2012-09-14	34.829	short	5			0.5900000000000105	-33.321000000000005
28	2012-09-17	34.545	short	5			1.4199999999999946	-31.90100000000001
29	2012-09-18	34.896	short	5			-1.7549999999999955	-33.656000000000006
30	2012-09-19	34.766	short	5			0.6500000000000128	-33.00599999999999
31	2012-09-20	34.859	short	5			-0.4650000000000176	-33.47100000000001
32	2012-09-21	34.815	short	5			0.22000000000002018	-33.25099999999999
33	2012-09-24	34.16	short	5			3.2750000000000057	-29.975999999999985
34	2012-09-25	34.118	short	5			0.20999999999997243	-29.766000000000012
35	2012-09-26	34.113	short	5			0.02500000000001279	-29.741
36	2012-09-27	34.841	short	5			-3.6400000000000077	-33.38100000000001
37	2012-09-28	34.748	short	5			0.4650000000000176	-32.91599999999999
38	2012-10-01	35.125	short	5			-1.8850000000000122	-34.801
39	2012-10-02	34.841	short	5			1.4199999999999946	-33.38100000000001
40	2012-10-03	34.863	short	5			-0.10999999999999233	-33.491
41	2012-10-04	35.277	short	5			-2.0700000000000074	-35.56100000000001
42	2012-10-05	34.747	short	5			2.6500000000000057	-32.911
43	2012-10-08	34.191	short	5			2.779999999999987	-30.131000000000014
44	2012-10-09	34.159	short	5			0.1600000000000179	-29.970999999999997
45	2012-10-10	34.283	short	5			-0.6200000000000117	-30.591000000000008
46	2012-10-11	34.256	short	5			0.13500000000000512	-30.456000000000003
47	2012-10-12	33.842	short	5			2.0700000000000074	-28.385999999999996
48	2012-10-15	32.914	short	5			4.639999999999986	-23.74600000000001
49	2012-10-16	33.132	short	5			-1.089999999999982	-24.83599999999999
50	2012-10-17	33.406	short	5			-1.3700000000000045	-26.205999999999996
51	2012-10-18	33.039	short	5			1.8349999999999866	-24.37100000000001
52	2012-10-19	32.266	short	5			3.865000000000016	-20.505999999999993
53	2012-10-22	32.421	short	5			-0.7750000000000057	-21.281
54	2012-10-23	31.959	short	5			2.3099999999999987	-18.971
55	2012-10-24	31.781	short	5			0.8900000000000041	-18.080999999999996
56	2012-10-25	32.238	short	5			-2.2850000000000037	-20.366
57	2012-10-26	32.196	short	5			0.21000000000000796	-20.15599999999999
58	2012-10-29	31.907	short	5			1.4449999999999896	-18.711000000000002
59	2012-10-30	31.983	short	5			-0.38000000000000256	-19.091000000000005
60	2012-10-31	32.487	short	5			-2.5200000000000067	-21.61100000000001
61	2012-11-01	32.419	short	5			0.3400000000000247	-21.270999999999987
62	2012-11-02	31.024	short	5			6.97499999999998	-14.296000000000006
63	2012-11-05	31.297	short	5			-1.3649999999999984	-15.661000000000005
64	2012-11-06	32.21	short	5			-4.565000000000001	-20.226000000000006
65	2012-11-07	31.84	short	5			1.850000000000005	-18.376
66	2012-11-08	32.424	short	4	True	1.0	-2.919999999999998	-21.296
67	2012-11-09	32.789	short	3	True	2.0	-1.460000000000008	-22.756000000000007
68	2012-11-12	32.713	short	2	True	3.0	0.22800000000000153	-22.528000000000006
69	2012-11-13	32.677	short	1	True	4.0	0.07200000000000273	-22.456000000000003
70	2012-11-14	33.071	short	0	True	5.0	-0.39399999999999835	-22.85
71	2013-06-10	21.975	long	1	True	1.0		
72	2013-06-11	21.696	long	2	True	2.0	-0.2789999999999999	-23.129
73	2013-06-12	21.846	long	3	True	3.0	0.29999999999999716	-22.829000000000004
74	2013-06-13	21.63	long	4	True	4.0	-0.6480000000000032	-23.477000000000007
75	2013-06-14	22.001	long	5	True	5.0	1.4840000000000089	-21.993
76	2013-06-17	21.805	long	5			-0.9800000000000075	-22.973000000000006
77	2013-06-18	21.724	long	5			-0.4049999999999976	-23.378000000000004
78	2013-06-19	21.671	long	5			-0.2650000000000041	-23.643000000000008
79	2013-06-20	19.865	long	5			-9.030000000000005	-32.673000000000016
80	2013-06-21	20.001	long	5			0.6800000000000139	-31.993000000000002
81	2013-06-24	19.523	long	5			-2.3900000000000077	-34.38300000000001
82	2013-06-25	19.552	long	5			0.14499999999999957	-34.238000000000014
83	2013-06-26	18.613	long	5			-4.695	-38.933000000000014
84	2013-06-27	18.553	long	5			-0.2999999999999936	-39.233000000000004
85	2013-06-28	19.47	long	5			4.58499999999999	-34.64800000000001
86	2013-07-01	19.578	long	5			0.5400000000000027	-34.108000000000004
