,Date,PLF00,PLJ00,PLN00,PLV00,PLF01,PLJ01,PLN01,PLV01,PLF02,PLJ02,PLN02,PLV02,PLF03,PLJ03,PLN03,PLV03,PLF04,PLJ04,PLN04,PLV04,PLF05,PLJ05,PLN05,PLV05,PLF06,PLJ06,PLN06,PLV06,PLF07,PLJ07,PLN07,PLV07,PLF08,PLJ08,PLN08,PLV08,PLF09,PLJ09,PLN09,PLV09,PLF10,PLJ10,PLN10,PLV10,PLF11,PLJ11,PLN11,PLV11,PLF12,PLJ12,PLN12,PLV12,PLF13,PLJ13,PLN13,PLV13,PLF14,PLJ14,PLN14,PLV14,PLF15,PLJ15,PLN15,PLV15,PLF16,PLJ16,PLN16,PLV16,PLF17,PLJ17,PLN17,PLV17,PLF18,PLJ18,PLN18,PLV18,PLF19,PLJ19,PLN19,PLV19,PLF20,PLJ20,PLN20,PLV20,PLF21,PLJ21,PLN21,PLV21,PLF22,PLJ22,PLN22,PLV22,PLF23,PLJ23,PLN23,PLV23,PnL,PNL,IS_ROLLING,Day
1399,2004-04-14,,,,,,,,,,,,,,,,,,164.39999999999975,-515.5000000000002,1.2000000000001592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-349.9000000000003,-17495.000000000015,True,5.0
1400,2004-04-15,,,,,,,,,,,,,,,,,,,-528.0000000000002,13.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1401,2004-04-16,,,,,,,,,,,,,,,,,,,-545.0000000000001,30.700000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1402,2004-04-19,,,,,,,,,,,,,,,,,,,-458.50000000000034,-55.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1403,2004-04-20,,,,,,,,,,,,,,,,,,,-556.4999999999999,42.19999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1404,2004-04-21,,,,,,,,,,,,,,,,,,,-712.5000000000001,198.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1405,2004-04-22,,,,,,,,,,,,,,,,,,,-953.5000000000003,439.2000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1406,2004-04-23,,,,,,,,,,,,,,,,,,,-922.5000000000001,408.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1407,2004-04-26,,,,,,,,,,,,,,,,,,,-1065.5000000000002,551.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1408,2004-04-27,,,,,,,,,,,,,,,,,,,-967.5000000000001,453.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1409,2004-04-28,,,,,,,,,,,,,,,,,,,-1152.5,638.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1410,2004-04-29,,,,,,,,,,,,,,,,,,,-1232.5,718.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1411,2004-04-30,,,,,,,,,,,,,,,,,,,-1163.9999999999998,649.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1412,2004-05-03,,,,,,,,,,,,,,,,,,,-1101.4999999999998,587.1999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1413,2004-05-04,,,,,,,,,,,,,,,,,,,-1063.9999999999998,549.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1414,2004-05-05,,,,,,,,,,,,,,,,,,,-1107.5,593.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1415,2004-05-06,,,,,,,,,,,,,,,,,,,-1165.5,651.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.2999999999998,-25714.999999999993,,
1416,2004-05-07,,,,,,,,,,,,,,,,,,,-1240.0,725.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1417,2004-05-10,,,,,,,,,,,,,,,,,,,-1318.0,803.7000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.2999999999998,-25714.999999999993,,
1418,2004-05-11,,,,,,,,,,,,,,,,,,,-1237.5,723.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3,-25714.999999999996,,
1419,2004-05-12,,,,,,,,,,,,,,,,,,,-1216.0000000000002,695.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-520.3000000000002,-26015.000000000007,,
1420,2004-05-13,,,,,,,,,,,,,,,,,,,-1162.0,637.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000001,-26215.000000000004,,
1421,2004-05-14,,,,,,,,,,,,,,,,,,,-1166.5,642.1999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000002,-26215.000000000007,,
1422,2004-05-17,,,,,,,,,,,,,,,,,,,-1060.0000000000002,535.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000002,-26215.000000000007,,
1423,2004-05-18,,,,,,,,,,,,,,,,,,,-1135.0000000000002,610.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000002,-26215.000000000007,,
1424,2004-05-19,,,,,,,,,,,,,,,,,,,-1108.5000000000005,584.2000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000002,-26215.000000000007,,
1425,2004-05-20,,,,,,,,,,,,,,,,,,,-1120.5000000000005,596.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000003,-26215.000000000015,,
1426,2004-05-21,,,,,,,,,,,,,,,,,,,-1049.5000000000002,525.1999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000003,-26215.000000000015,,
1427,2004-05-24,,,,,,,,,,,,,,,,,,,-1025.5000000000005,501.20000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000003,-26215.000000000015,,
1428,2004-05-25,,,,,,,,,,,,,,,,,,,-962.0000000000002,437.69999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-524.3000000000003,-26215.000000000015,,
1429,2004-05-26,,,,,,,,,,,,,,,,,,,-953.0000000000005,423.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000003,-26465.000000000015,,
1430,2004-05-27,,,,,,,,,,,,,,,,,,,-913.0000000000005,383.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000003,-26465.000000000015,,
1431,2004-05-28,,,,,,,,,,,,,,,,,,,-989.0000000000001,459.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000003,-26465.000000000015,,
1432,2004-05-31,,,,,,,,,,,,,,,,,,,-989.0000000000001,459.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000003,-26465.000000000015,,
1433,2004-06-01,,,,,,,,,,,,,,,,,,,-922.5000000000003,391.7000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530.8000000000001,-26540.000000000004,,
1434,2004-06-02,,,,,,,,,,,,,,,,,,,-1003.0000000000005,473.70000000000016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000003,-26465.000000000015,,
1435,2004-06-03,,,,,,,,,,,,,,,,,,,-998.5000000000006,469.2000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000003,-26465.000000000015,,
1436,2004-06-04,,,,,,,,,,,,,,,,,,,-987.0000000000002,455.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-531.8000000000003,-26590.000000000015,,
1437,2004-06-07,,,,,,,,,,,,,,,,,,,-954.0000000000001,422.1999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-531.8000000000003,-26590.000000000015,,
1438,2004-06-08,,,,,,,,,,,,,,,,,,,-967.0000000000002,435.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-531.8000000000003,-26590.000000000015,,
1439,2004-06-09,,,,,,,,,,,,,,,,,,,-1118.5000000000005,589.2000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000002,-26465.000000000007,,
1440,2004-06-10,,,,,,,,,,,,,,,,,,,-1147.0,617.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000001,-26465.000000000004,,
1441,2004-06-11,,,,,,,,,,,,,,,,,,,-1147.0,617.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000001,-26465.000000000004,,
1442,2004-06-14,,,,,,,,,,,,,,,,,,,-1180.5000000000002,651.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.3000000000001,-26465.000000000004,,
1443,2004-06-15,,,,,,,,,,,,,,,,,,,-1270.0,741.7000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-528.2999999999997,-26414.999999999985,,
1444,2004-06-16,,,,,,,,,,,,,,,,,,,-1252.5,720.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-531.8,-26589.999999999996,,
1445,2004-06-17,,,,,,,,,,,,,,,,,,,-1165.0,634.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530.3000000000002,-26515.000000000007,,
1446,2004-06-18,,,,,,,,,,,,,,,,,,,-1088.5000000000002,558.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-530.3000000000002,-26515.000000000007,,
1447,2004-06-21,,,,,,,,,,,,,,,,,,,-1065.5,536.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.2999999999998,-26464.999999999993,,
1448,2004-06-22,,,,,,,,,,,,,,,,,,,-1090.5,561.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-529.2999999999998,-26464.999999999993,,
1449,2004-06-23,,,,,,,,,,,,,,,,,,,-1088.0,559.6999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-528.3000000000002,-26415.000000000007,,
1450,2004-06-24,,,,,,,,,,,,,,,,,,,-1070.0,543.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-526.8,-26339.999999999996,,
1451,2004-06-25,,,,,,,,,,,,,,,,,,,-1102.5,593.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-509.29999999999995,-25464.999999999996,,
1452,2004-06-28,,,,,,,,,,,,,,,,,,,-1183.9999999999998,669.2000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.7999999999995,-25739.999999999975,,
1453,2004-06-29,,,,,,,,,,,,,,,,,,,-1232.0,717.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-514.3000000000001,-25715.000000000004,,
1454,2004-06-30,,,,,,,,,,,,,,,,,,,-1177.5,660.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-516.8,-25839.999999999996,,
1455,2004-07-01,,,,,,,,,,,,,,,,,,,-1202.0,682.6999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-519.3000000000001,-25965.000000000004,,
1456,2004-07-02,,,,,,,,,,,,,,,,,,,-1202.0,705.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-496.29999999999995,-24814.999999999996,,
1457,2004-07-05,,,,,,,,,,,,,,,,,,,-1202.0,705.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-496.29999999999995,-24814.999999999996,,
1458,2004-07-06,,,,,,,,,,,,,,,,,,,-1202.0,716.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-485.79999999999984,-24289.999999999993,,
1459,2004-07-07,,,,,,,,,,,,,,,,,,,-1202.0,616.2000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-585.7999999999998,-29289.999999999993,,
1460,2004-07-08,,,,,,,,,,,,,,,,,,,-1202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1202.0,-60100.0,True,1.0
1461,2004-07-08,,,,,,,,,,,,,,,,,,,-1202.0,543.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-658.8,-32940.0,True,1.0
1462,2004-07-09,,,,,,,,,,,,,,,,,,,-1202.0,546.5,-3.2999999999999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-658.8,-32940.0,True,2.0
1463,2004-07-09,,,,,,,,,,,,,,,,,,,-1202.0,533.3000000000002,-3.2999999999999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-671.9999999999998,-33599.999999999985,True,2.0
1464,2004-07-12,,,,,,,,,,,,,,,,,,,-1202.0,550.1000000000004,-20.100000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-671.9999999999998,-33599.999999999985,True,3.0
1465,2004-07-12,,,,,,,,,,,,,,,,,,,-1202.0,524.9000000000001,-20.100000000000136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-697.2,-34860.0,True,3.0
1466,2004-07-13,,,,,,,,,,,,,,,,,,,-1202.0,514.4000000000001,14.399999999999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-673.2,-33660.0,True,4.0
1467,2004-07-13,,,,,,,,,,,,,,,,,,,-1202.0,493.4000000000001,14.399999999999864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-694.2,-34710.0,True,4.0
1468,2004-07-14,,,,,,,,,,,,,,,,,,,-1202.0,549.5999999999999,-20.799999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-673.2,-33660.0,True,5.0
1469,2004-07-14,,,,,,,,,,,,,,,,,,,-1202.0,540.8,-20.799999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-682.0,-34100.0,True,5.0
1470,2004-07-15,,,,,,,,,,,,,,,,,,,,533.3,-13.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1471,2004-07-16,,,,,,,,,,,,,,,,,,,,568.3,-48.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1472,2004-07-19,,,,,,,,,,,,,,,,,,,,583.3,-63.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1473,2004-07-20,,,,,,,,,,,,,,,,,,,,629.7999999999997,-109.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1474,2004-07-21,,,,,,,,,,,,,,,,,,,,590.2999999999998,-70.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1475,2004-07-22,,,,,,,,,,,,,,,,,,,,594.3000000000002,-74.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1476,2004-07-23,,,,,,,,,,,,,,,,,,,,543.3,-23.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1477,2004-07-26,,,,,,,,,,,,,,,,,,,,520.2999999999998,-0.29999999999984084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1478,2004-07-27,,,,,,,,,,,,,,,,,,,,479.3000000000002,40.69999999999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1479,2004-07-28,,,,,,,,,,,,,,,,,,,,457.2999999999997,62.70000000000027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1480,2004-07-29,,,,,,,,,,,,,,,,,,,,551.8000000000002,-31.800000000000182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1481,2004-07-30,,,,,,,,,,,,,,,,,,,,552.7999999999998,-32.79999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1482,2004-08-02,,,,,,,,,,,,,,,,,,,,594.7999999999997,-74.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1483,2004-08-03,,,,,,,,,,,,,,,,,,,,608.8000000000001,-88.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1484,2004-08-04,,,,,,,,,,,,,,,,,,,,619.3000000000002,-99.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1485,2004-08-05,,,,,,,,,,,,,,,,,,,,599.7999999999997,-79.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1486,2004-08-06,,,,,,,,,,,,,,,,,,,,623.3,-103.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1487,2004-08-09,,,,,,,,,,,,,,,,,,,,642.2999999999997,-122.29999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1488,2004-08-10,,,,,,,,,,,,,,,,,,,,715.2999999999998,-195.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1489,2004-08-11,,,,,,,,,,,,,,,,,,,,647.7999999999998,-127.79999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1490,2004-08-12,,,,,,,,,,,,,,,,,,,,706.3000000000001,-186.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,26000.0,,
1491,2004-08-13,,,,,,,,,,,,,,,,,,,,784.3000000000002,-254.30000000000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,26500.0,,
1492,2004-08-16,,,,,,,,,,,,,,,,,,,,879.3000000000002,-349.3000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,26500.0,,
1493,2004-08-17,,,,,,,,,,,,,,,,,,,,860.2999999999998,-330.29999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,26500.0,,
1494,2004-08-18,,,,,,,,,,,,,,,,,,,,757.7999999999998,-227.79999999999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,26500.0,,
1495,2004-08-19,,,,,,,,,,,,,,,,,,,,778.3,-248.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,26500.0,,
1496,2004-08-20,,,,,,,,,,,,,,,,,,,,734.7999999999997,-204.79999999999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.0,26500.0,,
