,Distance,std,cuml_pnl,sharp_ratio
0,1,954543.4533211868,1257.3533118610824,0.03732674492295857
1,2,938431.0490101809,-1886.2517162471427,-0.05228407569394881
2,3,966610.4054397644,-2528.175498223395,-0.06718322049353002
3,5,960944.383928477,-3106.6645679206704,-0.08150315596810796
4,4,946952.8216540457,-4066.3104089219382,-0.1100107604284206
