,Date,Long,Short,Pre_Long,Pre_Short,Q_Long,Q_Short,Q_Pre_Long,Q_Pre_Short,IS_ROLLING,Payload,Value,Daily_Gain,Change (%),Cum_Gain
0,1999-04-30,5.463,5.438,5.463,5.438,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.12500000000000355,0.0,,0.0
1,1999-05-03,5.418,5.393,5.418,5.393,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.125,-1.7763568394002505e-11,-inf,-1.7763568394002505e-11
2,1999-05-04,5.358,5.333,5.358,5.333,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.125,0.0,-1.0,-1.7763568394002505e-11
3,1999-05-05,5.427,5.402,5.427,5.402,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.12499999999999645,-1.7763568394002505e-11,-inf,-3.552713678800501e-11
4,1999-05-06,5.419,5.394,5.419,5.394,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.125,1.7763568394002505e-11,-2.0,-1.7763568394002505e-11
5,1999-05-07,5.476,5.448,5.476,5.448,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.13999999999999702,74.99999999998508,4222124650658.0,74.99999999996732
6,1999-05-10,5.461,5.433,5.461,5.433,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.14000000000000057,1.7763568394002505e-11,-0.9999999999997632,74.99999999998508
7,1999-05-11,5.445,5.417,5.445,5.417,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.14000000000000057,0.0,-1.0,74.99999999998508
8,1999-05-12,5.413,5.388,5.413,5.388,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.12500000000000355,-74.99999999998508,-inf,0.0
9,1999-05-13,5.593,5.563,5.593,5.563,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.15000000000000213,124.9999999999929,-2.666666666666903,124.9999999999929
10,1999-05-14,5.417,5.397,5.417,5.397,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.10000000000000142,-250.00000000000355,-3.000000000000142,-125.00000000001066
11,1999-05-17,5.417,5.397,5.417,5.397,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.10000000000000142,0.0,-1.0,-125.00000000001066
12,1999-05-18,5.377,5.358,5.377,5.358,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.09499999999999886,-25.00000000001279,-inf,-150.00000000002345
13,1999-05-19,5.32,5.291,5.32,5.291,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.14499999999999957,250.00000000000355,-10.999999999995026,99.9999999999801
14,1999-05-20,5.345,5.316,5.345,5.316,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.14499999999999957,0.0,-1.0,99.9999999999801
15,1999-05-21,5.252,5.223,5.252,5.223,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.14499999999999957,0.0,,99.9999999999801
16,1999-05-24,5.108,5.081,5.108,5.081,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.134999999999998,-50.000000000007816,-inf,49.99999999997229
17,1999-05-25,5.115,5.089,5.115,5.089,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.13000000000000256,-24.999999999977263,-0.5000000000005329,24.999999999995026
18,1999-05-26,5.11,5.088,5.11,5.088,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.10999999999999943,-100.00000000001563,3.0000000000042633,-75.0000000000206
19,1999-05-27,5.002,4.983,5.002,4.983,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.09499999999999886,-75.00000000000284,-0.2500000000000888,-150.00000000002345
20,1999-05-28,4.957,4.938,4.957,4.938,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.09500000000000242,1.7763568394002505e-11,-1.000000000000237,-150.00000000000568
21,1999-05-31,,,,,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': True}",0.09500000000000242,0.0,-1.0,-150.00000000000568
22,1999-06-01,5.047,5.028,5.047,5.028,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.09500000000000242,0.0,,-150.00000000000568
23,1999-06-02,5.041,5.02,5.041,5.02,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.10500000000000398,50.000000000007816,inf,-99.99999999999787
24,1999-06-03,5.004,4.985,5.004,4.985,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.09499999999999531,-50.00000000004334,-2.0000000000007105,-150.0000000000412
25,1999-06-04,5.011,4.997,5.011,4.997,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.07000000000000028,-124.99999999997513,1.4999999999973355,-275.00000000001637
26,1999-06-07,5.052,5.038,5.052,5.038,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.06999999999999673,-1.7763568394002505e-11,-0.9999999999998579,-275.0000000000341
27,1999-06-08,5.013,4.999,5.013,4.999,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.07000000000000028,1.7763568394002505e-11,-2.0,-275.00000000001637
28,1999-06-09,5.099,5.082,5.099,5.082,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.08500000000000085,75.00000000000284,4222124650659.0,-200.00000000001353
29,1999-06-10,5.163,5.142,5.163,5.142,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.10500000000000043,99.99999999999787,0.33333333333325443,-100.00000000001566
30,1999-06-11,5.183,5.163,5.183,5.163,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.09999999999999787,-25.00000000001279,-1.2500000000001332,-125.00000000002845
31,1999-06-14,5.179,5.162,5.179,5.162,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.0850000000000044,-74.99999999996732,1.9999999999971578,-199.99999999999577
32,1999-06-15,5.126,5.114,5.126,5.114,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.060000000000002274,-125.00000000001066,0.6666666666675352,-325.0000000000064
33,1999-06-16,5.11,5.093,5.11,5.093,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.08500000000000085,124.9999999999929,-1.999999999999858,-200.00000000001353
34,1999-06-17,5.148,5.131,5.148,5.131,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.0849999999999973,-1.7763568394002505e-11,-1.000000000000142,-200.0000000000313
35,1999-06-18,5.037,5.022,5.037,5.022,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.07499999999999929,-49.99999999999005,2814749767105.0,-250.00000000002134
36,1999-06-21,5.097,5.088,5.097,5.088,5,5,0,0,False,"{'long_future': 'SIH00', 'short_future': 'SIH01', 'event': 'base', 'missing_price_flag': False}",0.045000000000001705,-149.99999999998792,2.0000000000003553,-400.00000000000927
