,Due,Future,Month,Pair
0,1999-12-30,SMF00,F,SMH00
1,2000-02-29,SMH00,H,SMK00
2,2000-04-28,SMK00,K,SMN00
3,2000-06-30,SMN00,N,SMZ00
4,2000-11-30,SMZ00,Z,SMF01
5,2000-12-29,SMF01,F,SMH01
6,2001-02-28,SMH01,H,SMK01
7,2001-04-30,SMK01,K,SMN01
8,2001-06-29,SMN01,N,SMZ01
9,2001-11-30,SMZ01,Z,SMF02
10,2001-12-31,SMF02,F,SMH02
11,2002-02-28,SMH02,H,SMK02
12,2002-04-30,SMK02,K,SMN02
13,2002-06-28,SMN02,N,SMZ02
14,2002-11-29,SMZ02,Z,SMF03
15,2002-12-31,SMF03,F,SMH03
16,2003-02-28,SMH03,H,SMK03
17,2003-04-30,SMK03,K,SMN03
18,2003-06-30,SMN03,N,SMZ03
19,2003-11-28,SMZ03,Z,SMF04
20,2003-12-31,SMF04,F,SMH04
21,2004-02-27,SMH04,H,SMK04
22,2004-04-30,SMK04,K,SMN04
23,2004-06-30,SMN04,N,SMZ04
24,2004-11-30,SMZ04,Z,SMF05
25,2004-12-30,SMF05,F,SMH05
26,2005-02-28,SMH05,H,SMK05
27,2005-04-29,SMK05,K,SMN05
28,2005-06-30,SMN05,N,SMZ05
29,2005-11-30,SMZ05,Z,SMF06
30,2005-12-30,SMF06,F,SMH06
31,2006-02-28,SMH06,H,SMK06
32,2006-04-28,SMK06,K,SMN06
33,2006-06-30,SMN06,N,SMZ06
34,2006-11-30,SMZ06,Z,SMF07
35,2006-12-29,SMF07,F,SMH07
36,2007-02-28,SMH07,H,SMK07
37,2007-04-30,SMK07,K,SMN07
38,2007-06-29,SMN07,N,SMZ07
39,2007-11-30,SMZ07,Z,SMF08
40,2007-12-31,SMF08,F,SMH08
41,2008-02-29,SMH08,H,SMK08
42,2008-04-30,SMK08,K,SMN08
43,2008-06-30,SMN08,N,SMZ08
44,2008-11-28,SMZ08,Z,SMF09
45,2008-12-31,SMF09,F,SMH09
46,2009-02-27,SMH09,H,SMK09
47,2009-04-30,SMK09,K,SMN09
48,2009-06-30,SMN09,N,SMZ09
49,2009-11-30,SMZ09,Z,SMF10
50,2009-12-31,SMF10,F,SMH10
51,2010-02-26,SMH10,H,SMK10
52,2010-04-30,SMK10,K,SMN10
53,2010-06-30,SMN10,N,SMZ10
54,2010-11-30,SMZ10,Z,SMF11
55,2010-12-31,SMF11,F,SMH11
56,2011-02-28,SMH11,H,SMK11
57,2011-04-29,SMK11,K,SMN11
58,2011-06-30,SMN11,N,SMZ11
59,2011-11-30,SMZ11,Z,SMF12
60,2011-12-30,SMF12,F,SMH12
61,2012-02-29,SMH12,H,SMK12
62,2012-04-30,SMK12,K,SMN12
63,2012-06-29,SMN12,N,SMZ12
64,2012-11-30,SMZ12,Z,SMF13
65,2012-12-31,SMF13,F,SMH13
66,2013-02-28,SMH13,H,SMK13
67,2013-04-30,SMK13,K,SMN13
68,2013-06-28,SMN13,N,SMZ13
69,2013-11-29,SMZ13,Z,SMF14
70,2013-12-31,SMF14,F,SMH14
71,2014-02-28,SMH14,H,SMK14
72,2014-04-30,SMK14,K,SMN14
73,2014-06-30,SMN14,N,SMZ14
74,2014-11-28,SMZ14,Z,SMF15
75,2014-12-31,SMF15,F,SMH15
76,2015-02-27,SMH15,H,SMK15
77,2015-04-30,SMK15,K,SMN15
78,2015-06-30,SMN15,N,SMZ15
79,2015-11-30,SMZ15,Z,SMF16
80,2015-12-31,SMF16,F,SMH16
81,2016-02-29,SMH16,H,SMK16
82,2016-04-29,SMK16,K,SMN16
83,2016-06-30,SMN16,N,SMZ16
84,2016-11-30,SMZ16,Z,SMF17
85,2016-12-30,SMF17,F,SMH17
86,2017-02-28,SMH17,H,SMK17
87,2017-04-28,SMK17,K,SMN17
88,2017-06-30,SMN17,N,SMZ17
89,2017-11-30,SMZ17,Z,SMF18
90,2017-12-29,SMF18,F,SMH18
91,2018-02-28,SMH18,H,SMK18
92,2018-04-30,SMK18,K,SMN18
93,2018-06-29,SMN18,N,SMZ18
94,2018-11-30,SMZ18,Z,SMF19
95,2018-12-31,SMF19,F,SMH19
96,2019-02-28,SMH19,H,SMK19
97,2019-04-30,SMK19,K,SMN19
98,2019-06-28,SMN19,N,SMZ19
99,2019-11-29,SMZ19,Z,SMF20
100,2019-12-31,SMF20,F,SMH20
101,2020-02-28,SMH20,H,SMK20
102,2020-04-30,SMK20,K,SMN20
103,2020-06-30,SMN20,N,SMZ20
104,2020-11-30,SMZ20,Z,SMF21
105,2020-12-31,SMF21,F,SMH21
106,2021-02-26,SMH21,H,SMK21
107,2021-04-30,SMK21,K,SMN21
108,2021-06-30,SMN21,N,SMZ21
109,2021-11-30,SMZ21,Z,SMF22
110,2021-12-31,SMF22,F,SMH22
111,2022-02-28,SMH22,H,SMK22
112,2022-04-29,SMK22,K,SMN22
113,2022-06-30,SMN22,N,SMZ22
114,2022-11-30,SMZ22,Z,SMF23
115,2022-12-30,SMF23,F,SMH23
116,2023-02-28,SMH23,H,SMK23
117,2023-04-28,SMK23,K,SMN23
118,2023-06-30,SMN23,N,SMZ23
