,Date,Long,Short,Pre_Long,Pre_Short,Q_Long,Q_Short,Q_Pre_Long,Q_Pre_Short,IS_ROLLING,Payload,Value,Daily_Gain,Change (%),Cum_Gain
0,1998-12-28,2.388,2.46,2.388,2.46,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.3600000000000012,0.0,,0.0
1,1998-12-29,2.38,2.459,2.38,2.459,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.39500000000000135,-350.0000000000014,-inf,-350.0000000000014
2,1998-12-30,2.385,2.464,2.385,2.464,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.39500000000000135,0.0,-1.0,-350.0000000000014
3,1998-12-31,2.385,2.464,2.385,2.464,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.39500000000000135,0.0,,-350.0000000000014
4,1999-01-01,,,,,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': True}",-0.39500000000000135,0.0,,-350.0000000000014
5,1999-01-04,2.412,2.474,2.412,2.474,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.3100000000000023,849.9999999999908,inf,499.99999999998937
6,1999-01-05,2.395,2.456,2.395,2.456,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.3049999999999997,50.00000000002558,-0.9411764705882045,550.000000000015
7,1999-01-06,2.385,2.45,2.385,2.45,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.32500000000000107,-200.0000000000135,-4.999999999998224,350.0000000000015
8,1999-01-07,2.35,2.42,2.35,2.42,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.34999999999999964,-249.9999999999858,0.24999999999984457,100.00000000001569
9,1999-01-08,2.33,2.42,2.33,2.42,5,5,0,0,False,"{'long_future': 'NGF00', 'short_future': 'NGF01', 'event': 'base', 'missing_price_flag': False}",-0.4499999999999993,-999.9999999999965,3.000000000000213,-899.9999999999808
