	Date	Price	long_short	Quantity	IS_ROLLING	Day	Pnl	cum_PnL
0	2001-11-08	21.42	short	1	True	1.0		
1	2001-11-09	22.35	short	2	True	2.0	-0.9299999999999997	-0.9299999999999997
2	2001-11-12	21.61	short	3	True	3.0	1.480000000000004	0.5500000000000043
3	2001-11-13	21.88	short	4	True	4.0	-0.8099999999999987	-0.25999999999999446
4	2001-11-14	20.3	short	5	True	5.0	6.319999999999993	6.059999999999999
5	2001-11-15	18.6	short	5			8.499999999999996	14.559999999999995
6	2001-11-16	19.12	short	5			-2.599999999999998	11.959999999999997
7	2001-11-19	19.26	short	5			-0.7000000000000028	11.259999999999994
8	2001-11-20	19.79	short	5			-2.649999999999988	8.610000000000007
9	2001-11-21	19.59	short	5			0.9999999999999964	9.610000000000003
10	2001-11-22		short	5			-0.0	9.610000000000003
11	2001-11-23		short	5			-0.0	9.610000000000003
12	2001-11-26	19.31	short	5			1.4000000000000057	11.010000000000009
13	2001-11-27	19.94	short	5			-3.150000000000013	7.859999999999996
14	2001-11-28	19.88	short	5			0.30000000000001137	8.160000000000007
15	2001-11-29	19.5	short	5			1.899999999999995	10.060000000000002
16	2001-11-30	20.11	short	5			-3.049999999999997	7.010000000000005
17	2001-12-03	20.72	short	5			-3.049999999999997	3.960000000000008
18	2001-12-04	20.41	short	5			1.5499999999999936	5.510000000000002
19	2001-12-05	20.28	short	5			0.649999999999995	6.159999999999997
20	2001-12-06	19.54	short	5			3.70000000000001	9.860000000000007
21	2001-12-07	20.14	short	5			-3.000000000000007	6.859999999999999
22	2001-12-10	19.52	short	4	True	1.0	3.100000000000005	9.960000000000004
23	2001-12-11	19.19	short	3	True	2.0	1.3199999999999932	11.279999999999998
24	2001-12-12	19.36	short	2	True	3.0	-0.5099999999999945	10.770000000000003
25	2001-12-13	19.17	short	1	True	4.0	0.37999999999999545	11.149999999999999
26	2001-12-14	19.99	short	0	True	5.0	-0.8199999999999967	10.330000000000002
27	2002-03-08	24.14	long	1	True	1.0		
28	2002-03-11	24.64	long	2	True	2.0	0.5	10.830000000000002
29	2002-03-12	24.55	long	3	True	3.0	-0.17999999999999972	10.650000000000002
30	2002-03-13	24.54	long	4	True	4.0	-0.03000000000000469	10.619999999999997
31	2002-03-14	24.9	long	5	True	5.0	1.4399999999999977	12.059999999999995
32	2002-03-15	24.85	long	5			-0.2499999999999858	11.81000000000001
33	2002-03-18	25.44	long	5			2.9499999999999993	14.760000000000009
34	2002-03-19	25.28	long	5			-0.8000000000000007	13.960000000000008
35	2002-03-20	24.95	long	5			-1.6500000000000092	12.309999999999999
36	2002-03-21	25.61	long	5			3.3000000000000007	15.61
37	2002-03-22	25.35	long	5			-1.29999999999999	14.31000000000001
38	2002-03-25	24.99	long	5			-1.800000000000015	12.509999999999994
39	2002-03-26	25.36	long	5			1.850000000000005	14.36
40	2002-03-27	25.87	long	5			2.550000000000008	16.910000000000007
41	2002-03-28	26.31	long	5			2.1999999999999886	19.109999999999996
42	2002-03-29		long	5			0.0	19.109999999999996
43	2002-04-01	26.88	long	5			2.8500000000000014	21.959999999999997
44	2002-04-02	27.71	long	5			4.150000000000009	26.110000000000007
45	2002-04-03	27.56	long	5			-0.7500000000000107	25.359999999999996
46	2002-04-04	26.58	long	5			-4.900000000000002	20.459999999999994
47	2002-04-05	26.21	long	5			-1.8499999999999872	18.610000000000007
48	2002-04-08	26.54	long	4	True	1.0	1.6499999999999915	20.259999999999998
49	2002-04-09	25.82	long	3	True	2.0	-2.8799999999999955	17.380000000000003
50	2002-04-10	26.13	long	2	True	3.0	0.9299999999999962	18.31
51	2002-04-11	24.99	long	1	True	4.0	-2.280000000000001	16.029999999999998
52	2002-04-12	23.47	long	0	True	5.0	-1.5199999999999996	14.509999999999998
