,Due,Future,Month,Pair
0,2000-02-29,C H00,H,C U00
1,2000-04-28,C K00,K,C Z00
2,2000-06-30,C N00,N,C H01
3,2000-08-31,C U00,U,C K01
4,2000-11-30,C Z00,Z,C N01
5,2001-02-28,C H01,H,C U01
6,2001-04-30,C K01,K,C Z01
7,2001-06-29,C N01,N,C H02
8,2001-08-31,C U01,U,C K02
9,2001-11-30,C Z01,Z,C N02
10,2002-02-28,C H02,H,C U02
11,2002-04-30,C K02,K,C Z02
12,2002-06-28,C N02,N,C H03
13,2002-08-30,C U02,U,C K03
14,2002-11-29,C Z02,Z,C N03
15,2003-02-28,C H03,H,C U03
16,2003-04-30,C K03,K,C Z03
17,2003-06-30,C N03,N,C H04
18,2003-08-29,C U03,U,C K04
19,2003-11-28,C Z03,Z,C N04
20,2004-02-27,C H04,H,C U04
21,2004-04-30,C K04,K,C Z04
22,2004-06-30,C N04,N,C H05
23,2004-08-31,C U04,U,C K05
24,2004-11-30,C Z04,Z,C N05
25,2005-02-28,C H05,H,C U05
26,2005-04-29,C K05,K,C Z05
27,2005-06-30,C N05,N,C H06
28,2005-08-31,C U05,U,C K06
29,2005-11-30,C Z05,Z,C N06
30,2006-02-28,C H06,H,C U06
31,2006-04-28,C K06,K,C Z06
32,2006-06-30,C N06,N,C H07
33,2006-08-31,C U06,U,C K07
34,2006-11-30,C Z06,Z,C N07
35,2007-02-28,C H07,H,C U07
36,2007-04-30,C K07,K,C Z07
37,2007-06-29,C N07,N,C H08
38,2007-08-31,C U07,U,C K08
39,2007-11-30,C Z07,Z,C N08
40,2008-02-29,C H08,H,C U08
41,2008-04-30,C K08,K,C Z08
42,2008-06-30,C N08,N,C H09
43,2008-08-29,C U08,U,C K09
44,2008-11-28,C Z08,Z,C N09
45,2009-02-27,C H09,H,C U09
46,2009-04-30,C K09,K,C Z09
47,2009-06-30,C N09,N,C H10
48,2009-08-31,C U09,U,C K10
49,2009-11-30,C Z09,Z,C N10
50,2010-02-26,C H10,H,C U10
51,2010-04-30,C K10,K,C Z10
52,2010-06-30,C N10,N,C H11
53,2010-08-31,C U10,U,C K11
54,2010-11-30,C Z10,Z,C N11
55,2011-02-28,C H11,H,C U11
56,2011-04-29,C K11,K,C Z11
57,2011-06-30,C N11,N,C H12
58,2011-08-31,C U11,U,C K12
59,2011-11-30,C Z11,Z,C N12
60,2012-02-29,C H12,H,C U12
61,2012-04-30,C K12,K,C Z12
62,2012-06-29,C N12,N,C H13
63,2012-08-31,C U12,U,C K13
64,2012-11-30,C Z12,Z,C N13
65,2013-02-28,C H13,H,C U13
66,2013-04-30,C K13,K,C Z13
67,2013-06-28,C N13,N,C H14
68,2013-08-30,C U13,U,C K14
69,2013-11-29,C Z13,Z,C N14
70,2014-02-28,C H14,H,C U14
71,2014-04-30,C K14,K,C Z14
72,2014-06-30,C N14,N,C H15
73,2014-08-29,C U14,U,C K15
74,2014-11-28,C Z14,Z,C N15
75,2015-02-27,C H15,H,C U15
76,2015-04-30,C K15,K,C Z15
77,2015-06-30,C N15,N,C H16
78,2015-08-31,C U15,U,C K16
79,2015-11-30,C Z15,Z,C N16
80,2016-02-29,C H16,H,C U16
81,2016-04-29,C K16,K,C Z16
82,2016-06-30,C N16,N,C H17
83,2016-08-31,C U16,U,C K17
84,2016-11-30,C Z16,Z,C N17
85,2017-02-28,C H17,H,C U17
86,2017-04-28,C K17,K,C Z17
87,2017-06-30,C N17,N,C H18
88,2017-08-31,C U17,U,C K18
89,2017-11-30,C Z17,Z,C N18
90,2018-02-28,C H18,H,C U18
91,2018-04-30,C K18,K,C Z18
92,2018-06-29,C N18,N,C H19
93,2018-08-31,C U18,U,C K19
94,2018-11-30,C Z18,Z,C N19
95,2019-02-28,C H19,H,C U19
96,2019-04-30,C K19,K,C Z19
97,2019-06-28,C N19,N,C H20
98,2019-08-30,C U19,U,C K20
99,2019-11-29,C Z19,Z,C N20
100,2020-02-28,C H20,H,C U20
101,2020-04-30,C K20,K,C Z20
102,2020-06-30,C N20,N,C H21
103,2020-08-31,C U20,U,C K21
104,2020-11-30,C Z20,Z,C N21
105,2021-02-26,C H21,H,C U21
106,2021-04-30,C K21,K,C Z21
107,2021-06-30,C N21,N,C H22
108,2021-08-31,C U21,U,C K22
109,2021-11-30,C Z21,Z,C N22
110,2022-02-28,C H22,H,C U22
111,2022-04-29,C K22,K,C Z22
112,2022-06-30,C N22,N,C H23
113,2022-08-31,C U22,U,C K23
114,2022-11-30,C Z22,Z,C N23
115,2023-02-28,C H23,H,C U23
116,2023-04-28,C K23,K,C Z23
117,2023-06-30,C N23,N,C Z23
118,2023-08-31,C U23,U,C Z23
