,Date,Long,Short,Pre_Long,Pre_Short,Q_Long,Q_Short,Q_Pre_Long,Q_Pre_Short,IS_ROLLING,Payload,Value,Daily_Gain,Change (%),Cum_Gain
0,2000-01-17,25.65,19.67,,20.35,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",29.89999999999999,0.0,,0.0
1,2000-01-18,26.05,19.91,,20.59,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",30.700000000000003,800.0000000000114,inf,800.0000000000114
2,2000-01-19,25.84,19.86,,20.58,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",29.89999999999999,-800.0000000000114,-2.0,0.0
3,2000-01-20,26.1,19.86,,20.6,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",31.200000000000003,1300.0000000000114,-2.624999999999991,1300.0000000000114
4,2000-01-21,26.35,20.01,,20.76,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",31.69999999999999,499.9999999999858,-0.6153846153846296,1799.9999999999973
5,2000-01-24,26.06,19.89,,20.62,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",30.84999999999998,-850.0000000000085,-2.7000000000000655,949.9999999999887
6,2000-01-25,26.54,20.31,,21.07,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",31.14999999999999,300.00000000001137,-1.352941176470598,1250.0
7,2000-01-26,26.13,19.95,,20.71,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",30.900000000000006,-249.9999999999858,-1.8333333333332544,1000.0000000000142
8,2000-01-27,25.62,19.84,,20.6,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",28.89999999999999,-2000.000000000014,7.000000000000512,-999.9999999999999
9,2000-01-28,25.68,20.13,,20.8,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",27.750000000000014,-1149.9999999999773,-0.4250000000000155,-2149.9999999999773
10,2000-01-31,25.97,20.44,,21.12,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",27.64999999999999,-100.00000000002274,-0.9130434782608481,-2250.0
11,2000-02-01,26.39,20.71,,21.41,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",28.399999999999977,749.9999999999858,-8.499999999998153,-1500.000000000014
12,2000-02-02,25.93,20.13,,20.83,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",29.000000000000014,600.000000000037,-0.19999999999993556,-899.9999999999771
13,2000-02-03,26.66,20.75,,21.46,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",29.55000000000001,549.9999999999972,-0.08333333333339454,-349.99999999998
14,2000-02-04,27.07,21.17,,21.87,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",29.499999999999986,-50.00000000002558,-1.090909090909138,-400.00000000000557
15,2000-02-07,26.88,20.96,,21.66,5,5,0,0,False,"{'long_future': 'COH00', 'short_future': 'COH01', 'event': 'base', 'missing_price_flag': False}",29.599999999999994,100.00000000000853,-2.9999999999991473,-299.99999999999704
16,2000-02-08,25.38,,26.37,20.76,4,5,1,1,True,"{'long_future': 'COJ00', 'short_future': 'COJ01', 'previous_long_future': 'COH00', 'previous_short_future': 'COH01', 'event': {'rolling_over': 1}}",2.329999999999984,-27270.00000000001,-273.69999999997685,-27570.000000000007
