,Due,Future,Month,Pair
0,2000-02-15,CCH00,H,CCU00
1,2000-04-14,CCK00,K,CCZ00
2,2000-06-19,CCN00,N,CCH01
3,2000-08-18,CCU00,U,CCK01
4,2000-11-16,CCZ00,Z,CCN01
5,2001-02-14,CCH01,H,CCU01
6,2001-04-17,CCK01,K,CCZ01
7,2001-06-18,CCN01,N,CCH02
8,2001-08-20,CCU01,U,CCK02
9,2001-11-15,CCZ01,Z,CCN02
10,2002-02-14,CCH02,H,CCU02
11,2002-04-17,CCK02,K,CCZ02
12,2002-06-17,CCN02,N,CCH03
13,2002-08-19,CCU02,U,CCK03
14,2002-11-14,CCZ02,Z,CCN03
15,2003-02-14,CCH03,H,CCU03
16,2003-04-16,CCK03,K,CCZ03
17,2003-06-17,CCN03,N,CCH04
18,2003-08-18,CCU03,U,CCK04
19,2003-11-13,CCZ03,Z,CCN04
20,2004-02-13,CCH04,H,CCU04
21,2004-04-19,CCK04,K,CCZ04
22,2004-06-17,CCN04,N,CCH05
23,2004-08-18,CCU04,U,CCK05
24,2004-11-15,CCZ04,Z,CCN05
25,2005-02-14,CCH05,H,CCU05
26,2005-04-18,CCK05,K,CCZ05
27,2005-06-17,CCN05,N,CCH06
28,2005-08-18,CCU05,U,CCK06
29,2005-11-15,CCZ05,Z,CCN06
30,2006-02-14,CCH06,H,CCU06
31,2006-04-17,CCK06,K,CCZ06
32,2006-06-19,CCN06,N,CCH07
33,2006-08-18,CCU06,U,CCK07
34,2006-11-15,CCZ06,Z,CCN07
35,2007-02-14,CCH07,H,CCU07
36,2007-04-17,CCK07,K,CCZ07
37,2007-06-18,CCN07,N,CCH08
38,2007-08-20,CCU07,U,CCK08
39,2007-11-15,CCZ07,Z,CCN08
40,2008-02-15,CCH08,H,CCU08
41,2008-04-17,CCK08,K,CCZ08
42,2008-06-17,CCN08,N,CCH09
43,2008-08-18,CCU08,U,CCK09
44,2008-11-14,CCZ08,Z,CCN09
45,2009-02-13,CCH09,H,CCU09
46,2009-04-17,CCK09,K,CCZ09
47,2009-06-17,CCN09,N,CCH10
48,2009-08-18,CCU09,U,CCK10
49,2009-11-16,CCZ09,Z,CCN10
50,2010-02-12,CCH10,H,CCU10
51,2010-04-19,CCK10,K,CCZ10
52,2010-06-17,CCN10,N,CCH11
53,2010-08-18,CCU10,U,CCK11
54,2010-11-16,CCZ10,Z,CCN11
55,2011-02-14,CCH11,H,CCU11
56,2011-04-15,CCK11,K,CCZ11
57,2011-06-17,CCN11,N,CCH12
58,2011-08-18,CCU11,U,CCK12
59,2011-11-16,CCZ11,Z,CCN12
60,2012-02-15,CCH12,H,CCU12
61,2012-04-17,CCK12,K,CCZ12
62,2012-06-18,CCN12,N,CCH13
63,2012-08-20,CCU12,U,CCK13
64,2012-11-16,CCZ12,Z,CCN13
65,2013-02-14,CCH13,H,CCU13
66,2013-04-17,CCK13,K,CCZ13
67,2013-06-17,CCN13,N,CCH14
68,2013-08-19,CCU13,U,CCK14
69,2013-11-15,CCZ13,Z,CCN14
70,2014-02-14,CCH14,H,CCU14
71,2014-04-16,CCK14,K,CCZ14
72,2014-06-17,CCN14,N,CCH15
73,2014-08-18,CCU14,U,CCK15
74,2014-11-14,CCZ14,Z,CCN15
75,2015-02-13,CCH15,H,CCU15
76,2015-04-17,CCK15,K,CCZ15
77,2015-06-17,CCN15,N,CCH16
78,2015-08-18,CCU15,U,CCK16
79,2015-11-16,CCZ15,Z,CCN16
80,2016-02-16,CCH16,H,CCU16
81,2016-04-18,CCK16,K,CCZ16
82,2016-06-17,CCN16,N,CCH17
83,2016-08-18,CCU16,U,CCK17
84,2016-11-16,CCZ16,Z,CCN17
85,2017-02-14,CCH17,H,CCU17
86,2017-04-17,CCK17,K,CCZ17
87,2017-06-19,CCN17,N,CCH18
88,2017-08-18,CCU17,U,CCK18
89,2017-11-16,CCZ17,Z,CCN18
90,2018-02-14,CCH18,H,CCU18
91,2018-04-17,CCK18,K,CCZ18
92,2018-06-18,CCN18,N,CCH19
93,2018-08-20,CCU18,U,CCK19
94,2018-11-16,CCZ18,Z,CCN19
95,2019-02-14,CCH19,H,CCU19
96,2019-04-16,CCK19,K,CCZ19
97,2019-06-17,CCN19,N,CCH20
98,2019-08-19,CCU19,U,CCK20
99,2019-11-15,CCZ19,Z,CCN20
100,2020-02-14,CCH20,H,CCU20
101,2020-04-17,CCK20,K,CCZ20
102,2020-06-17,CCN20,N,CCH21
103,2020-08-18,CCU20,U,CCK21
104,2020-11-16,CCZ20,Z,CCN21
105,2021-02-12,CCH21,H,CCU21
106,2021-04-19,CCK21,K,CCZ21
107,2021-06-17,CCN21,N,CCH22
108,2021-08-18,CCU21,U,CCK22
109,2021-11-16,CCZ21,Z,CCN22
110,2022-02-22,CCH22,H,CCU22
111,2022-04-25,CCK22,K,CCZ22
112,2022-06-24,CCN22,N,CCH23
113,2022-08-25,CCU22,U,CCK23
114,2022-11-23,CCZ22,Z,CCN23
115,2023-02-22,CCH23,H,CCU23
116,2023-04-24,CCK23,K,CCZ23
117,2023-06-26,CCN23,N,CCZ23
118,2023-08-25,CCU23,U,CCZ23
