,Date,Value,Payload,Daily_Gain,Missing_Price,No_Tradable_Day,Market_Out,Change (%),Cum_Gain
662,2002-05-15,-702.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5312.5
663,2002-05-16,-712.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-inf,-5362.5
664,2002-05-17,-702.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,-2.0,-5312.5
665,2002-05-20,-700.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-0.75,-5300.0
666,2002-05-21,-697.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,0.0,-5287.5
667,2002-05-22,-692.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,1.0,-5262.5
668,2002-05-23,-665.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",137.5,False,False,False,4.5,-5125.0
669,2002-05-24,-672.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-1.2727272727272727,-5162.5
670,2002-05-27,-672.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5162.5
671,2002-05-28,-672.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,-5162.5
672,2002-05-29,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-inf,-5200.0
673,2002-05-30,-685.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-0.33333333333333337,-5225.0
674,2002-05-31,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-2.0,-5200.0
675,2002-06-03,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,False,-1.0,-5200.0
676,2002-06-04,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,False,,-5200.0
677,2002-06-05,-675.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,inf,-5175.0
678,2002-06-06,-675.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5175.0
679,2002-06-07,-675.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,-5175.0
680,2002-06-10,-675.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,-5175.0
681,2002-06-11,-670.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,inf,-5150.0
682,2002-06-12,-662.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,False,0.5,-5112.5
683,2002-06-13,-695.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-162.5,False,False,False,-5.333333333333333,-5275.0
684,2002-06-14,-705.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-0.6923076923076923,-5325.0
685,2002-06-17,-707.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-0.75,-5337.5
686,2002-06-18,-710.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,0.0,-5350.0
687,2002-06-19,-670.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",200.0,False,False,False,-17.0,-5150.0
688,2002-06-20,-670.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5150.0
689,2002-06-21,-675.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-inf,-5175.0
690,2002-06-24,-675.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5175.0
691,2002-06-25,-672.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,inf,-5162.5
692,2002-06-26,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-4.0,-5200.0
693,2002-06-27,-685.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-0.33333333333333337,-5225.0
694,2002-06-28,-685.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5225.0
695,2002-07-01,-687.5,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-inf,-5237.5
696,2002-07-02,-685.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-2.0,-5225.0
697,2002-07-03,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,1.0,-5200.0
698,2002-07-04,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5200.0
699,2002-07-05,-680.0,"{'long_future': 'LTN02', 'short_future': 'LTN03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,-5200.0
700,2002-07-08,-686.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'previous_long_future': 'LTN02', 'previous_short_future': 'LTN03', 'event': {'rolling_over': 1}, 'missing_price_flag': False, 'tradable_day': 0}",-32.5,False,False,False,-inf,-5232.5
701,2002-07-09,-683.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'previous_long_future': 'LTN02', 'previous_short_future': 'LTN03', 'event': {'rolling_over': 2}, 'missing_price_flag': False, 'tradable_day': 0}",15.0,False,False,False,-1.4615384615384617,-5217.5
702,2002-07-10,-681.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'previous_long_future': 'LTN02', 'previous_short_future': 'LTN03', 'event': {'rolling_over': 3}, 'missing_price_flag': False, 'tradable_day': 0}",10.0,False,False,False,-0.33333333333333337,-5207.5
703,2002-07-11,-678.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'previous_long_future': 'LTN02', 'previous_short_future': 'LTN03', 'event': {'rolling_over': 4}, 'missing_price_flag': False, 'tradable_day': 0}",17.5,False,False,False,0.75,-5190.0
704,2002-07-12,-670.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'previous_long_future': 'LTN02', 'previous_short_future': 'LTN03', 'event': {'rolling_over': 5}, 'missing_price_flag': False, 'tradable_day': 0}",40.0,False,False,False,1.2857142857142856,-5150.0
705,2002-07-15,-670.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5150.0
706,2002-07-16,-667.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,inf,-5137.5
707,2002-07-17,-667.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5137.5
708,2002-07-18,-670.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-inf,-5150.0
709,2002-07-19,-670.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5150.0
710,2002-07-22,-672.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-inf,-5162.5
711,2002-07-23,-730.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-287.5,False,False,False,22.0,-5450.0
712,2002-07-24,-750.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-100.0,False,False,False,-0.6521739130434783,-5550.0
713,2002-07-25,-740.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,-1.5,-5500.0
714,2002-07-26,-747.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-1.75,-5537.5
715,2002-07-29,-743.75,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,False,-1.5,-5518.75
716,2002-07-30,-747.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,False,-2.0,-5537.5
717,2002-07-31,-750.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-0.33333333333333337,-5550.0
718,2002-08-01,-747.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-2.0,-5537.5
719,2002-08-02,-777.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-150.0,False,False,False,-13.0,-5687.5
720,2002-08-05,-775.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-1.0833333333333333,-5675.0
721,2002-08-06,-740.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",175.0,False,False,False,13.0,-5500.0
722,2002-08-07,-745.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-1.1428571428571428,-5525.0
723,2002-08-08,-742.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-1.5,-5512.5
724,2002-08-09,-737.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,1.0,-5487.5
725,2002-08-12,-737.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5487.5
726,2002-08-13,-685.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",262.5,False,False,False,inf,-5225.0
727,2002-08-14,-685.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5225.0
728,2002-08-15,-672.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,inf,-5162.5
729,2002-08-16,-700.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-137.5,False,False,False,-3.2,-5300.0
730,2002-08-19,-687.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,-1.4545454545454546,-5237.5
731,2002-08-20,-662.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,1.0,-5112.5
732,2002-08-21,-662.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-5112.5
733,2002-08-22,-650.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,inf,-5050.0
734,2002-08-23,-600.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",250.0,False,False,False,3.0,-4800.0
735,2002-08-26,-600.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,False,-1.0,-4800.0
736,2002-08-27,-627.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-137.5,False,False,False,-inf,-4937.5
737,2002-08-28,-627.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-4937.5
738,2002-08-29,-635.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-inf,-4975.0
739,2002-08-30,-637.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-0.6666666666666667,-4987.5
740,2002-09-02,-640.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,0.0,-5000.0
741,2002-09-03,-590.0,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",250.0,False,False,False,-21.0,-4750.0
742,2002-09-04,-592.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-1.05,-4762.5
743,2002-09-05,-592.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-4762.5
744,2002-09-06,-602.5,"{'long_future': 'LTU02', 'short_future': 'LTU03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-inf,-4812.5
745,2002-09-09,-597.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'previous_long_future': 'LTU02', 'previous_short_future': 'LTU03', 'event': {'rolling_over': 1}, 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-1.5,-4787.5
746,2002-09-10,-619.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'previous_long_future': 'LTU02', 'previous_short_future': 'LTU03', 'event': {'rolling_over': 2}, 'missing_price_flag': False, 'tradable_day': 0}",-110.0,False,False,False,-5.4,-4897.5
747,2002-09-11,-623.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'previous_long_future': 'LTU02', 'previous_short_future': 'LTU03', 'event': {'rolling_over': 3}, 'missing_price_flag': False, 'tradable_day': 0}",-20.0,False,False,False,-0.8181818181818181,-4917.5
748,2002-09-12,-624.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'previous_long_future': 'LTU02', 'previous_short_future': 'LTU03', 'event': {'rolling_over': 4}, 'missing_price_flag': False, 'tradable_day': 0}",-2.5,False,False,False,-0.875,-4920.0
749,2002-09-13,-627.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'previous_long_future': 'LTU02', 'previous_short_future': 'LTU03', 'event': {'rolling_over': 5}, 'missing_price_flag': False, 'tradable_day': 0}",-17.5,False,False,False,6.0,-4937.5
750,2002-09-16,-622.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-2.428571428571429,-4912.5
751,2002-09-17,-611.7499999999995,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",53.750000000002274,False,False,False,1.150000000000091,-4858.749999999998
752,2002-09-18,-602.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",46.249999999997726,False,False,False,-0.13953488372100897,-4812.5
753,2002-09-19,-540.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",312.5,False,False,False,5.756756756757089,-4500.0
754,2002-09-20,-545.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-1.08,-4525.0
755,2002-09-23,-567.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-112.5,False,False,False,3.5,-4637.5
756,2002-09-24,-577.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-0.5555555555555556,-4687.5
757,2002-09-25,-575.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-1.25,-4675.0
758,2002-09-26,-587.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,False,-6.0,-4737.5
759,2002-09-27,-575.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,-2.0,-4675.0
760,2002-09-30,-555.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",100.0,False,False,False,0.6000000000000001,-4575.0
761,2002-10-01,-552.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-0.875,-4562.5
762,2002-10-02,-510.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",212.5,False,False,False,16.0,-4350.0
763,2002-10-03,-515.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-1.1176470588235294,-4375.0
764,2002-10-04,-520.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,0.0,-4400.0
765,2002-10-07,-527.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,0.5,-4437.5
766,2002-10-08,-520.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,False,-2.0,-4400.0
767,2002-10-09,-495.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,2.3333333333333335,-4275.0
768,2002-10-10,-452.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",212.5,False,False,False,0.7,-4062.5
769,2002-10-11,-455.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-1.0588235294117647,-4075.0
770,2002-10-14,-473.75,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-93.75,False,False,False,6.5,-4168.75
771,2002-10-15,-472.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,False,-1.0666666666666667,-4162.5
772,2002-10-16,-472.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-4162.5
773,2002-10-17,-445.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",137.5,False,False,False,inf,-4025.0
774,2002-10-18,-475.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-150.0,False,False,False,-2.090909090909091,-4175.0
775,2002-10-21,-482.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-0.75,-4212.5
776,2002-10-22,-465.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,-3.3333333333333335,-4125.0
777,2002-10-23,-470.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-1.2857142857142856,-4150.0
778,2002-10-24,-477.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,0.5,-4187.5
779,2002-10-25,-485.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,0.0,-4225.0
780,2002-10-28,-487.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-0.6666666666666667,-4237.5
781,2002-10-29,-522.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-175.0,False,False,False,13.0,-4412.5
782,2002-10-30,-522.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-4412.5
783,2002-10-31,-512.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,inf,-4362.5
784,2002-11-01,-512.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-4362.5
785,2002-11-04,-521.25,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,False,-inf,-4406.25
786,2002-11-05,-535.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,False,0.5714285714285714,-4475.0
787,2002-11-06,-535.0,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-4475.0
788,2002-11-07,-557.5,"{'long_future': 'LTX02', 'short_future': 'LTX03', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-112.5,False,False,False,-inf,-4587.5
789,2002-11-08,-531.0,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'previous_long_future': 'LTX02', 'previous_short_future': 'LTX03', 'event': {'rolling_over': 1}, 'missing_price_flag': False, 'tradable_day': 0}",132.5,False,False,False,-2.177777777777778,-4455.0
790,2002-11-11,-512.0,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'previous_long_future': 'LTX02', 'previous_short_future': 'LTX03', 'event': {'rolling_over': 2}, 'missing_price_flag': False, 'tradable_day': 0}",95.0,False,False,False,-0.28301886792452835,-4360.0
791,2002-11-12,-501.0,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'previous_long_future': 'LTX02', 'previous_short_future': 'LTX03', 'event': {'rolling_over': 3}, 'missing_price_flag': False, 'tradable_day': 0}",55.0,False,False,False,-0.42105263157894735,-4305.0
792,2002-11-13,-487.5,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'previous_long_future': 'LTX02', 'previous_short_future': 'LTX03', 'event': {'rolling_over': 4}, 'missing_price_flag': False, 'tradable_day': 0}",67.5,False,False,False,0.2272727272727273,-4237.5
793,2002-11-14,-470.0,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'previous_long_future': 'LTX02', 'previous_short_future': 'LTX03', 'event': {'rolling_over': 5}, 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,0.2962962962962963,-4150.0
794,2002-11-15,-443.75,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",131.25,False,False,False,0.5,-4018.75
795,2002-11-18,-433.75,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,-0.6190476190476191,-3968.75
796,2002-11-19,-438.75,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-1.5,-3993.75
797,2002-11-20,-437.5,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,False,-1.25,-3987.5
798,2002-11-21,-436.25,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,False,0.0,-3981.25
799,2002-11-22,-438.75,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-3.0,-3993.75
800,2002-11-25,-436.25,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-2.0,-3981.25
801,2002-11-26,-426.25,"{'long_future': 'LTF03', 'short_future': 'LTF04', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,3.0,-3931.25
