,Due,Future,Month,Pair
0,2000-02-15,CCH00,H,CCZ00
1,2000-04-14,CCK00,K,CCH01
2,2000-06-19,CCN00,N,CCK01
3,2000-08-18,CCU00,U,CCN01
4,2000-11-16,CCZ00,Z,CCU01
5,2001-02-14,CCH01,H,CCZ01
6,2001-04-17,CCK01,K,CCH02
7,2001-06-18,CCN01,N,CCK02
8,2001-08-20,CCU01,U,CCN02
9,2001-11-15,CCZ01,Z,CCU02
10,2002-02-14,CCH02,H,CCZ02
11,2002-04-17,CCK02,K,CCH03
12,2002-06-17,CCN02,N,CCK03
13,2002-08-19,CCU02,U,CCN03
14,2002-11-14,CCZ02,Z,CCU03
15,2003-02-14,CCH03,H,CCZ03
16,2003-04-16,CCK03,K,CCH04
17,2003-06-17,CCN03,N,CCK04
18,2003-08-18,CCU03,U,CCN04
19,2003-11-13,CCZ03,Z,CCU04
20,2004-02-13,CCH04,H,CCZ04
21,2004-04-19,CCK04,K,CCH05
22,2004-06-17,CCN04,N,CCK05
23,2004-08-18,CCU04,U,CCN05
24,2004-11-15,CCZ04,Z,CCU05
25,2005-02-14,CCH05,H,CCZ05
26,2005-04-18,CCK05,K,CCH06
27,2005-06-17,CCN05,N,CCK06
28,2005-08-18,CCU05,U,CCN06
29,2005-11-15,CCZ05,Z,CCU06
30,2006-02-14,CCH06,H,CCZ06
31,2006-04-17,CCK06,K,CCH07
32,2006-06-19,CCN06,N,CCK07
33,2006-08-18,CCU06,U,CCN07
34,2006-11-15,CCZ06,Z,CCU07
35,2007-02-14,CCH07,H,CCZ07
36,2007-04-17,CCK07,K,CCH08
37,2007-06-18,CCN07,N,CCK08
38,2007-08-20,CCU07,U,CCN08
39,2007-11-15,CCZ07,Z,CCU08
40,2008-02-15,CCH08,H,CCZ08
41,2008-04-17,CCK08,K,CCH09
42,2008-06-17,CCN08,N,CCK09
43,2008-08-18,CCU08,U,CCN09
44,2008-11-14,CCZ08,Z,CCU09
45,2009-02-13,CCH09,H,CCZ09
46,2009-04-17,CCK09,K,CCH10
47,2009-06-17,CCN09,N,CCK10
48,2009-08-18,CCU09,U,CCN10
49,2009-11-16,CCZ09,Z,CCU10
50,2010-02-12,CCH10,H,CCZ10
51,2010-04-19,CCK10,K,CCH11
52,2010-06-17,CCN10,N,CCK11
53,2010-08-18,CCU10,U,CCN11
54,2010-11-16,CCZ10,Z,CCU11
55,2011-02-14,CCH11,H,CCZ11
56,2011-04-15,CCK11,K,CCH12
57,2011-06-17,CCN11,N,CCK12
58,2011-08-18,CCU11,U,CCN12
59,2011-11-16,CCZ11,Z,CCU12
60,2012-02-15,CCH12,H,CCZ12
61,2012-04-17,CCK12,K,CCH13
62,2012-06-18,CCN12,N,CCK13
63,2012-08-20,CCU12,U,CCN13
64,2012-11-16,CCZ12,Z,CCU13
65,2013-02-14,CCH13,H,CCZ13
66,2013-04-17,CCK13,K,CCH14
67,2013-06-17,CCN13,N,CCK14
68,2013-08-19,CCU13,U,CCN14
69,2013-11-15,CCZ13,Z,CCU14
70,2014-02-14,CCH14,H,CCZ14
71,2014-04-16,CCK14,K,CCH15
72,2014-06-17,CCN14,N,CCK15
73,2014-08-18,CCU14,U,CCN15
74,2014-11-14,CCZ14,Z,CCU15
75,2015-02-13,CCH15,H,CCZ15
76,2015-04-17,CCK15,K,CCH16
77,2015-06-17,CCN15,N,CCK16
78,2015-08-18,CCU15,U,CCN16
79,2015-11-16,CCZ15,Z,CCU16
80,2016-02-16,CCH16,H,CCZ16
81,2016-04-18,CCK16,K,CCH17
82,2016-06-17,CCN16,N,CCK17
83,2016-08-18,CCU16,U,CCN17
84,2016-11-16,CCZ16,Z,CCU17
85,2017-02-14,CCH17,H,CCZ17
86,2017-04-17,CCK17,K,CCH18
87,2017-06-19,CCN17,N,CCK18
88,2017-08-18,CCU17,U,CCN18
89,2017-11-16,CCZ17,Z,CCU18
90,2018-02-14,CCH18,H,CCZ18
91,2018-04-17,CCK18,K,CCH19
92,2018-06-18,CCN18,N,CCK19
93,2018-08-20,CCU18,U,CCN19
94,2018-11-16,CCZ18,Z,CCU19
95,2019-02-14,CCH19,H,CCZ19
96,2019-04-16,CCK19,K,CCH20
97,2019-06-17,CCN19,N,CCK20
98,2019-08-19,CCU19,U,CCN20
99,2019-11-15,CCZ19,Z,CCU20
100,2020-02-14,CCH20,H,CCZ20
101,2020-04-17,CCK20,K,CCH21
102,2020-06-17,CCN20,N,CCK21
103,2020-08-18,CCU20,U,CCN21
104,2020-11-16,CCZ20,Z,CCU21
105,2021-02-12,CCH21,H,CCZ21
106,2021-04-19,CCK21,K,CCH22
107,2021-06-17,CCN21,N,CCK22
108,2021-08-18,CCU21,U,CCN22
109,2021-11-16,CCZ21,Z,CCU22
110,2022-02-22,CCH22,H,CCZ22
111,2022-04-25,CCK22,K,CCH23
112,2022-06-24,CCN22,N,CCK23
113,2022-08-25,CCU22,U,CCN23
114,2022-11-23,CCZ22,Z,CCU23
115,2023-02-22,CCH23,H,CCZ23
116,2023-04-24,CCK23,K,CCZ23
117,2023-06-26,CCN23,N,CCZ23
118,2023-08-25,CCU23,U,CCZ23
