	Date	Price	long_short	Quantity	IS_ROLLING	Day	Pnl	cum_PnL
0	2017-04-10	3.654	short	1	True	1.0		
1	2017-04-11	3.598	short	2	True	2.0	0.05600000000000005	0.05600000000000005
2	2017-04-12	3.627	short	3	True	3.0	-0.05799999999999983	-0.0019999999999997797
3	2017-04-13	3.664	short	4	True	4.0	-0.1110000000000011	-0.11300000000000088
4	2017-04-14		short	4	True	5.0	-0.0	-0.11300000000000088
5	2017-04-17	3.627	short	5			0.14800000000000146	0.035000000000000586
6	2017-04-18	3.614	short	5			0.0649999999999995	0.10000000000000009
7	2017-04-19	3.632	short	5			-0.09000000000000119	0.009999999999998899
8	2017-04-20	3.621	short	5			0.055000000000000604	0.0649999999999995
9	2017-04-21	3.575	short	5			0.2299999999999991	0.2949999999999986
10	2017-04-24	3.553	short	5			0.11000000000000121	0.4049999999999998
11	2017-04-25	3.56	short	5			-0.035000000000000586	0.3699999999999992
12	2017-04-26	3.637	short	5			-0.3849999999999998	-0.015000000000000568
13	2017-04-27	3.611	short	5			0.129999999999999	0.11499999999999844
14	2017-04-28	3.63	short	5			-0.09499999999999842	0.020000000000000018
15	2017-05-01	3.565	short	5			0.32499999999999973	0.34499999999999975
16	2017-05-02	3.555	short	5			0.049999999999998934	0.3949999999999987
17	2017-05-03	3.589	short	5			-0.16999999999999904	0.22499999999999964
18	2017-05-04	3.563	short	5			0.129999999999999	0.35499999999999865
19	2017-05-05	3.631	short	5			-0.3399999999999981	0.015000000000000568
20	2017-05-08	3.552	short	4	True	1.0	0.3949999999999987	0.40999999999999925
21	2017-05-09	3.601	short	3	True	2.0	-0.19599999999999973	0.21399999999999952
22	2017-05-10	3.655	short	2	True	3.0	-0.16199999999999948	0.052000000000000046
23	2017-05-11	3.718	short	1	True	4.0	-0.12600000000000033	-0.07400000000000029
24	2017-05-12	3.741	short	0	True	5.0	-0.02300000000000013	-0.09700000000000042
25	2017-11-08	3.272	long	1	True	1.0		
26	2017-11-09	3.297	long	2	True	2.0	0.025000000000000355	-0.07200000000000006
27	2017-11-10	3.306	long	3	True	3.0	0.017999999999999794	-0.05400000000000027
28	2017-11-13	3.262	long	4	True	4.0	-0.13200000000000012	-0.1860000000000004
29	2017-11-14	3.203	long	5	True	5.0	-0.23600000000000065	-0.42200000000000104
30	2017-11-15	3.179	long	5			-0.1200000000000001	-0.5420000000000011
31	2017-11-16	3.153	long	5			-0.129999999999999	-0.6720000000000002
32	2017-11-17	3.191	long	5			0.18999999999999906	-0.4820000000000011
33	2017-11-20	3.14	long	5			-0.25499999999999856	-0.7369999999999997
34	2017-11-21	3.11	long	5			-0.15000000000000124	-0.8870000000000009
35	2017-11-22	3.059	long	5			-0.25499999999999856	-1.1419999999999995
36	2017-11-23		long	5			0.0	-1.1419999999999995
37	2017-11-24	2.916	long	5			-0.7150000000000012	-1.8570000000000007
38	2017-11-27	3.017	long	5			0.5049999999999999	-1.3520000000000008
39	2017-11-28	3.128	long	5			0.555000000000001	-0.7969999999999997
40	2017-11-29	3.179	long	5			0.25499999999999856	-0.5420000000000011
41	2017-11-30	3.025	long	5			-0.7699999999999996	-1.3120000000000007
42	2017-12-01	3.061	long	5			0.18000000000000016	-1.1320000000000006
43	2017-12-04	2.985	long	5			-0.38000000000000034	-1.512000000000001
44	2017-12-05	2.914	long	5			-0.35499999999999865	-1.8669999999999995
45	2017-12-06	2.922	long	5			0.040000000000000036	-1.8269999999999995
46	2017-12-07	2.763	long	5			-0.7950000000000013	-2.6220000000000008
47	2017-12-08	2.772	long	4	True	1.0	0.044999999999999485	-2.5770000000000013
48	2017-12-11	2.828	long	3	True	2.0	0.2240000000000002	-2.353000000000001
49	2017-12-12	2.678	long	2	True	3.0	-0.44999999999999973	-2.803000000000001
50	2017-12-13	2.715	long	1	True	4.0	0.07399999999999984	-2.729000000000001
51	2017-12-14	2.684	long	0	True	5.0	-0.030999999999999694	-2.7600000000000007
