,Due,Future,Month,Pair
0,2000-01-27,FCF00,F,FCJ00
1,2000-03-30,FCH00,H,FCK00
2,2000-04-20,FCJ00,J,FCQ00
3,2000-05-25,FCK00,K,FCU00
4,2000-08-31,FCQ00,Q,FCV00
5,2000-09-28,FCU00,U,FCX00
6,2000-10-26,FCV00,V,FCF01
7,2000-11-16,FCX00,X,FCH01
8,2001-01-25,FCF01,F,FCJ01
9,2001-03-29,FCH01,H,FCK01
10,2001-04-26,FCJ01,J,FCQ01
11,2001-05-24,FCK01,K,FCU01
12,2001-08-30,FCQ01,Q,FCV01
13,2001-09-27,FCU01,U,FCX01
14,2001-10-25,FCV01,V,FCF02
15,2001-11-15,FCX01,X,FCH02
16,2002-01-31,FCF02,F,FCJ02
17,2002-03-28,FCH02,H,FCK02
18,2002-04-25,FCJ02,J,FCQ02
19,2002-05-23,FCK02,K,FCU02
20,2002-08-29,FCQ02,Q,FCV02
21,2002-09-26,FCU02,U,FCX02
22,2002-10-31,FCV02,V,FCF03
23,2002-11-21,FCX02,X,FCH03
24,2003-01-30,FCF03,F,FCJ03
25,2003-03-27,FCH03,H,FCK03
26,2003-04-17,FCJ03,J,FCQ03
27,2003-05-23,FCK03,K,FCU03
28,2003-08-28,FCQ03,Q,FCV03
29,2003-09-25,FCU03,U,FCX03
30,2003-10-30,FCV03,V,FCF04
31,2003-11-20,FCX03,X,FCH04
32,2004-01-29,FCF04,F,FCJ04
33,2004-03-25,FCH04,H,FCK04
34,2004-04-29,FCJ04,J,FCQ04
35,2004-05-27,FCK04,K,FCU04
36,2004-08-26,FCQ04,Q,FCV04
37,2004-09-30,FCU04,U,FCX04
38,2004-10-28,FCV04,V,FCF05
39,2004-11-18,FCX04,X,FCH05
40,2005-01-27,FCF05,F,FCJ05
41,2005-03-24,FCH05,H,FCK05
42,2005-04-28,FCJ05,J,FCQ05
43,2005-05-26,FCK05,K,FCU05
44,2005-08-25,FCQ05,Q,FCV05
45,2005-09-29,FCU05,U,FCX05
46,2005-10-27,FCV05,V,FCF06
47,2005-11-17,FCX05,X,FCH06
48,2006-01-26,FCF06,F,FCJ06
49,2006-03-30,FCH06,H,FCK06
50,2006-04-27,FCJ06,J,FCQ06
51,2006-05-25,FCK06,K,FCU06
52,2006-08-31,FCQ06,Q,FCV06
53,2006-09-28,FCU06,U,FCX06
54,2006-10-26,FCV06,V,FCF07
55,2006-11-16,FCX06,X,FCH07
56,2007-01-25,FCF07,F,FCJ07
57,2007-03-29,FCH07,H,FCK07
58,2007-04-26,FCJ07,J,FCQ07
59,2007-05-24,FCK07,K,FCU07
60,2007-08-30,FCQ07,Q,FCV07
61,2007-09-27,FCU07,U,FCX07
62,2007-10-25,FCV07,V,FCF08
63,2007-11-15,FCX07,X,FCH08
64,2008-01-31,FCF08,F,FCJ08
65,2008-03-20,FCH08,H,FCK08
66,2008-04-24,FCJ08,J,FCQ08
67,2008-05-22,FCK08,K,FCU08
68,2008-08-28,FCQ08,Q,FCV08
69,2008-09-25,FCU08,U,FCX08
70,2008-10-30,FCV08,V,FCF09
71,2008-11-20,FCX08,X,FCH09
72,2009-01-29,FCF09,F,FCJ09
73,2009-03-26,FCH09,H,FCK09
74,2009-04-30,FCJ09,J,FCQ09
75,2009-05-21,FCK09,K,FCU09
76,2009-08-27,FCQ09,Q,FCV09
77,2009-09-24,FCU09,U,FCX09
78,2009-10-29,FCV09,V,FCF10
79,2009-11-19,FCX09,X,FCH10
80,2010-01-28,FCF10,F,FCJ10
81,2010-03-25,FCH10,H,FCK10
82,2010-04-29,FCJ10,J,FCQ10
83,2010-05-27,FCK10,K,FCU10
84,2010-08-26,FCQ10,Q,FCV10
85,2010-09-30,FCU10,U,FCX10
86,2010-10-28,FCV10,V,FCF11
87,2010-11-18,FCX10,X,FCH11
88,2011-01-27,FCF11,F,FCJ11
89,2011-03-31,FCH11,H,FCK11
90,2011-04-21,FCJ11,J,FCQ11
91,2011-05-26,FCK11,K,FCU11
92,2011-08-25,FCQ11,Q,FCV11
93,2011-09-29,FCU11,U,FCX11
94,2011-10-27,FCV11,V,FCF12
95,2011-11-17,FCX11,X,FCH12
96,2012-01-26,FCF12,F,FCJ12
97,2012-03-29,FCH12,H,FCK12
98,2012-04-26,FCJ12,J,FCQ12
99,2012-05-24,FCK12,K,FCU12
100,2012-08-30,FCQ12,Q,FCV12
101,2012-09-27,FCU12,U,FCX12
102,2012-10-25,FCV12,V,FCF13
103,2012-11-15,FCX12,X,FCH13
104,2013-01-31,FCF13,F,FCJ13
105,2013-03-28,FCH13,H,FCK13
106,2013-04-25,FCJ13,J,FCQ13
107,2013-05-23,FCK13,K,FCU13
108,2013-08-29,FCQ13,Q,FCV13
109,2013-09-26,FCU13,U,FCX13
110,2013-10-31,FCV13,V,FCF14
111,2013-11-21,FCX13,X,FCH14
112,2014-01-30,FCF14,F,FCJ14
113,2014-03-27,FCH14,H,FCK14
114,2014-04-17,FCJ14,J,FCQ14
115,2014-05-22,FCK14,K,FCU14
