,Distance,std,cuml_pnl,sharp_ratio
0,4,407921.74038106494,1784.8039215686274,0.11157164596690522
1,2,416683.7075555197,585.3324948907405,0.035458549811505057
2,1,433469.34937224846,544.2550143266476,0.03477754545236395
3,5,422048.4010324042,432.0910128853368,0.024908280600719222
4,3,420245.1523412753,232.95189163942084,0.014128657920075751
