,Due,Future,Month,Pair
0,2000-01-27,FCF00,F,FCX00
1,2000-03-30,FCH00,H,FCF01
2,2000-04-20,FCJ00,J,FCH01
3,2000-05-25,FCK00,K,FCJ01
4,2000-08-31,FCQ00,Q,FCK01
5,2000-09-28,FCU00,U,FCQ01
6,2000-10-26,FCV00,V,FCU01
7,2000-11-16,FCX00,X,FCV01
8,2001-01-25,FCF01,F,FCX01
9,2001-03-29,FCH01,H,FCF02
10,2001-04-26,FCJ01,J,FCH02
11,2001-05-24,FCK01,K,FCJ02
12,2001-08-30,FCQ01,Q,FCK02
13,2001-09-27,FCU01,U,FCQ02
14,2001-10-25,FCV01,V,FCU02
15,2001-11-15,FCX01,X,FCV02
16,2002-01-31,FCF02,F,FCX02
17,2002-03-28,FCH02,H,FCF03
18,2002-04-25,FCJ02,J,FCH03
19,2002-05-23,FCK02,K,FCJ03
20,2002-08-29,FCQ02,Q,FCK03
21,2002-09-26,FCU02,U,FCQ03
22,2002-10-31,FCV02,V,FCU03
23,2002-11-21,FCX02,X,FCV03
24,2003-01-30,FCF03,F,FCX03
25,2003-03-27,FCH03,H,FCF04
26,2003-04-17,FCJ03,J,FCH04
27,2003-05-23,FCK03,K,FCJ04
28,2003-08-28,FCQ03,Q,FCK04
29,2003-09-25,FCU03,U,FCQ04
30,2003-10-30,FCV03,V,FCU04
31,2003-11-20,FCX03,X,FCV04
32,2004-01-29,FCF04,F,FCX04
33,2004-03-25,FCH04,H,FCF05
34,2004-04-29,FCJ04,J,FCH05
35,2004-05-27,FCK04,K,FCJ05
36,2004-08-26,FCQ04,Q,FCK05
37,2004-09-30,FCU04,U,FCQ05
38,2004-10-28,FCV04,V,FCU05
39,2004-11-18,FCX04,X,FCV05
40,2005-01-27,FCF05,F,FCX05
41,2005-03-24,FCH05,H,FCF06
42,2005-04-28,FCJ05,J,FCH06
43,2005-05-26,FCK05,K,FCJ06
44,2005-08-25,FCQ05,Q,FCK06
45,2005-09-29,FCU05,U,FCQ06
46,2005-10-27,FCV05,V,FCU06
47,2005-11-17,FCX05,X,FCV06
48,2006-01-26,FCF06,F,FCX06
49,2006-03-30,FCH06,H,FCF07
50,2006-04-27,FCJ06,J,FCH07
51,2006-05-25,FCK06,K,FCJ07
52,2006-08-31,FCQ06,Q,FCK07
53,2006-09-28,FCU06,U,FCQ07
54,2006-10-26,FCV06,V,FCU07
55,2006-11-16,FCX06,X,FCV07
56,2007-01-25,FCF07,F,FCX07
57,2007-03-29,FCH07,H,FCF08
58,2007-04-26,FCJ07,J,FCH08
