,Distance,std,cuml_pnl,sharp_ratio
0,1,256940.29518981854,218.42173350582152,0.023468487087808656
1,2,255612.47464792215,-395.36423841059644,-0.03892611271693618
2,5,270944.444640426,-878.0631441190909,-0.07861390193206406
3,3,264214.5302701643,-998.528111181301,-0.09496071232094994
4,4,243893.51569111692,-1086.4429530201337,-0.1106220471813169
