	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1998-09-30	76.5	5	short				
1	1998-10-01	77.0	5	short			-2.5	-2.5
2	1998-10-02	76.25	5	short			3.75	1.25
3	1998-10-05	75.3	5	short			4.750000000000014	6.000000000000014
4	1998-10-06	75.85	5	short			-2.749999999999986	3.2500000000000284
5	1998-10-07	76.8	5	short			-4.750000000000014	-1.4999999999999858
6	1998-10-08	76.1	5	short			3.500000000000014	2.0000000000000284
7	1998-10-09	76.55	5	short			-2.250000000000014	-0.2499999999999858
8	1998-10-12	77.05	5	short			-2.5	-2.749999999999986
9	1998-10-13	77.2	5	short			-0.7500000000000284	-3.500000000000014
10	1998-10-14	76.9	5	short			1.4999999999999858	-2.0000000000000284
11	1998-10-15	76.9	5	short			-0.0	-2.0000000000000284
12	1998-10-16	78.35	5	short			-7.249999999999943	-9.249999999999972
13	1998-10-19	77.65	5	short			3.499999999999943	-5.750000000000028
14	1998-10-20	77.25	5	short			2.0000000000000284	-3.75
15	1998-10-21	76.8	5	short			2.250000000000014	-1.4999999999999858
16	1998-10-22	76.8	5	short			-0.0	-1.4999999999999858
17	1998-10-23	76.55	5	short			1.25	-0.2499999999999858
18	1998-10-26	76.0	5	short			2.749999999999986	2.5
19	1998-10-27	76.6	5	short			-2.9999999999999716	-0.4999999999999716
20	1998-10-28	76.0	5	short			2.9999999999999716	2.5
21	1998-10-29	76.65	5	short			-3.2500000000000284	-0.7500000000000284
22	1998-10-30	77.2	5	short			-2.749999999999986	-3.500000000000014
23	1998-11-02	77.8	5	short			-2.9999999999999716	-6.499999999999986
24	1998-11-03	77.65	5	short			0.7499999999999574	-5.750000000000028
25	1998-11-04	78.5	5	short			-4.249999999999972	-10.0
26	1998-11-05	78.45	5	short			0.2499999999999858	-9.750000000000014
27	1998-11-06	78.25	5	short			1.0000000000000142	-8.75
28	1998-11-09	77.65	5	short			2.9999999999999716	-5.750000000000028
29	1998-11-10	76.7	5	short			4.750000000000014	-1.0000000000000142
30	1998-11-11	77.15	5	short			-2.250000000000014	-3.2500000000000284
31	1998-11-12	77.3	5	short			-0.7499999999999574	-3.999999999999986
32	1998-11-13	76.4	5	short			4.499999999999957	0.4999999999999716
33	1998-11-16	76.0	5	short			2.0000000000000284	2.5
34	1998-11-17	76.8	5	short			-3.999999999999986	-1.4999999999999858
35	1998-11-18	77.05	5	short			-1.25	-2.749999999999986
36	1998-11-19	76.5	5	short			2.749999999999986	0.0
37	1998-11-20	77.75	5	short			-6.25	-6.25
38	1998-11-23	76.75	5	short			5.0	-1.25
39	1998-11-24	76.65	5	short			0.4999999999999716	-0.7500000000000284
40	1998-11-25	76.5	5	short			0.7500000000000284	0.0
41	1998-11-26		5	short			-0.0	0.0
42	1998-11-27		5	short			-0.0	0.0
43	1998-11-30	76.05	5	short			2.250000000000014	2.250000000000014
44	1998-12-01	76.0	5	short			0.2499999999999858	2.5
45	1998-12-02	75.1	5	short			4.500000000000028	7.000000000000028
46	1998-12-03	73.95	5	short			5.749999999999957	12.749999999999986
47	1998-12-04	73.7	5	short			1.25	13.999999999999986
48	1998-12-07	73.1	5	short			3.0000000000000426	17.00000000000003
49	1998-12-08	73.1	5	short			-0.0	17.00000000000003
50	1998-12-09	73.45	5	short			-1.7500000000000426	15.249999999999986
51	1998-12-10	73.05	5	short			2.0000000000000284	17.250000000000014
52	1998-12-11	72.4	5	short			3.2499999999999574	20.49999999999997
53	1998-12-14	72.15	5	short			1.25	21.74999999999997
54	1998-12-15	72.75	5	short			-2.9999999999999716	18.75
55	1998-12-16	73.85	5	short			-5.499999999999972	13.250000000000028
56	1998-12-17	72.45	5	short			6.999999999999957	20.249999999999986
57	1998-12-18	72.15	5	short			1.4999999999999858	21.74999999999997
58	1998-12-21	72.1	5	short			0.25000000000005684	22.00000000000003
59	1998-12-22	72.7	5	short			-3.0000000000000426	18.999999999999986
60	1998-12-23	72.1	5	short			3.0000000000000426	22.00000000000003
61	1998-12-24	72.05	5	short			0.2499999999999858	22.250000000000014
62	1998-12-25		5	short			-0.0	22.250000000000014
63	1998-12-28	72.6	5	short			-2.749999999999986	19.50000000000003
64	1998-12-29	73.7	5	short			-5.500000000000043	13.999999999999986
65	1998-12-30	73.05	5	short			3.2500000000000284	17.250000000000014
66	1998-12-31	73.35	5	short			-1.4999999999999858	15.750000000000028
67	1999-01-01		5	short			-0.0	15.750000000000028
68	1999-01-04	71.65	5	short			8.499999999999943	24.24999999999997
69	1999-01-05	70.95	5	short			3.500000000000014	27.749999999999986
70	1999-01-06	71.5	5	short			-2.749999999999986	25.0
71	1999-01-07	71.4	5	short			0.4999999999999716	25.49999999999997
72	1999-01-08	71.95	5	short			-2.749999999999986	22.749999999999986
73	1999-01-11	73.1	5	short			-5.749999999999957	17.00000000000003
74	1999-01-12	72.85	5	short			1.25	18.25000000000003
75	1999-01-13	72.45	5	short			1.9999999999999574	20.249999999999986
76	1999-01-14	71.85	5	short			3.0000000000000426	23.25000000000003
77	1999-01-15	72.3	5	short			-2.250000000000014	21.000000000000014
78	1999-01-18		5	short			-0.0	21.000000000000014
79	1999-01-19	72.85	5	short			-2.749999999999986	18.25000000000003
80	1999-01-20	72.05	5	short			3.999999999999986	22.250000000000014
81	1999-01-21	71.65	5	short			1.9999999999999574	24.24999999999997
82	1999-01-22	71.15	5	short			2.5	26.74999999999997
83	1999-01-25	70.85	5	short			1.5000000000000568	28.25000000000003
84	1999-01-26	70.45	5	short			1.9999999999999574	30.249999999999986
85	1999-01-27	70.25	5	short			1.0000000000000142	31.25
86	1999-01-28	69.9	5	short			1.7499999999999716	32.99999999999997
87	1999-01-29	69.85	5	short			0.25000000000005684	33.25000000000003
88	1999-02-01	70.35	5	short			-2.5	30.75000000000003
89	1999-02-02	70.5	5	short			-0.7500000000000284	30.0
90	1999-02-03	70.4	5	short			0.4999999999999716	30.49999999999997
91	1999-02-04	71.55	5	short			-5.749999999999957	24.750000000000014
92	1999-02-05	72.15	5	short			-3.0000000000000426	21.74999999999997
93	1999-02-08	73.85	5	short			-8.499999999999943	13.250000000000028
94	1999-02-09	72.25	5	short			7.999999999999972	21.25
95	1999-02-10	72.0	5	short			1.25	22.5
96	1999-02-11	71.45	5	short			2.749999999999986	25.249999999999986
97	1999-02-12	70.7	5	short			3.75	28.999999999999986
98	1999-02-15		5	short			-0.0	28.999999999999986
99	1999-02-16	68.5	5	short			11.000000000000014	40.0
100	1999-02-17	68.7	5	short			-1.0000000000000142	38.999999999999986
101	1999-02-18	67.9	5	short			3.999999999999986	42.99999999999997
102	1999-02-19	67.65	5	short			1.25	44.24999999999997
103	1999-02-22	67.15	5	short			2.5	46.74999999999997
104	1999-02-23	67.6	5	short			-2.249999999999943	44.50000000000003
105	1999-02-24	67.85	5	short			-1.25	43.25000000000003
106	1999-02-25	68.0	5	short			-0.7500000000000284	42.5
107	1999-02-26	67.7	5	short			1.4999999999999858	43.999999999999986
108	1999-03-01	66.95	5	short			3.75	47.749999999999986
109	1999-03-02	67.55	5	short			-2.9999999999999716	44.750000000000014
110	1999-03-03	67.8	5	short			-1.25	43.500000000000014
111	1999-03-04	67.55	5	short			1.25	44.750000000000014
112	1999-03-05	67.6	5	short			-0.2499999999999858	44.50000000000003
113	1999-03-08	67.2	5	short			1.9999999999999574	46.499999999999986
114	1999-03-09	67.8	5	short			-2.9999999999999716	43.500000000000014
115	1999-03-10	67.95	5	short			-0.7500000000000284	42.749999999999986
116	1999-03-11	67.65	5	short			1.4999999999999858	44.24999999999997
117	1999-03-12	67.0	5	short			3.2500000000000284	47.5
118	1999-03-15	66.45	5	short			2.749999999999986	50.249999999999986
119	1999-03-16	66.55	5	short			-0.4999999999999716	49.750000000000014
120	1999-03-17	67.0	5	short			-2.250000000000014	47.5
121	1999-03-18	66.45	5	short			2.749999999999986	50.249999999999986
122	1999-03-19	66.35	5	short			0.5000000000000426	50.75000000000003
123	1999-03-22	68.85	5	short			-12.5	38.25000000000003
124	1999-03-23	69.9	5	short			-5.250000000000057	32.99999999999997
125	1999-03-24	69.5	5	short			2.0000000000000284	35.0
126	1999-03-25	69.95	5	short			-2.250000000000014	32.749999999999986
127	1999-03-26	69.3	5	short			3.2500000000000284	36.000000000000014
128	1999-03-29	66.75	5	short			12.749999999999986	48.75
129	1999-03-30	66.55	5	short			1.0000000000000142	49.750000000000014
130	1999-03-31	67.15	5	short			-3.0000000000000426	46.74999999999997
131	1999-04-01	67.25	5	short			-0.4999999999999716	46.25
132	1999-04-02		5	short			-0.0	46.25
133	1999-04-05	67.55	5	short			-1.4999999999999858	44.750000000000014
134	1999-04-06	67.3	5	short			1.25	46.000000000000014
135	1999-04-07	69.0	5	short			-8.500000000000014	37.5
136	1999-04-08	68.85	5	short			0.7500000000000284	38.25000000000003
137	1999-04-09	69.0	5	short			-0.7500000000000284	37.5
138	1999-04-12	68.1	5	short			4.500000000000028	42.00000000000003
139	1999-04-13	70.0	5	short			-9.500000000000028	32.5
140	1999-04-14	69.5	5	short			2.5	35.0
141	1999-04-15	71.5	5	short			-10.0	25.0
142	1999-04-16	72.8	5	short			-6.499999999999986	18.500000000000014
143	1999-04-19	74.4	5	short			-8.000000000000043	10.499999999999972
144	1999-04-20	72.65	5	short			8.75	19.24999999999997
145	1999-04-21	73.1	5	short			-2.249999999999943	17.00000000000003
146	1999-04-22	74.2	5	short			-5.500000000000043	11.499999999999986
147	1999-04-23	73.4	5	short			3.999999999999986	15.499999999999972
148	1999-04-26	73.35	5	short			0.25000000000005684	15.750000000000028
149	1999-04-27	73.6	5	short			-1.25	14.500000000000028
150	1999-04-28	73.95	5	short			-1.7500000000000426	12.749999999999986
151	1999-04-29	75.5	5	short			-7.749999999999986	5.0
152	1999-04-30	75.75	5	short			-1.25	3.75
153	1999-05-03	76.2	5	short			-2.250000000000014	1.4999999999999858
154	1999-05-04	75.6	5	short			3.0000000000000426	4.500000000000028
155	1999-05-05	74.85	5	short			3.75	8.250000000000028
156	1999-05-06	75.45	5	short			-3.0000000000000426	5.249999999999986
157	1999-05-07	75.5	5	short			-0.2499999999999858	5.0
158	1999-05-10	75.5	5	short			-0.0	5.0
159	1999-05-11	75.45	5	short			0.2499999999999858	5.249999999999986
160	1999-05-12	74.3	5	short			5.750000000000028	11.000000000000014
161	1999-05-13	74.9	5	short			-3.0000000000000426	7.999999999999972
162	1999-05-14	75.2	5	short			-1.4999999999999858	6.499999999999986
163	1999-05-17	74.65	5	short			2.749999999999986	9.249999999999972
164	1999-05-18	74.15	5	short			2.5	11.749999999999972
165	1999-05-19	72.7	5	short			7.250000000000014	18.999999999999986
166	1999-05-20	71.9	5	short			3.999999999999986	22.99999999999997
167	1999-05-21	71.15	5	short			3.75	26.74999999999997
168	1999-05-24	71.15	5	short			-0.0	26.74999999999997
169	1999-05-25	71.45	5	short			-1.4999999999999858	25.249999999999986
170	1999-05-26	70.65	5	short			3.999999999999986	29.24999999999997
171	1999-05-27	67.95	5	short			13.500000000000014	42.749999999999986
172	1999-05-28	67.55	5	short			2.0000000000000284	44.750000000000014
173	1999-05-31		5	short			-0.0	44.750000000000014
174	1999-06-01	68.35	5	short			-3.999999999999986	40.75000000000003
175	1999-06-02	67.25	5	short			5.499999999999972	46.25
176	1999-06-03	67.35	5	short			-0.4999999999999716	45.75000000000003
177	1999-06-04	67.05	5	short			1.4999999999999858	47.250000000000014
178	1999-06-07	67.95	5	short			-4.500000000000028	42.749999999999986
179	1999-06-08	68.65	5	short			-3.500000000000014	39.24999999999997
180	1999-06-09	68.85	5	short			-0.9999999999999432	38.25000000000003
181	1999-06-10	69.0	5	short			-0.7500000000000284	37.5
182	1999-06-11	69.5	5	short			-2.5	35.0
183	1999-06-14	69.7	5	short			-1.0000000000000142	33.999999999999986
184	1999-06-15	68.25	5	short			7.250000000000014	41.25
185	1999-06-16	68.05	5	short			1.0000000000000142	42.250000000000014
186	1999-06-17	68.3	5	short			-1.25	41.000000000000014
187	1999-06-18	70.3	5	short			-10.0	31.000000000000014
188	1999-06-21	70.85	5	short			-2.749999999999986	28.25000000000003
189	1999-06-22	71.25	5	short			-2.0000000000000284	26.25
190	1999-06-23	70.85	5	short			2.0000000000000284	28.25000000000003
191	1999-06-24	71.0	5	short			-0.7500000000000284	27.5
192	1999-06-25	73.4	5	short			-12.000000000000028	15.499999999999972
193	1999-06-28	73.85	5	short			-2.249999999999943	13.250000000000028
194	1999-06-29	74.65	5	short			-4.000000000000057	9.249999999999972
195	1999-06-30	78.9	5	short			-21.25	-12.000000000000028
196	1999-07-01	78.3	5	short			3.0000000000000426	-8.999999999999986
197	1999-07-02	78.8	5	short			-2.5	-11.499999999999986
198	1999-07-05		5	short			-0.0	-11.499999999999986
199	1999-07-06	78.55	5	short			1.25	-10.249999999999986
200	1999-07-07	81.1	5	short			-12.749999999999986	-22.99999999999997
201	1999-07-08	80.5	5	short			2.9999999999999716	-20.0
202	1999-07-09	80.1	5	short			2.0000000000000284	-17.99999999999997
203	1999-07-12	80.0	5	short			0.4999999999999716	-17.5
204	1999-07-13	78.45	5	short			7.749999999999986	-9.750000000000014
205	1999-07-14	79.65	5	short			-6.000000000000014	-15.750000000000028
206	1999-07-15	81.45	5	short			-8.999999999999986	-24.750000000000014
207	1999-07-16	79.95	5	short			7.5	-17.250000000000014
208	1999-07-19	79.65	5	short			1.4999999999999858	-15.750000000000028
209	1999-07-20	78.75	5	short			4.500000000000028	-11.25
210	1999-07-21	77.05	5	short			8.500000000000014	-2.749999999999986
211	1999-07-22	77.75	5	short			-3.500000000000014	-6.25
212	1999-07-23	77.0	5	short			3.75	-2.5
213	1999-07-26	77.05	5	short			-0.2499999999999858	-2.749999999999986
214	1999-07-27	77.45	5	short			-2.0000000000000284	-4.750000000000014
215	1999-07-28	76.55	5	short			4.500000000000028	-0.2499999999999858
216	1999-07-29	75.4	5	short			5.749999999999957	5.499999999999972
217	1999-07-30	78.6	5	short			-15.999999999999943	-10.499999999999972
218	1999-08-02	76.9	5	short			8.499999999999943	-2.0000000000000284
219	1999-08-03	78.0	5	short			-5.499999999999972	-7.5
220	1999-08-04	78.6	5	short			-2.9999999999999716	-10.499999999999972
221	1999-08-05	79.55	5	short			-4.750000000000014	-15.249999999999986
222	1999-08-06	79.7	5	short			-0.7500000000000284	-16.000000000000014
223	1999-08-09	79.65	5	short			0.2499999999999858	-15.750000000000028
224	1999-08-10	78.7	5	short			4.750000000000014	-11.000000000000014
225	1999-08-11	79.8	5	short			-5.499999999999972	-16.499999999999986
226	1999-08-12	79.0	5	short			3.999999999999986	-12.5
227	1999-08-13	79.7	5	short			-3.500000000000014	-16.000000000000014
228	1999-08-16	79.55	5	short			0.7500000000000284	-15.249999999999986
229	1999-08-17	78.95	5	short			2.9999999999999716	-12.250000000000014
230	1999-08-18	76.75	5	short			11.000000000000014	-1.25
231	1999-08-19	76.95	5	short			-1.0000000000000142	-2.250000000000014
232	1999-08-20	76.55	5	short			2.0000000000000284	-0.2499999999999858
233	1999-08-23	76.5	5	short			0.2499999999999858	0.0
234	1999-08-24	78.1	5	short			-7.999999999999972	-7.999999999999972
235	1999-08-25	77.9	5	short			0.9999999999999432	-7.000000000000028
236	1999-08-26	77.45	5	short			2.250000000000014	-4.750000000000014
237	1999-08-27	78.1	5	short			-3.2499999999999574	-7.999999999999972
238	1999-08-30	77.55	5	short			2.749999999999986	-5.249999999999986
239	1999-08-31	80.45	5	short			-14.500000000000028	-19.750000000000014
240	1999-09-01	81.75	5	short			-6.499999999999986	-26.25
241	1999-09-02	82.05	5	short			-1.4999999999999858	-27.749999999999986
242	1999-09-03	81.85	5	short			1.0000000000000142	-26.74999999999997
243	1999-09-06		5	short			-0.0	-26.74999999999997
244	1999-09-07	83.15	5	short			-6.500000000000057	-33.25000000000003
245	1999-09-08	82.8	5	short			1.7500000000000426	-31.499999999999986
246	1999-09-09	83.85	5	short			-5.249999999999986	-36.74999999999997
247	1999-09-10	83.55	5	short			1.4999999999999858	-35.249999999999986
248	1999-09-13	83.05	5	short			2.5	-32.749999999999986
249	1999-09-14	82.0	5	short			5.249999999999986	-27.5
250	1999-09-15	84.0	5	short			-10.0	-37.5
251	1999-09-16	83.35	5	short			3.2500000000000284	-34.24999999999997
252	1999-09-17	85.35	5	short			-10.0	-44.24999999999997
253	1999-09-20	84.0	5	short			6.749999999999972	-37.5
254	1999-09-21	84.7	5	short			-3.500000000000014	-41.000000000000014
255	1999-09-22	83.45	5	short			6.25	-34.750000000000014
256	1999-09-23	82.9	5	short			2.749999999999986	-32.00000000000003
257	1999-09-24	81.9	5	short			5.0	-27.00000000000003
258	1999-09-27	81.45	5	short			2.250000000000014	-24.750000000000014
259	1999-09-28	83.35	5	short			-9.499999999999957	-34.24999999999997
260	1999-09-29	82.9	5	short			2.249999999999943	-32.00000000000003
261	1999-09-30	84.5	5	short			-7.999999999999972	-40.0
