	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1999-04-01	45.82	5	short				
1	1999-04-02		5	short			-0.0	0.0
2	1999-04-05	46.54	5	short			-3.5999999999999943	-3.5999999999999943
3	1999-04-06	46.49	5	short			0.2499999999999858	-3.3500000000000085
4	1999-04-07	44.56	5	short			9.649999999999999	6.29999999999999
5	1999-04-08	44.93	5	short			-1.8499999999999872	4.450000000000003
6	1999-04-09	45.95	5	short			-5.100000000000016	-0.6500000000000128
7	1999-04-12	45.54	5	short			2.0500000000000185	1.4000000000000057
8	1999-04-13	46.26	5	short			-3.5999999999999943	-2.1999999999999886
9	1999-04-14	45.61	5	short			3.249999999999993	1.0500000000000043
10	1999-04-15	45.83	5	short			-1.0999999999999943	-0.04999999999999005
11	1999-04-16	46.37	5	short			-2.6999999999999957	-2.749999999999986
12	1999-04-19	46.87	5	short			-2.5	-5.249999999999986
13	1999-04-20	46.08	5	short			3.9499999999999957	-1.29999999999999
14	1999-04-21	46.66	5	short			-2.8999999999999915	-4.1999999999999815
15	1999-04-22	46.55	5	short			0.5499999999999972	-3.6499999999999844
16	1999-04-23	45.97	5	short			2.8999999999999915	-0.7499999999999929
17	1999-04-26	45.92	5	short			0.2499999999999858	-0.5000000000000071
18	1999-04-27	46.21	5	short			-1.4499999999999957	-1.9500000000000028
19	1999-04-28	47.21	5	short			-5.0	-6.950000000000003
20	1999-04-29	47.31	5	short			-0.5000000000000071	-7.45000000000001
21	1999-04-30	47.76	5	short			-2.2499999999999787	-9.699999999999989
22	1999-05-03	47.8	5	short			-0.19999999999999574	-9.899999999999984
23	1999-05-04	47.7	5	short			0.4999999999999716	-9.400000000000013
24	1999-05-05	48.24	5	short			-2.6999999999999957	-12.100000000000009
25	1999-05-06	47.42	5	short			4.100000000000001	-8.000000000000007
26	1999-05-07	47.3	5	short			0.6000000000000227	-7.399999999999984
27	1999-05-10	48.24	5	short			-4.700000000000024	-12.100000000000009
28	1999-05-11	48.31	5	short			-0.3500000000000014	-12.45000000000001
29	1999-05-12	48.28	5	short			0.15000000000000568	-12.300000000000004
30	1999-05-13	48.63	5	short			-1.750000000000007	-14.050000000000011
31	1999-05-14	48.42	5	short			1.0500000000000043	-13.000000000000007
32	1999-05-17	48.15	5	short			1.3500000000000156	-11.649999999999991
33	1999-05-18	46.8	5	short			6.750000000000007	-4.899999999999984
34	1999-05-19	47.09	5	short			-1.4500000000000313	-6.350000000000016
35	1999-05-20	46.77	5	short			1.6000000000000014	-4.750000000000014
36	1999-05-21	47.26	5	short			-2.4499999999999744	-7.199999999999989
37	1999-05-24	46.8	5	short			2.3000000000000043	-4.899999999999984
38	1999-05-25	47.06	5	short			-1.3000000000000256	-6.20000000000001
39	1999-05-26	47.12	5	short			-0.29999999999997584	-6.499999999999986
40	1999-05-27	46.74	5	short			1.8999999999999773	-4.6000000000000085
41	1999-05-28	45.83	5	short			4.5500000000000185	-0.04999999999999005
42	1999-05-31		5	short			-0.0	-0.04999999999999005
43	1999-06-01	45.87	5	short			-0.19999999999999574	-0.2499999999999858
44	1999-06-02	46.41	5	short			-2.6999999999999957	-2.9499999999999815
