,Date,SIH00,SIH01,SIK00,SIK01,SIN00,SIN01,SIU00,SIU01,SIZ00,SIZ01,SIH02,SIK02,SIN02,SIU02,SIZ02,SIH03,SIK03,SIN03,SIU03,SIZ03,SIH04,SIK04,SIN04,SIU04,SIZ04,SIH05,SIK05,SIN05,SIU05,SIZ05,SIH06,SIK06,SIN06,SIU06,SIZ06,SIH07,SIK07,SIN07,SIU07,SIZ07,SIH08,SIK08,SIN08,SIU08,SIZ08,SIH09,SIK09,SIN09,SIU09,SIZ09,SIH10,SIK10,SIN10,SIU10,SIZ10,SIH11,SIK11,SIN11,SIU11,SIZ11,SIH12,SIK12,SIN12,SIU12,SIZ12,SIH13,SIK13,SIN13,SIU13,SIZ13,SIH14,SIK14,SIN14,SIU14,SIZ14,SIH15,SIK15,SIN15,SIU15,SIZ15,SIH16,SIK16,SIN16,SIU16,SIZ16,SIH17,SIK17,SIN17,SIU17,SIZ17,SIH18,SIK18,SIN18,SIU18,SIZ18,SIH19,SIK19,SIN19,SIU19,SIZ19,SIH20,SIK20,SIN20,SIU20,SIZ20,SIH21,SIK21,SIN21,SIU21,SIZ21,SIH22,SIK22,SIN22,SIU22,SIZ22,SIH23,SIK23,SIN23,SIU23,SIZ23,PnL,PNL,IS_ROLLING,Day
0,1999-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.0,,
1,1999-05-03,-0.22499999999999964,0.22499999999999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
2,1999-05-04,-0.5250000000000021,0.5249999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.440892098500626e-15,-2.220446049250313e-11,,
3,1999-05-05,-0.18000000000000238,0.17999999999999794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.440892098500626e-15,-2.220446049250313e-11,,
4,1999-05-06,-0.22000000000000242,0.21999999999999797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.440892098500626e-15,-2.220446049250313e-11,,
5,1999-05-07,0.0649999999999995,-0.050000000000003375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014999999999996128,74.99999999998064,,
6,1999-05-10,-0.009999999999998899,0.024999999999999467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015000000000000568,75.00000000000284,,
7,1999-05-11,-0.08999999999999897,0.10499999999999954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015000000000000568,75.00000000000284,,
8,1999-05-12,-0.2499999999999991,0.2499999999999991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,
9,1999-05-13,0.6499999999999995,-0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024999999999999467,124.99999999999733,,
10,1999-05-14,-0.23000000000000131,0.2049999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025000000000003908,-125.00000000001954,,
11,1999-05-17,-0.23000000000000131,0.2049999999999974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.025000000000003908,-125.00000000001954,,
