	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1998-11-18	15.6	5	long				
1	1998-11-19	15.68	5	long			0.40000000000000036	0.40000000000000036
2	1998-11-20	15.9	5	long			1.1000000000000032	1.5000000000000036
3	1998-11-23	15.52	5	long			-1.900000000000004	-0.40000000000000036
4	1998-11-24	15.18	5	long			-1.6999999999999993	-2.0999999999999996
5	1998-11-25	15.09	5	long			-0.4499999999999993	-2.549999999999999
6	1998-11-26		5	long			0.0	-2.549999999999999
7	1998-11-27		5	long			0.0	-2.549999999999999
8	1998-11-30	14.88	5	long			-1.0499999999999954	-3.5999999999999943
9	1998-12-01	14.64	5	long			-1.200000000000001	-4.799999999999995
10	1998-12-02	14.63	5	long			-0.049999999999998934	-4.849999999999994
11	1998-12-03	14.37	5	long			-1.3000000000000078	-6.150000000000002
12	1998-12-04	14.34	5	long			-0.1499999999999968	-6.299999999999999
13	1998-12-07	14.42	5	long			0.40000000000000036	-5.899999999999999
14	1998-12-08	14.24	5	long			-0.8999999999999986	-6.799999999999997
15	1998-12-09	14.2	5	long			-0.20000000000000462	-7.000000000000002
16	1998-12-10	14.0	5	long			-0.9999999999999964	-7.999999999999998
17	1998-12-11	14.08	5	long			0.40000000000000036	-7.599999999999998
18	1998-12-14	14.32	5	long			1.200000000000001	-6.399999999999997
19	1998-12-15	14.29	5	long			-0.15000000000000568	-6.5500000000000025
20	1998-12-16	14.7	5	long			2.0500000000000007	-4.500000000000002
21	1998-12-17	13.71	5	long			-4.949999999999992	-9.449999999999994
22	1998-12-18	13.78	5	long			0.34999999999999254	-9.100000000000001
23	1998-12-21	13.59	5	long			-0.9499999999999975	-10.049999999999999
24	1998-12-22	13.67	5	long			0.40000000000000036	-9.649999999999999
25	1998-12-23	13.72	5	long			0.25000000000000355	-9.399999999999995
26	1998-12-24	13.64	5	long			-0.40000000000000036	-9.799999999999995
27	1998-12-25		5	long			0.0	-9.799999999999995
28	1998-12-28	13.7	5	long			0.2999999999999936	-9.500000000000002
29	1998-12-29	13.73	5	long			0.15000000000000568	-9.349999999999996
30	1998-12-30	13.76	5	long			0.1499999999999968	-9.2
31	1998-12-31	13.94	5	long			0.8999999999999986	-8.3
32	1999-01-01		5	long			0.0	-8.3
33	1999-01-04	14.02	5	long			0.40000000000000036	-7.9
34	1999-01-05	13.8	5	long			-1.0999999999999943	-8.999999999999995
35	1999-01-06	14.26	5	long			2.2999999999999954	-6.699999999999999
36	1999-01-07	14.39	5	long			0.6500000000000039	-6.049999999999995
37	1999-01-08	14.29	5	long			-0.5000000000000071	-6.5500000000000025
38	1999-01-11	14.46	5	long			0.8500000000000085	-5.699999999999994
39	1999-01-12	14.12	5	long			-1.7000000000000082	-7.400000000000002
40	1999-01-13	13.78	5	long			-1.6999999999999993	-9.100000000000001
41	1999-01-14	13.69	5	long			-0.4499999999999993	-9.55
42	1999-01-15	13.67	5	long			-0.09999999999999787	-9.649999999999999
43	1999-01-18		5	long			0.0	-9.649999999999999
44	1999-01-19	13.55	5	long			-0.5999999999999961	-10.249999999999995
45	1999-01-20	13.31	5	long			-1.200000000000001	-11.449999999999996
46	1999-01-21	13.53	5	long			1.0999999999999943	-10.350000000000001
