,Due,Future,Month,Pair
0,1999-12-30,BOF00,F,BOF01
1,2000-02-29,BOH00,H,BOH01
2,2000-04-28,BOK00,K,BOK01
3,2000-06-30,BON00,N,BON01
4,2000-11-30,BOZ00,Z,BOZ01
5,2000-12-29,BOF01,F,BOF02
6,2001-02-28,BOH01,H,BOH02
7,2001-04-30,BOK01,K,BOK02
8,2001-06-29,BON01,N,BON02
9,2001-11-30,BOZ01,Z,BOZ02
10,2001-12-31,BOF02,F,BOF03
11,2002-02-28,BOH02,H,BOH03
12,2002-04-30,BOK02,K,BOK03
13,2002-06-28,BON02,N,BON03
14,2002-11-29,BOZ02,Z,BOZ03
15,2002-12-31,BOF03,F,BOF04
16,2003-02-28,BOH03,H,BOH04
17,2003-04-30,BOK03,K,BOK04
18,2003-06-30,BON03,N,BON04
19,2003-11-28,BOZ03,Z,BOZ04
20,2003-12-31,BOF04,F,BOF05
21,2004-02-27,BOH04,H,BOH05
22,2004-04-30,BOK04,K,BOK05
23,2004-06-30,BON04,N,BON05
24,2004-11-30,BOZ04,Z,BOZ05
25,2004-12-30,BOF05,F,BOF06
26,2005-02-28,BOH05,H,BOH06
27,2005-04-29,BOK05,K,BOK06
28,2005-06-30,BON05,N,BON06
29,2005-11-30,BOZ05,Z,BOZ06
30,2005-12-30,BOF06,F,BOF07
31,2006-02-28,BOH06,H,BOH07
32,2006-04-28,BOK06,K,BOK07
33,2006-06-30,BON06,N,BON07
34,2006-11-30,BOZ06,Z,BOZ07
35,2006-12-29,BOF07,F,BOF08
36,2007-02-28,BOH07,H,BOH08
37,2007-04-30,BOK07,K,BOK08
38,2007-06-29,BON07,N,BON08
39,2007-11-30,BOZ07,Z,BOZ08
40,2007-12-31,BOF08,F,BOF09
41,2008-02-29,BOH08,H,BOH09
42,2008-04-30,BOK08,K,BOK09
43,2008-06-30,BON08,N,BON09
44,2008-11-28,BOZ08,Z,BOZ09
45,2008-12-31,BOF09,F,BOF10
46,2009-02-27,BOH09,H,BOH10
47,2009-04-30,BOK09,K,BOK10
48,2009-06-30,BON09,N,BON10
49,2009-11-30,BOZ09,Z,BOZ10
50,2009-12-31,BOF10,F,BOF11
51,2010-02-26,BOH10,H,BOH11
52,2010-04-30,BOK10,K,BOK11
53,2010-06-30,BON10,N,BON11
54,2010-11-30,BOZ10,Z,BOZ11
55,2010-12-31,BOF11,F,BOF12
56,2011-02-28,BOH11,H,BOH12
57,2011-04-29,BOK11,K,BOK12
58,2011-06-30,BON11,N,BON12
59,2011-11-30,BOZ11,Z,BOZ12
60,2011-12-30,BOF12,F,BOF13
61,2012-02-29,BOH12,H,BOH13
62,2012-04-30,BOK12,K,BOK13
63,2012-06-29,BON12,N,BON13
64,2012-11-30,BOZ12,Z,BOZ13
65,2012-12-31,BOF13,F,BOF14
66,2013-02-28,BOH13,H,BOH14
67,2013-04-30,BOK13,K,BOK14
68,2013-06-28,BON13,N,BON14
69,2013-11-29,BOZ13,Z,BOZ14
70,2013-12-31,BOF14,F,BOF15
71,2014-02-28,BOH14,H,BOH15
72,2014-04-30,BOK14,K,BOK15
73,2014-06-30,BON14,N,BON15
74,2014-11-28,BOZ14,Z,BOZ15
75,2014-12-31,BOF15,F,BOF16
76,2015-02-27,BOH15,H,BOH16
77,2015-04-30,BOK15,K,BOK16
78,2015-06-30,BON15,N,BON16
79,2015-11-30,BOZ15,Z,BOZ16
80,2015-12-31,BOF16,F,BOF17
81,2016-02-29,BOH16,H,BOH17
82,2016-04-29,BOK16,K,BOK17
83,2016-06-30,BON16,N,BON17
84,2016-11-30,BOZ16,Z,BOZ17
85,2016-12-30,BOF17,F,BOF18
86,2017-02-28,BOH17,H,BOH18
87,2017-04-28,BOK17,K,BOK18
88,2017-06-30,BON17,N,BON18
89,2017-11-30,BOZ17,Z,BOZ18
90,2017-12-29,BOF18,F,BOF19
91,2018-02-28,BOH18,H,BOH19
92,2018-04-30,BOK18,K,BOK19
93,2018-06-29,BON18,N,BON19
94,2018-11-30,BOZ18,Z,BOZ19
95,2018-12-31,BOF19,F,BOF20
96,2019-02-28,BOH19,H,BOH20
97,2019-04-30,BOK19,K,BOK20
98,2019-06-28,BON19,N,BON20
99,2019-11-29,BOZ19,Z,BOZ20
100,2019-12-31,BOF20,F,BOF21
101,2020-02-28,BOH20,H,BOH21
102,2020-04-30,BOK20,K,BOK21
103,2020-06-30,BON20,N,BON21
104,2020-11-30,BOZ20,Z,BOZ21
105,2020-12-31,BOF21,F,BOF22
106,2021-02-26,BOH21,H,BOH22
107,2021-04-30,BOK21,K,BOK22
108,2021-06-30,BON21,N,BON22
109,2021-11-30,BOZ21,Z,BOZ22
110,2021-12-31,BOF22,F,BOF23
111,2022-02-28,BOH22,H,BOH23
112,2022-04-29,BOK22,K,BOK23
113,2022-06-30,BON22,N,BON23
114,2022-11-30,BOZ22,Z,BOZ23
115,2022-12-30,BOF23,F,BOZ23
116,2023-02-28,BOH23,H,BOZ23
117,2023-04-28,BOK23,K,BOZ23
118,2023-06-30,BON23,N,BOZ23
