,Due,Future,Month,Pair
0,1999-12-30,BOF00,F,BOZ00
1,2000-02-29,BOH00,H,BOF01
2,2000-04-28,BOK00,K,BOH01
3,2000-06-30,BON00,N,BOK01
4,2000-11-30,BOZ00,Z,BON01
5,2000-12-29,BOF01,F,BOZ01
6,2001-02-28,BOH01,H,BOF02
7,2001-04-30,BOK01,K,BOH02
8,2001-06-29,BON01,N,BOK02
9,2001-11-30,BOZ01,Z,BON02
10,2001-12-31,BOF02,F,BOZ02
11,2002-02-28,BOH02,H,BOF03
12,2002-04-30,BOK02,K,BOH03
13,2002-06-28,BON02,N,BOK03
14,2002-11-29,BOZ02,Z,BON03
15,2002-12-31,BOF03,F,BOZ03
16,2003-02-28,BOH03,H,BOF04
17,2003-04-30,BOK03,K,BOH04
18,2003-06-30,BON03,N,BOK04
19,2003-11-28,BOZ03,Z,BON04
20,2003-12-31,BOF04,F,BOZ04
21,2004-02-27,BOH04,H,BOF05
22,2004-04-30,BOK04,K,BOH05
23,2004-06-30,BON04,N,BOK05
24,2004-11-30,BOZ04,Z,BON05
25,2004-12-30,BOF05,F,BOZ05
26,2005-02-28,BOH05,H,BOF06
27,2005-04-29,BOK05,K,BOH06
28,2005-06-30,BON05,N,BOK06
29,2005-11-30,BOZ05,Z,BON06
30,2005-12-30,BOF06,F,BOZ06
31,2006-02-28,BOH06,H,BOF07
32,2006-04-28,BOK06,K,BOH07
33,2006-06-30,BON06,N,BOK07
34,2006-11-30,BOZ06,Z,BON07
35,2006-12-29,BOF07,F,BOZ07
36,2007-02-28,BOH07,H,BOF08
37,2007-04-30,BOK07,K,BOH08
38,2007-06-29,BON07,N,BOK08
39,2007-11-30,BOZ07,Z,BON08
40,2007-12-31,BOF08,F,BOZ08
41,2008-02-29,BOH08,H,BOF09
42,2008-04-30,BOK08,K,BOH09
43,2008-06-30,BON08,N,BOK09
44,2008-11-28,BOZ08,Z,BON09
45,2008-12-31,BOF09,F,BOZ09
46,2009-02-27,BOH09,H,BOF10
47,2009-04-30,BOK09,K,BOH10
48,2009-06-30,BON09,N,BOK10
49,2009-11-30,BOZ09,Z,BON10
50,2009-12-31,BOF10,F,BOZ10
51,2010-02-26,BOH10,H,BOF11
52,2010-04-30,BOK10,K,BOH11
53,2010-06-30,BON10,N,BOK11
54,2010-11-30,BOZ10,Z,BON11
55,2010-12-31,BOF11,F,BOZ11
56,2011-02-28,BOH11,H,BOF12
57,2011-04-29,BOK11,K,BOH12
58,2011-06-30,BON11,N,BOK12
59,2011-11-30,BOZ11,Z,BON12
60,2011-12-30,BOF12,F,BOZ12
61,2012-02-29,BOH12,H,BOF13
62,2012-04-30,BOK12,K,BOH13
63,2012-06-29,BON12,N,BOK13
64,2012-11-30,BOZ12,Z,BON13
65,2012-12-31,BOF13,F,BOZ13
66,2013-02-28,BOH13,H,BOF14
67,2013-04-30,BOK13,K,BOH14
68,2013-06-28,BON13,N,BOK14
69,2013-11-29,BOZ13,Z,BON14
70,2013-12-31,BOF14,F,BOZ14
71,2014-02-28,BOH14,H,BOF15
72,2014-04-30,BOK14,K,BOH15
73,2014-06-30,BON14,N,BOK15
74,2014-11-28,BOZ14,Z,BON15
75,2014-12-31,BOF15,F,BOZ15
76,2015-02-27,BOH15,H,BOF16
77,2015-04-30,BOK15,K,BOH16
78,2015-06-30,BON15,N,BOK16
79,2015-11-30,BOZ15,Z,BON16
80,2015-12-31,BOF16,F,BOZ16
81,2016-02-29,BOH16,H,BOF17
82,2016-04-29,BOK16,K,BOH17
83,2016-06-30,BON16,N,BOK17
84,2016-11-30,BOZ16,Z,BON17
85,2016-12-30,BOF17,F,BOZ17
86,2017-02-28,BOH17,H,BOF18
87,2017-04-28,BOK17,K,BOH18
88,2017-06-30,BON17,N,BOK18
89,2017-11-30,BOZ17,Z,BON18
90,2017-12-29,BOF18,F,BOZ18
91,2018-02-28,BOH18,H,BOF19
92,2018-04-30,BOK18,K,BOH19
93,2018-06-29,BON18,N,BOK19
94,2018-11-30,BOZ18,Z,BON19
95,2018-12-31,BOF19,F,BOZ19
96,2019-02-28,BOH19,H,BOF20
97,2019-04-30,BOK19,K,BOH20
98,2019-06-28,BON19,N,BOK20
99,2019-11-29,BOZ19,Z,BON20
100,2019-12-31,BOF20,F,BOZ20
101,2020-02-28,BOH20,H,BOF21
102,2020-04-30,BOK20,K,BOH21
103,2020-06-30,BON20,N,BOK21
104,2020-11-30,BOZ20,Z,BON21
105,2020-12-31,BOF21,F,BOZ21
106,2021-02-26,BOH21,H,BOF22
107,2021-04-30,BOK21,K,BOH22
108,2021-06-30,BON21,N,BOK22
109,2021-11-30,BOZ21,Z,BON22
110,2021-12-31,BOF22,F,BOZ22
111,2022-02-28,BOH22,H,BOF23
112,2022-04-29,BOK22,K,BOH23
113,2022-06-30,BON22,N,BOK23
114,2022-11-30,BOZ22,Z,BON23
115,2022-12-30,BOF23,F,BOZ23
116,2023-02-28,BOH23,H,BOZ23
117,2023-04-28,BOK23,K,BOZ23
118,2023-06-30,BON23,N,BOZ23
