,Due,Future,Month,Pair
0,2000-01-27,FCF00,F,FCV00
1,2000-03-30,FCH00,H,FCX00
2,2000-04-20,FCJ00,J,FCF01
3,2000-05-25,FCK00,K,FCH01
4,2000-08-31,FCQ00,Q,FCJ01
5,2000-09-28,FCU00,U,FCK01
6,2000-10-26,FCV00,V,FCQ01
7,2000-11-16,FCX00,X,FCU01
8,2001-01-25,FCF01,F,FCV01
9,2001-03-29,FCH01,H,FCX01
10,2001-04-26,FCJ01,J,FCF02
11,2001-05-24,FCK01,K,FCH02
12,2001-08-30,FCQ01,Q,FCJ02
13,2001-09-27,FCU01,U,FCK02
14,2001-10-25,FCV01,V,FCQ02
15,2001-11-15,FCX01,X,FCU02
16,2002-01-31,FCF02,F,FCV02
17,2002-03-28,FCH02,H,FCX02
18,2002-04-25,FCJ02,J,FCF03
19,2002-05-23,FCK02,K,FCH03
20,2002-08-29,FCQ02,Q,FCJ03
21,2002-09-26,FCU02,U,FCK03
22,2002-10-31,FCV02,V,FCQ03
23,2002-11-21,FCX02,X,FCU03
24,2003-01-30,FCF03,F,FCV03
25,2003-03-27,FCH03,H,FCX03
26,2003-04-17,FCJ03,J,FCF04
27,2003-05-23,FCK03,K,FCH04
28,2003-08-28,FCQ03,Q,FCJ04
29,2003-09-25,FCU03,U,FCK04
30,2003-10-30,FCV03,V,FCQ04
31,2003-11-20,FCX03,X,FCU04
32,2004-01-29,FCF04,F,FCV04
33,2004-03-25,FCH04,H,FCX04
34,2004-04-29,FCJ04,J,FCF05
35,2004-05-27,FCK04,K,FCH05
36,2004-08-26,FCQ04,Q,FCJ05
37,2004-09-30,FCU04,U,FCK05
38,2004-10-28,FCV04,V,FCQ05
39,2004-11-18,FCX04,X,FCU05
40,2005-01-27,FCF05,F,FCV05
41,2005-03-24,FCH05,H,FCX05
42,2005-04-28,FCJ05,J,FCF06
43,2005-05-26,FCK05,K,FCH06
44,2005-08-25,FCQ05,Q,FCJ06
45,2005-09-29,FCU05,U,FCK06
46,2005-10-27,FCV05,V,FCQ06
47,2005-11-17,FCX05,X,FCU06
48,2006-01-26,FCF06,F,FCV06
49,2006-03-30,FCH06,H,FCX06
50,2006-04-27,FCJ06,J,FCF07
51,2006-05-25,FCK06,K,FCH07
52,2006-08-31,FCQ06,Q,FCJ07
53,2006-09-28,FCU06,U,FCK07
54,2006-10-26,FCV06,V,FCQ07
55,2006-11-16,FCX06,X,FCU07
56,2007-01-25,FCF07,F,FCV07
57,2007-03-29,FCH07,H,FCX07
58,2007-04-26,FCJ07,J,FCF08
59,2007-05-24,FCK07,K,FCH08
60,2007-08-30,FCQ07,Q,FCJ08
61,2007-09-27,FCU07,U,FCK08
62,2007-10-25,FCV07,V,FCQ08
63,2007-11-15,FCX07,X,FCU08
64,2008-01-31,FCF08,F,FCV08
65,2008-03-20,FCH08,H,FCX08
66,2008-04-24,FCJ08,J,FCF09
67,2008-05-22,FCK08,K,FCH09
68,2008-08-28,FCQ08,Q,FCJ09
69,2008-09-25,FCU08,U,FCK09
70,2008-10-30,FCV08,V,FCQ09
71,2008-11-20,FCX08,X,FCU09
72,2009-01-29,FCF09,F,FCV09
73,2009-03-26,FCH09,H,FCX09
74,2009-04-30,FCJ09,J,FCF10
75,2009-05-21,FCK09,K,FCH10
76,2009-08-27,FCQ09,Q,FCJ10
77,2009-09-24,FCU09,U,FCK10
78,2009-10-29,FCV09,V,FCQ10
79,2009-11-19,FCX09,X,FCU10
80,2010-01-28,FCF10,F,FCV10
81,2010-03-25,FCH10,H,FCX10
