,Date,PLF00,PLF01,PLJ00,PLJ01,PLN00,PLN01,PLV00,PLV01,PLF02,PLJ02,PLN02,PLV02,PLF03,PLJ03,PLN03,PLV03,PLF04,PLJ04,PLN04,PLV04,PLF05,PLJ05,PLN05,PLV05,PLF06,PLJ06,PLN06,PLV06,PLF07,PLJ07,PLN07,PLV07,PLF08,PLJ08,PLN08,PLV08,PLF09,PLJ09,PLN09,PLV09,PLF10,PLJ10,PLN10,PLV10,PLF11,PLJ11,PLN11,PLV11,PLF12,PLJ12,PLN12,PLV12,PLF13,PLJ13,PLN13,PLV13,PLF14,PLJ14,PLN14,PLV14,PLF15,PLJ15,PLN15,PLV15,PLF16,PLJ16,PLN16,PLV16,PLF17,PLJ17,PLN17,PLV17,PLF18,PLJ18,PLN18,PLV18,PLF19,PLJ19,PLN19,PLV19,PLF20,PLJ20,PLN20,PLV20,PLF21,PLJ21,PLN21,PLV21,PLF22,PLJ22,PLN22,PLV22,PLF23,PLJ23,PLN23,PLV23,PnL,PNL,IS_ROLLING,Day
547,2002-01-02,,,,,,,,,181.49999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.49999999999983,9074.99999999999,,
548,2002-01-03,,,,,,,,,181.49999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.49999999999983,9074.99999999999,,
549,2002-01-04,,,,,,,,,181.49999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.49999999999983,9074.99999999999,,
550,2002-01-07,,,,,,,,,181.49999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.49999999999983,9074.99999999999,,
551,2002-01-08,,,,,,,,,181.49999999999983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.49999999999983,9074.99999999999,True,1.0
552,2002-01-09,,,,,,,,,181.49999999999983,0.6999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.19999999999982,9109.99999999999,True,2.0
553,2002-01-10,,,,,,,,,181.49999999999983,5.300000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.79999999999984,9339.999999999993,True,3.0
554,2002-01-11,,,,,,,,,181.49999999999983,11.599999999999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.09999999999974,9654.999999999987,True,4.0
555,2002-01-14,,,,,,,,,181.49999999999983,-7.2000000000000455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.29999999999978,8714.999999999989,True,5.0
556,2002-01-15,,,,,,,,,,-21.699999999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-21.699999999999932,-1084.9999999999966,,
557,2002-01-16,,,,,,,,,,15.299999999999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.299999999999955,764.9999999999977,,
558,2002-01-17,,,,,,,,,,28.799999999999898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.799999999999898,1439.999999999995,,
559,2002-01-18,,,,,,,,,,15.800000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.800000000000068,790.0000000000034,,
560,2002-01-21,,,,,,,,,,15.800000000000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.800000000000068,790.0000000000034,,
561,2002-01-22,,,,,,,,,,-8.700000000000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.700000000000102,-435.0000000000051,,
562,2002-01-23,,,,,,,,,,-50.199999999999875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.199999999999875,-2509.9999999999936,,
563,2002-01-24,,,,,,,,,,-76.69999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-76.69999999999993,-3834.9999999999964,,
564,2002-01-25,,,,,,,,,,-62.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.200000000000045,-3110.0000000000023,,
565,2002-01-28,,,,,,,,,,-99.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-99.70000000000005,-4985.000000000002,,
566,2002-01-29,,,,,,,,,,-130.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-130.7,-6534.999999999999,,
567,2002-01-30,,,,,,,,,,-107.20000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-107.20000000000005,-5360.000000000002,,
568,2002-01-31,,,,,,,,,,-144.70000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-144.70000000000005,-7235.000000000002,,
569,2002-02-01,,,,,,,,,,-135.19999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-135.19999999999987,-6759.999999999994,,
570,2002-02-04,,,,,,,,,,-129.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-129.19999999999993,-6459.999999999996,,
571,2002-02-05,,,,,,,,,,-108.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.19999999999999,-5409.999999999999,,
572,2002-02-06,,,,,,,,,,-105.19999999999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-105.19999999999987,-5259.999999999994,,
573,2002-02-07,,,,,,,,,,-46.2000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.2000000000001,-2310.000000000005,,
574,2002-02-08,,,,,,,,,,-6.699999999999932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.699999999999932,-334.9999999999966,,
575,2002-02-11,,,,,,,,,,-31.200000000000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.200000000000102,-1560.000000000005,,
576,2002-02-12,,,,,,,,,,-69.19999999999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-69.19999999999993,-3459.9999999999964,,
577,2002-02-13,,,,,,,,,,-32.200000000000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.200000000000045,-1610.0000000000023,,
578,2002-02-14,,,,,,,,,,19.800000000000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.800000000000125,990.0000000000063,,
579,2002-02-15,,,,,,,,,,-10.699999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.699999999999989,-534.9999999999994,,
580,2002-02-18,,,,,,,,,,-10.699999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.699999999999989,-534.9999999999994,,
581,2002-02-19,,,,,,,,,,-33.19999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.19999999999999,-1659.9999999999995,,
582,2002-02-20,,,,,,,,,,-50.69999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.69999999999999,-2534.9999999999995,,
583,2002-02-21,,,,,,,,,,-23.700000000000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.700000000000102,-1185.000000000005,,
584,2002-02-22,,,,,,,,,,-13.199999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.199999999999989,-659.9999999999994,,
585,2002-02-25,,,,,,,,,,1.8000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8000000000000114,90.00000000000057,,
586,2002-02-26,,,,,,,,,,22.300000000000125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.300000000000125,1115.0000000000064,,
587,2002-02-27,,,,,,,,,,93.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.30000000000007,4665.000000000004,,
588,2002-02-28,,,,,,,,,,53.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.7999999999999,2689.999999999995,,
589,2002-03-01,,,,,,,,,,103.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.7999999999999,5189.9999999999945,,
590,2002-03-04,,,,,,,,,,174.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.3,8715.0,,
591,2002-03-05,,,,,,,,,,151.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.8,7590.000000000001,,
592,2002-03-06,,,,,,,,,,165.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.80000000000007,8290.000000000004,,
593,2002-03-07,,,,,,,,,,162.30000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.30000000000013,8115.000000000006,,
594,2002-03-08,,,,,,,,,,204.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3,10215.0,,
595,2002-03-11,,,,,,,,,,241.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.8,12090.0,,
596,2002-03-12,,,,,,,,,,204.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3,10215.0,,
597,2002-03-13,,,,,,,,,,188.29999999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.29999999999978,9414.999999999989,,
598,2002-03-14,,,,,,,,,,163.30000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.30000000000007,8165.000000000004,,
599,2002-03-15,,,,,,,,,,181.2999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.2999999999999,9064.999999999995,,
600,2002-03-18,,,,,,,,,,200.30000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.30000000000024,10015.000000000013,,
601,2002-03-19,,,,,,,,,,190.79999999999978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.79999999999978,9539.999999999989,,
602,2002-03-20,,,,,,,,,,178.7999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.7999999999999,8939.999999999995,,
603,2002-03-21,,,,,,,,,,160.80000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.80000000000007,8040.000000000004,,
604,2002-03-22,,,,,,,,,,189.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.3,9465.0,,
605,2002-03-25,,,,,,,,,,204.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.3,10215.0,,
606,2002-03-26,,,,,,,,,,170.29999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.29999999999995,8514.999999999998,,
607,2002-03-27,,,,,,,,,,202.30000000000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.30000000000013,10115.000000000005,,
608,2002-03-28,,,,,,,,,,222.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.80000000000024,11140.000000000013,,
609,2002-03-29,,,,,,,,,,222.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.80000000000024,11140.000000000013,,
610,2002-04-01,,,,,,,,,,232.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.80000000000024,11640.000000000013,,
611,2002-04-02,,,,,,,,,,232.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.80000000000024,11640.000000000013,,
612,2002-04-03,,,,,,,,,,232.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.80000000000024,11640.000000000013,,
613,2002-04-04,,,,,,,,,,232.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.80000000000024,11640.000000000013,,
614,2002-04-05,,,,,,,,,,232.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.80000000000024,11640.000000000013,,
615,2002-04-08,,,,,,,,,,232.80000000000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.80000000000024,11640.000000000013,True,1.0
616,2002-04-09,,,,,,,,,,232.80000000000024,-1.900000000000091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.90000000000015,11545.000000000007,True,2.0
617,2002-04-10,,,,,,,,,,232.80000000000024,5.099999999999909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.90000000000015,11895.000000000007,True,3.0
618,2002-04-11,,,,,,,,,,232.80000000000024,30.000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.80000000000035,13140.000000000018,True,4.0
619,2002-04-12,,,,,,,,,,232.80000000000024,16.000000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.80000000000035,12440.000000000018,True,5.0
620,2002-04-15,,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,275.0,,
621,2002-04-16,,,,,,,,,,,26.999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.999999999999773,1349.9999999999886,,
622,2002-04-17,,,,,,,,,,,74.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.49999999999977,3724.9999999999886,,
623,2002-04-18,,,,,,,,,,,133.5000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.5000000000001,6675.0000000000055,,
624,2002-04-19,,,,,,,,,,,108.50000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.50000000000011,5425.0000000000055,,
625,2002-04-22,,,,,,,,,,,79.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.49999999999977,3974.9999999999886,,
626,2002-04-23,,,,,,,,,,,74.49999999999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.49999999999977,3724.9999999999886,,
627,2002-04-24,,,,,,,,,,,101.00000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.00000000000011,5050.0000000000055,,
628,2002-04-25,,,,,,,,,,,108.50000000000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.50000000000011,5425.0000000000055,,
629,2002-04-26,,,,,,,,,,,89.99999999999989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.99999999999989,4499.9999999999945,,
630,2002-04-29,,,,,,,,,,,44.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.999999999999886,2249.9999999999945,,
631,2002-04-30,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,650.0,,
632,2002-05-01,,,,,,,,,,,-77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-77.0,-3850.0,,
633,2002-05-02,,,,,,,,,,,-61.499999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-61.499999999999886,-3074.9999999999945,,
634,2002-05-03,,,,,,,,,,,-64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.5,-3225.0,,
635,2002-05-06,,,,,,,,,,,-70.50000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.50000000000023,-3525.0000000000114,,
636,2002-05-07,,,,,,,,,,,-39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.5,-1975.0,,
637,2002-05-08,,,,,,,,,,,-5.999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.999999999999773,-299.99999999998863,,
638,2002-05-09,,,,,,,,,,,-30.500000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.500000000000227,-1525.0000000000114,,
639,2002-05-10,,,,,,,,,,,-45.50000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.50000000000023,-2275.0000000000114,,
640,2002-05-13,,,,,,,,,,,-23.000000000000227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.000000000000227,-1150.0000000000114,,
641,2002-05-14,,,,,,,,,,,16.999999999999773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.999999999999773,849.9999999999886,,
642,2002-05-15,,,,,,,,,,,14.999999999999886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.999999999999886,749.9999999999943,,
643,2002-05-16,,,,,,,,,,,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,1525.0,,
644,2002-05-17,,,,,,,,,,,39.00000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.00000000000023,1950.0000000000114,,
645,2002-05-20,,,,,,,,,,,71.50000000000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.50000000000023,3575.0000000000114,,
646,2002-05-21,,,,,,,,,,,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,2025.0,,
647,2002-05-22,,,,,,,,,,,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.5,2525.0,,
648,2002-05-23,,,,,,,,,,,58.500000000000114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.500000000000114,2925.0000000000055,,
649,2002-05-24,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,1900.0,,
