,Due,Future,Month,Pair
0,2000-01-04,PLF00,F,PLF01
1,2000-04-03,PLJ00,J,PLJ01
2,2000-06-30,PLN00,N,PLN01
3,2000-10-02,PLV00,V,PLV01
4,2001-01-02,PLF01,F,PLF02
5,2001-04-02,PLJ01,J,PLJ02
6,2001-07-02,PLN01,N,PLN02
7,2001-10-01,PLV01,V,PLV02
8,2002-01-02,PLF02,F,PLF03
9,2002-04-01,PLJ02,J,PLJ03
10,2002-07-01,PLN02,N,PLN03
11,2002-10-01,PLV02,V,PLV03
12,2003-01-02,PLF03,F,PLF04
13,2003-04-01,PLJ03,J,PLJ04
14,2003-07-01,PLN03,N,PLN04
15,2003-10-01,PLV03,V,PLV04
16,2003-12-31,PLF04,F,PLF05
17,2004-04-01,PLJ04,J,PLJ05
18,2004-07-01,PLN04,N,PLN05
19,2004-10-01,PLV04,V,PLV05
20,2004-12-30,PLF05,F,PLF06
21,2005-04-01,PLJ05,J,PLJ06
22,2005-07-01,PLN05,N,PLN06
23,2005-09-30,PLV05,V,PLV06
24,2005-12-30,PLF06,F,PLF07
25,2006-03-31,PLJ06,J,PLJ07
26,2006-07-03,PLN06,N,PLN07
27,2006-09-29,PLV06,V,PLV07
28,2006-12-29,PLF07,F,PLF08
29,2007-03-30,PLJ07,J,PLJ08
30,2007-06-29,PLN07,N,PLN08
31,2007-09-28,PLV07,V,PLV08
32,2007-12-31,PLF08,F,PLF09
33,2008-03-31,PLJ08,J,PLJ09
34,2008-06-30,PLN08,N,PLN09
35,2008-09-30,PLV08,V,PLV09
36,2008-12-31,PLF09,F,PLF10
37,2009-03-31,PLJ09,J,PLJ10
38,2009-06-30,PLN09,N,PLN10
39,2009-09-30,PLV09,V,PLV10
40,2009-12-31,PLF10,F,PLF11
41,2010-03-31,PLJ10,J,PLJ11
42,2010-06-30,PLN10,N,PLN11
43,2010-09-30,PLV10,V,PLV11
44,2010-12-31,PLF11,F,PLF12
45,2011-03-31,PLJ11,J,PLJ12
46,2011-06-30,PLN11,N,PLN12
47,2011-09-30,PLV11,V,PLV12
48,2011-12-30,PLF12,F,PLF13
49,2012-03-30,PLJ12,J,PLJ13
50,2012-06-29,PLN12,N,PLN13
51,2012-09-28,PLV12,V,PLV13
52,2012-12-31,PLF13,F,PLF14
53,2013-03-28,PLJ13,J,PLJ14
54,2013-06-28,PLN13,N,PLN14
55,2013-09-30,PLV13,V,PLV14
56,2013-12-31,PLF14,F,PLF15
57,2014-03-31,PLJ14,J,PLJ15
58,2014-06-30,PLN14,N,PLN15
59,2014-09-30,PLV14,V,PLV15
60,2014-12-31,PLF15,F,PLF16
61,2015-03-31,PLJ15,J,PLJ16
62,2015-06-30,PLN15,N,PLN16
63,2015-09-30,PLV15,V,PLV16
64,2015-12-31,PLF16,F,PLF17
65,2016-03-31,PLJ16,J,PLJ17
66,2016-06-30,PLN16,N,PLN17
67,2016-09-30,PLV16,V,PLV17
68,2016-12-30,PLF17,F,PLF18
69,2017-03-31,PLJ17,J,PLJ18
70,2017-06-30,PLN17,N,PLN18
71,2017-09-29,PLV17,V,PLV18
72,2017-12-29,PLF18,F,PLF19
73,2018-03-29,PLJ18,J,PLJ19
74,2018-06-29,PLN18,N,PLN19
75,2018-09-28,PLV18,V,PLV19
76,2018-12-31,PLF19,F,PLF20
77,2019-03-29,PLJ19,J,PLJ20
78,2019-06-28,PLN19,N,PLN20
79,2019-09-30,PLV19,V,PLV20
80,2019-12-31,PLF20,F,PLF21
81,2020-03-31,PLJ20,J,PLJ21
82,2020-06-30,PLN20,N,PLN21
83,2020-09-30,PLV20,V,PLV21
84,2020-12-31,PLF21,F,PLF22
85,2021-03-31,PLJ21,J,PLJ22
86,2021-06-30,PLN21,N,PLN22
87,2021-09-30,PLV21,V,PLV22
88,2021-12-31,PLF22,F,PLF23
89,2022-03-31,PLJ22,J,PLJ23
90,2022-06-30,PLN22,N,PLN23
91,2022-09-30,PLV22,V,PLV23
92,2022-12-30,PLF23,F,PLV23
93,2023-03-31,PLJ23,J,PLV23
94,2023-06-30,PLN23,N,PLV23
