,Due,Future,Month,Pair
0,2000-02-15,CCH00,H,CCH01
1,2000-04-14,CCK00,K,CCK01
2,2000-06-19,CCN00,N,CCN01
3,2000-08-18,CCU00,U,CCU01
4,2000-11-16,CCZ00,Z,CCZ01
5,2001-02-14,CCH01,H,CCH02
6,2001-04-17,CCK01,K,CCK02
7,2001-06-18,CCN01,N,CCN02
8,2001-08-20,CCU01,U,CCU02
9,2001-11-15,CCZ01,Z,CCZ02
10,2002-02-14,CCH02,H,CCH03
11,2002-04-17,CCK02,K,CCK03
12,2002-06-17,CCN02,N,CCN03
13,2002-08-19,CCU02,U,CCU03
14,2002-11-14,CCZ02,Z,CCZ03
15,2003-02-14,CCH03,H,CCH04
16,2003-04-16,CCK03,K,CCK04
17,2003-06-17,CCN03,N,CCN04
18,2003-08-18,CCU03,U,CCU04
19,2003-11-13,CCZ03,Z,CCZ04
20,2004-02-13,CCH04,H,CCH05
21,2004-04-19,CCK04,K,CCK05
22,2004-06-17,CCN04,N,CCN05
23,2004-08-18,CCU04,U,CCU05
24,2004-11-15,CCZ04,Z,CCZ05
25,2005-02-14,CCH05,H,CCH06
26,2005-04-18,CCK05,K,CCK06
27,2005-06-17,CCN05,N,CCN06
28,2005-08-18,CCU05,U,CCU06
29,2005-11-15,CCZ05,Z,CCZ06
30,2006-02-14,CCH06,H,CCH07
31,2006-04-17,CCK06,K,CCK07
32,2006-06-19,CCN06,N,CCN07
33,2006-08-18,CCU06,U,CCU07
34,2006-11-15,CCZ06,Z,CCZ07
35,2007-02-14,CCH07,H,CCH08
36,2007-04-17,CCK07,K,CCK08
37,2007-06-18,CCN07,N,CCN08
38,2007-08-20,CCU07,U,CCU08
39,2007-11-15,CCZ07,Z,CCZ08
40,2008-02-15,CCH08,H,CCH09
41,2008-04-17,CCK08,K,CCK09
42,2008-06-17,CCN08,N,CCN09
43,2008-08-18,CCU08,U,CCU09
44,2008-11-14,CCZ08,Z,CCZ09
45,2009-02-13,CCH09,H,CCH10
46,2009-04-17,CCK09,K,CCK10
47,2009-06-17,CCN09,N,CCN10
48,2009-08-18,CCU09,U,CCU10
49,2009-11-16,CCZ09,Z,CCZ10
50,2010-02-12,CCH10,H,CCH11
51,2010-04-19,CCK10,K,CCK11
52,2010-06-17,CCN10,N,CCN11
53,2010-08-18,CCU10,U,CCU11
54,2010-11-16,CCZ10,Z,CCZ11
55,2011-02-14,CCH11,H,CCH12
56,2011-04-15,CCK11,K,CCK12
57,2011-06-17,CCN11,N,CCN12
58,2011-08-18,CCU11,U,CCU12
59,2011-11-16,CCZ11,Z,CCZ12
60,2012-02-15,CCH12,H,CCH13
61,2012-04-17,CCK12,K,CCK13
62,2012-06-18,CCN12,N,CCN13
63,2012-08-20,CCU12,U,CCU13
64,2012-11-16,CCZ12,Z,CCZ13
65,2013-02-14,CCH13,H,CCH14
66,2013-04-17,CCK13,K,CCK14
67,2013-06-17,CCN13,N,CCN14
68,2013-08-19,CCU13,U,CCU14
69,2013-11-15,CCZ13,Z,CCZ14
70,2014-02-14,CCH14,H,CCH15
71,2014-04-16,CCK14,K,CCK15
72,2014-06-17,CCN14,N,CCN15
73,2014-08-18,CCU14,U,CCU15
74,2014-11-14,CCZ14,Z,CCZ15
75,2015-02-13,CCH15,H,CCH16
76,2015-04-17,CCK15,K,CCK16
77,2015-06-17,CCN15,N,CCN16
78,2015-08-18,CCU15,U,CCU16
79,2015-11-16,CCZ15,Z,CCZ16
80,2016-02-16,CCH16,H,CCH17
81,2016-04-18,CCK16,K,CCK17
82,2016-06-17,CCN16,N,CCN17
83,2016-08-18,CCU16,U,CCU17
84,2016-11-16,CCZ16,Z,CCZ17
85,2017-02-14,CCH17,H,CCH18
86,2017-04-17,CCK17,K,CCK18
87,2017-06-19,CCN17,N,CCN18
88,2017-08-18,CCU17,U,CCU18
89,2017-11-16,CCZ17,Z,CCZ18
90,2018-02-14,CCH18,H,CCH19
91,2018-04-17,CCK18,K,CCK19
92,2018-06-18,CCN18,N,CCN19
93,2018-08-20,CCU18,U,CCU19
94,2018-11-16,CCZ18,Z,CCZ19
95,2019-02-14,CCH19,H,CCH20
96,2019-04-16,CCK19,K,CCK20
97,2019-06-17,CCN19,N,CCN20
98,2019-08-19,CCU19,U,CCU20
99,2019-11-15,CCZ19,Z,CCZ20
100,2020-02-14,CCH20,H,CCH21
101,2020-04-17,CCK20,K,CCK21
102,2020-06-17,CCN20,N,CCN21
103,2020-08-18,CCU20,U,CCU21
104,2020-11-16,CCZ20,Z,CCZ21
105,2021-02-12,CCH21,H,CCH22
106,2021-04-19,CCK21,K,CCK22
107,2021-06-17,CCN21,N,CCN22
108,2021-08-18,CCU21,U,CCU22
109,2021-11-16,CCZ21,Z,CCZ22
110,2022-02-22,CCH22,H,CCH23
111,2022-04-25,CCK22,K,CCK23
112,2022-06-24,CCN22,N,CCN23
113,2022-08-25,CCU22,U,CCU23
114,2022-11-23,CCZ22,Z,CCZ23
115,2023-02-22,CCH23,H,CCZ23
116,2023-04-24,CCK23,K,CCZ23
117,2023-06-26,CCN23,N,CCZ23
118,2023-08-25,CCU23,U,CCZ23
