	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	2005-10-24	158.0	5	short				
1	2005-10-25	163.75	5	short			-28.75	-28.75
2	2005-10-26	157.8	5	short			29.749999999999943	0.9999999999999432
3	2005-10-27	158.3	5	short			-2.5	-1.5000000000000568
4	2005-10-28	161.25	5	short			-14.749999999999943	-16.25
5	2005-10-31	155.96	5	short			26.44999999999996	10.19999999999996
6	2005-11-01	157.45	5	short			-7.449999999999903	2.750000000000057
7	2005-11-02	155.75	5	short			8.499999999999943	11.25
8	2005-11-03	160.8	5	short			-25.250000000000057	-14.000000000000057
9	2005-11-04	158.8	5	short			10.0	-4.000000000000057
10	2005-11-07	155.5	5	short			16.500000000000057	12.5
11	2005-11-08	158.34	5	short			-14.200000000000017	-1.700000000000017
12	2005-11-09	156.75	5	short			7.950000000000017	6.25
13	2005-11-10	154.58	5	short			10.849999999999937	17.099999999999937
14	2005-11-11	159.0	5	short			-22.099999999999937	-5.0
15	2005-11-14	159.3	5	short			-1.5000000000000568	-6.500000000000057
16	2005-11-15	156.62	5	short			13.400000000000034	6.899999999999977
17	2005-11-16	158.42	5	short			-8.999999999999915	-2.0999999999999375
18	2005-11-17	155.88	5	short			12.69999999999996	10.600000000000023
19	2005-11-18	155.68	5	short			0.9999999999999432	11.599999999999966
20	2005-11-21	155.75	5	short			-0.3499999999999659	11.25
21	2005-11-22	162.07	5	short			-31.599999999999966	-20.349999999999966
22	2005-11-23	161.05	5	short			5.099999999999909	-15.250000000000057
23	2005-11-24		5	short			-0.0	-15.250000000000057
24	2005-11-25		5	short			-0.0	-15.250000000000057
25	2005-11-28	156.44	5	short			23.050000000000068	7.800000000000011
26	2005-11-29	154.31	5	short			10.649999999999977	18.44999999999999
27	2005-11-30	158.46	5	short			-20.75000000000003	-2.30000000000004
28	2005-12-01	163.28	5	short			-24.099999999999966	-26.400000000000006
29	2005-12-02	165.43	5	short			-10.750000000000028	-37.150000000000034
30	2005-12-05	166.4	5	short			-4.849999999999994	-42.00000000000003
31	2005-12-06	167.25	5	short			-4.249999999999972	-46.25
32	2005-12-07	165.76	5	short			7.4500000000000455	-38.799999999999955
33	2005-12-08	174.91	4	short	True	1.0	-45.75000000000003	-84.54999999999998
34	2005-12-09	171.59	3	short	True	2.0	13.279999999999973	-71.27000000000001
35	2005-12-12	173.78	2	short	True	3.0	-6.569999999999993	-77.84
36	2005-12-13	174.34	1	short	True	4.0	-1.1200000000000045	-78.96000000000001
37	2005-12-14	172.0	0	short	True	5.0	2.3400000000000034	-76.62
38	2006-11-08	161.05	1	long	True	1.0		
39	2006-11-09	163.87	2	long	True	2.0	2.819999999999993	-73.80000000000001
40	2006-11-10	160.31	3	long	True	3.0	-7.1200000000000045	-80.92000000000002
41	2006-11-13	158.26	4	long	True	4.0	-6.150000000000034	-87.07000000000005
42	2006-11-14	158.62	5	long	True	5.0	1.4400000000000546	-85.63
43	2006-11-15	161.68	5	long			15.300000000000011	-70.32999999999998
44	2006-11-16	156.09	5	long			-27.950000000000017	-98.28
45	2006-11-17	157.08	5	long			4.9500000000000455	-93.32999999999996
46	2006-11-20	157.08	5	long			0.0	-93.32999999999996
47	2006-11-21	163.79	5	long			33.5499999999999	-59.78000000000006
48	2006-11-22	159.77	5	long			-20.09999999999991	-79.87999999999997
49	2006-11-23		5	long			0.0	-79.87999999999997
50	2006-11-24	159.77	5	long			0.0	-79.87999999999997
51	2006-11-27	160.11	5	long			1.700000000000017	-78.17999999999995
52	2006-11-28	163.73	5	long			18.09999999999988	-60.08000000000007
53	2006-11-29	169.84	5	long			30.550000000000068	-29.53
54	2006-11-30	170.08	5	long			1.2000000000000455	-28.329999999999956
55	2006-12-01	170.21	5	long			0.6499999999999773	-27.67999999999998
56	2006-12-04	166.31	5	long			-19.50000000000003	-47.18000000000001
57	2006-12-05	164.39	5	long			-9.60000000000008	-56.780000000000086
58	2006-12-06	162.13	5	long			-11.299999999999955	-68.08000000000004
59	2006-12-07	162.32	5	long			0.9499999999999886	-67.13000000000005
60	2006-12-08	161.71	4	long	True	1.0	-3.049999999999926	-70.17999999999998
61	2006-12-11	159.58	3	long	True	2.0	-8.519999999999982	-78.69999999999996
62	2006-12-12	159.7	2	long	True	3.0	0.3599999999999284	-78.34000000000003
63	2006-12-13	162.21	1	long	True	4.0	5.020000000000039	-73.32
64	2006-12-14	167.01	0	long	True	5.0	4.799999999999983	-68.52000000000001
