,Due,Future,Month,Pair
0,2000-02-23,CTH00,H,CTH01
1,2000-04-24,CTK00,K,CTK01
2,2000-06-26,CTN00,N,CTN01
3,2000-11-22,CTZ00,Z,CTZ01
4,2001-02-22,CTH01,H,CTH02
5,2001-04-24,CTK01,K,CTK02
6,2001-06-25,CTN01,N,CTN02
7,2001-11-26,CTZ01,Z,CTZ02
8,2002-02-22,CTH02,H,CTH03
9,2002-04-24,CTK02,K,CTK03
10,2002-06-24,CTN02,N,CTN03
11,2002-11-21,CTZ02,Z,CTZ03
12,2003-02-24,CTH03,H,CTH04
13,2003-04-24,CTK03,K,CTK04
14,2003-06-24,CTN03,N,CTN04
15,2003-11-20,CTZ03,Z,CTZ04
16,2004-02-23,CTH04,H,CTH05
17,2004-04-26,CTK04,K,CTK05
18,2004-06-24,CTN04,N,CTN05
19,2004-11-22,CTZ04,Z,CTZ05
20,2005-02-22,CTH05,H,CTH06
21,2005-04-25,CTK05,K,CTK06
22,2005-06-24,CTN05,N,CTN06
23,2005-11-22,CTZ05,Z,CTZ06
24,2006-02-23,CTH06,H,CTH07
25,2006-04-24,CTK06,K,CTK07
26,2006-06-26,CTN06,N,CTN07
27,2006-11-22,CTZ06,Z,CTZ07
28,2007-02-22,CTH07,H,CTH08
29,2007-04-24,CTK07,K,CTK08
30,2007-06-25,CTN07,N,CTN08
31,2007-11-26,CTZ07,Z,CTZ08
32,2008-02-25,CTH08,H,CTH09
33,2008-04-24,CTK08,K,CTK09
34,2008-06-24,CTN08,N,CTN09
35,2008-11-21,CTZ08,Z,CTZ09
36,2009-02-23,CTH09,H,CTH10
37,2009-04-24,CTK09,K,CTK10
38,2009-06-24,CTN09,N,CTN10
39,2009-11-23,CTZ09,Z,CTZ10
40,2010-02-22,CTH10,H,CTH11
41,2010-04-26,CTK10,K,CTK11
42,2010-06-24,CTN10,N,CTN11
43,2010-11-23,CTZ10,Z,CTZ11
44,2011-02-22,CTH11,H,CTH12
45,2011-04-25,CTK11,K,CTK12
46,2011-06-24,CTN11,N,CTN12
47,2011-11-23,CTZ11,Z,CTZ12
48,2012-02-23,CTH12,H,CTH13
49,2012-04-24,CTK12,K,CTK13
50,2012-06-25,CTN12,N,CTN13
51,2012-11-26,CTZ12,Z,CTZ13
52,2013-02-22,CTH13,H,CTH14
53,2013-04-24,CTK13,K,CTK14
54,2013-06-24,CTN13,N,CTN14
55,2013-11-22,CTZ13,Z,CTZ14
56,2014-02-24,CTH14,H,CTH15
57,2014-04-24,CTK14,K,CTK15
58,2014-06-24,CTN14,N,CTN15
59,2014-11-21,CTZ14,Z,CTZ15
60,2015-02-23,CTH15,H,CTH16
61,2015-04-24,CTK15,K,CTK16
62,2015-06-24,CTN15,N,CTN16
63,2015-11-23,CTZ15,Z,CTZ16
64,2016-02-23,CTH16,H,CTH17
65,2016-04-25,CTK16,K,CTK17
66,2016-06-24,CTN16,N,CTN17
67,2016-11-23,CTZ16,Z,CTZ17
68,2017-02-22,CTH17,H,CTH18
69,2017-04-24,CTK17,K,CTK18
70,2017-06-26,CTN17,N,CTN18
71,2017-11-24,CTZ17,Z,CTZ18
72,2018-02-22,CTH18,H,CTH19
73,2018-04-24,CTK18,K,CTK19
74,2018-06-25,CTN18,N,CTN19
75,2018-11-26,CTZ18,Z,CTZ19
76,2019-02-22,CTH19,H,CTH20
77,2019-04-24,CTK19,K,CTK20
78,2019-06-24,CTN19,N,CTN20
79,2019-11-22,CTZ19,Z,CTZ20
80,2020-02-24,CTH20,H,CTH21
81,2020-04-24,CTK20,K,CTK21
82,2020-06-24,CTN20,N,CTN21
83,2020-11-23,CTZ20,Z,CTZ21
84,2021-02-22,CTH21,H,CTH22
85,2021-04-26,CTK21,K,CTK22
86,2021-06-24,CTN21,N,CTN22
87,2021-11-23,CTZ21,Z,CTZ22
88,2022-02-22,CTH22,H,CTH23
89,2022-04-25,CTK22,K,CTK23
90,2022-06-24,CTN22,N,CTN23
91,2022-11-23,CTZ22,Z,CTZ23
92,2023-02-22,CTH23,H,CTZ23
93,2023-04-24,CTK23,K,CTZ23
94,2023-06-26,CTN23,N,CTZ23
