,Date,Long,Short,Pre_Long,Pre_Short,Q_Long,Q_Short,Q_Pre_Long,Q_Pre_Short,IS_ROLLING,Payload,Value,Daily_Gain,Change (%),Cum_Gain
11,1999-04-15,70.4,72.95,70.4,72.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.75,0.0,,500.0
12,1999-04-16,72.05,74.2,72.05,74.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.75,500.0,inf,1000.0
13,1999-04-19,73.65,75.8,73.65,75.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.75,0.0,-1.0,1000.0
14,1999-04-20,71.9,73.95,71.9,73.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,125.0,inf,1125.0
15,1999-04-21,72.35,74.4,72.35,74.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,0.0,-1.0,1125.0
16,1999-04-22,73.7,75.4,73.7,75.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.5,437.5,inf,1562.5
17,1999-04-23,72.8,74.2,72.8,74.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-7.0,375.0,-0.1428571428571429,1937.5
18,1999-04-26,72.55,74.25,72.55,74.25,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.5,-375.0,-2.0,1562.5
19,1999-04-27,72.9,74.5,72.9,74.5,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,125.0,-1.3333333333333333,1687.5
20,1999-04-28,73.25,74.85,73.25,74.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,-1.0,1687.5
21,1999-04-29,74.8,76.4,74.8,76.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,,1687.5
22,1999-04-30,75.05,76.65,75.05,76.65,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,,1687.5
23,1999-05-03,75.5,77.1,75.5,77.1,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,,1687.5
24,1999-05-04,74.9,76.5,74.9,76.5,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,,1687.5
25,1999-05-05,74.15,75.75,74.15,75.75,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,,1687.5
26,1999-05-06,74.75,76.35,74.75,76.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-8.0,0.0,,1687.5
27,1999-05-07,74.45,76.7,74.45,76.7,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,-812.5,-inf,875.0
28,1999-05-10,74.45,76.7,74.45,76.7,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,0.0,-1.0,875.0
29,1999-05-11,74.4,76.65,74.4,76.65,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,0.0,,875.0
30,1999-05-12,73.2,75.5,73.2,75.5,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,-62.5,-inf,812.5
31,1999-05-13,73.8,76.1,73.8,76.1,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,0.0,-1.0,812.5
32,1999-05-14,74.1,76.4,74.1,76.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,0.0,,812.5
33,1999-05-17,73.55,75.85,73.55,75.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,0.0,,812.5
34,1999-05-18,73.05,75.35,73.05,75.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,0.0,,812.5
35,1999-05-19,71.3,74.0,71.3,74.0,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.5,-500.0,-inf,312.5
36,1999-05-20,70.5,73.2,70.5,73.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.5,0.0,-1.0,312.5
37,1999-05-21,69.75,72.45,69.75,72.45,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.5,0.0,,312.5
38,1999-05-24,69.75,72.45,69.75,72.45,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.5,0.0,,312.5
39,1999-05-25,70.05,72.75,70.05,72.75,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.5,0.0,,312.5
40,1999-05-26,69.2,71.95,69.2,71.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.75,-62.5,-inf,250.0
41,1999-05-27,66.15,69.55,66.15,69.55,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-17.0,-812.5,12.0,-562.5
42,1999-05-28,65.75,69.15,65.75,69.15,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-17.0,0.0,-1.0,-562.5
43,1999-05-31,,,,,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': True}",-17.0,0.0,,-562.5
44,1999-06-01,66.55,69.9,66.55,69.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.75,62.5,inf,-500.0
45,1999-06-02,65.45,68.8,65.45,68.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.75,0.0,-1.0,-500.0
46,1999-06-03,65.55,68.9,65.55,68.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.75,0.0,,-500.0
47,1999-06-04,65.25,68.6,65.25,68.6,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.75,0.0,,-500.0
48,1999-06-07,66.15,69.5,66.15,69.5,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.75,0.0,,-500.0
49,1999-06-08,66.9,70.1,66.9,70.1,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.0,187.5,inf,-312.5
50,1999-06-09,67.1,70.3,67.1,70.3,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.0,0.0,-1.0,-312.5
51,1999-06-10,67.25,70.45,67.25,70.45,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.0,0.0,,-312.5
52,1999-06-11,67.7,71.0,67.7,71.0,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.5,-125.0,-inf,-437.5
53,1999-06-14,67.95,71.15,67.95,71.15,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.0,125.0,-2.0,-312.5
54,1999-06-15,66.4,69.85,66.4,69.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-17.25,-312.5,-3.5,-625.0
55,1999-06-16,66.2,69.65,66.2,69.65,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-17.25,0.0,-1.0,-625.0
56,1999-06-17,66.45,69.9,66.45,69.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-17.25,0.0,,-625.0
57,1999-06-18,68.6,71.85,68.6,71.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.25,250.0,inf,-375.0
58,1999-06-21,69.1,72.4,69.1,72.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.5,-62.5,-1.25,-437.5
59,1999-06-22,69.5,72.8,69.5,72.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.5,0.0,-1.0,-437.5
60,1999-06-23,69.1,72.4,69.1,72.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.5,0.0,,-437.5
61,1999-06-24,69.35,72.55,69.35,72.55,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-16.0,125.0,inf,-312.5
62,1999-06-25,71.75,74.85,71.75,74.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-15.5,125.0,0.0,-187.5
63,1999-06-28,72.4,75.4,72.4,75.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-15.0,125.0,0.0,-62.5
64,1999-06-29,73.25,76.2,73.25,76.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-14.75,62.5,-0.5,0.0
65,1999-06-30,77.95,80.15,77.95,80.15,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.0,937.5,14.0,937.5
66,1999-07-01,77.3,79.55,77.3,79.55,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,-62.5,-1.0666666666666667,875.0
67,1999-07-02,77.8,80.05,77.8,80.05,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,0.0,-1.0,875.0
68,1999-07-05,,,,,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': True}",-11.25,0.0,,875.0
69,1999-07-06,77.55,79.8,77.55,79.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,0.0,,875.0
70,1999-07-07,80.0,82.55,80.0,82.55,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.75,-375.0,-inf,500.0
71,1999-07-08,79.4,81.95,79.4,81.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.75,0.0,-1.0,500.0
72,1999-07-09,79.25,81.45,79.25,81.45,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.0,437.5,inf,937.5
73,1999-07-12,79.1,81.35,79.1,81.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,-62.5,-1.1428571428571428,875.0
74,1999-07-13,77.55,79.8,77.55,79.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,0.0,-1.0,875.0
75,1999-07-14,78.85,80.95,78.85,80.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,187.5,inf,1062.5
76,1999-07-15,80.65,82.7,80.65,82.7,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,62.5,-0.6666666666666667,1125.0
77,1999-07-16,79.1,81.2,79.1,81.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,-62.5,-2.0,1062.5
78,1999-07-19,78.8,80.9,78.8,80.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,0.0,-1.0,1062.5
79,1999-07-20,77.9,80.0,77.9,80.0,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,0.0,,1062.5
80,1999-07-21,75.75,78.4,75.75,78.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.25,-687.5,-inf,375.0
81,1999-07-22,76.45,79.1,76.45,79.1,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.25,0.0,-1.0,375.0
82,1999-07-23,75.65,78.35,75.65,78.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.5,-62.5,-inf,312.5
83,1999-07-26,75.75,78.4,75.75,78.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.25,62.5,-2.0,375.0
84,1999-07-27,76.35,78.8,76.35,78.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.25,250.0,3.0,625.0
85,1999-07-28,75.45,77.9,75.45,77.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.25,0.0,-1.0,625.0
86,1999-07-29,74.3,76.75,74.3,76.75,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.25,0.0,,625.0
87,1999-07-30,77.5,79.95,77.5,79.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.25,0.0,,625.0
88,1999-08-02,76.0,78.05,76.0,78.05,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,500.0,inf,1125.0
89,1999-08-03,77.1,79.15,77.1,79.15,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,0.0,-1.0,1125.0
90,1999-08-04,77.65,79.75,77.65,79.75,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,-62.5,-inf,1062.5
91,1999-08-05,78.65,80.7,78.65,80.7,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,62.5,-2.0,1125.0
92,1999-08-06,78.8,80.85,78.8,80.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,0.0,-1.0,1125.0
93,1999-08-09,78.9,80.8,78.9,80.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.5,187.5,inf,1312.5
94,1999-08-10,77.9,79.85,77.9,79.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.75,-62.5,-1.3333333333333333,1250.0
95,1999-08-11,79.0,80.95,79.0,80.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.75,0.0,-1.0,1250.0
96,1999-08-12,78.25,80.15,78.25,80.15,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.5,62.5,inf,1312.5
97,1999-08-13,78.85,80.85,78.85,80.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.0,-125.0,-3.0,1187.5
98,1999-08-16,78.7,80.7,78.7,80.7,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.0,0.0,-1.0,1187.5
99,1999-08-17,78.25,80.05,78.25,80.05,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.0,250.0,inf,1437.5
100,1999-08-18,75.85,77.9,75.85,77.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,-312.5,-2.25,1125.0
101,1999-08-19,76.05,78.1,76.05,78.1,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,0.0,-1.0,1125.0
102,1999-08-20,75.5,77.75,75.5,77.75,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,-250.0,-inf,875.0
103,1999-08-23,75.45,77.7,75.45,77.7,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,0.0,-1.0,875.0
104,1999-08-24,77.05,79.25,77.05,79.25,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.0,62.5,inf,937.5
105,1999-08-25,76.9,79.05,76.9,79.05,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.75,62.5,0.0,1000.0
106,1999-08-26,76.45,78.65,76.45,78.65,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.0,-62.5,-2.0,937.5
107,1999-08-27,77.05,79.35,77.05,79.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,-125.0,1.0,812.5
108,1999-08-30,76.55,79.05,76.55,79.05,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.5,-250.0,1.0,562.5
109,1999-08-31,79.55,81.95,79.55,81.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.0,125.0,-1.5,687.5
110,1999-09-01,80.95,83.2,80.95,83.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,187.5,0.5,875.0
111,1999-09-02,81.35,83.45,81.35,83.45,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,187.5,0.0,1062.5
112,1999-09-03,81.1,83.2,81.1,83.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,0.0,-1.0,1062.5
113,1999-09-06,,,,,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': True}",-10.5,0.0,,1062.5
114,1999-09-07,82.55,84.4,82.55,84.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.25,312.5,inf,1375.0
115,1999-09-08,82.2,84.05,82.2,84.05,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.25,0.0,-1.0,1375.0
116,1999-09-09,83.3,85.15,83.3,85.15,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.25,0.0,,1375.0
117,1999-09-10,82.95,84.85,82.95,84.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.5,-62.5,-inf,1312.5
118,1999-09-13,82.4,84.35,82.4,84.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.75,-62.5,0.0,1250.0
119,1999-09-14,81.2,83.3,81.2,83.3,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,-187.5,2.0,1062.5
120,1999-09-15,83.2,85.3,83.2,85.3,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,0.0,-1.0,1062.5
121,1999-09-16,82.55,84.65,82.55,84.65,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,0.0,,1062.5
122,1999-09-17,84.65,86.55,84.65,86.55,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.5,250.0,inf,1312.5
123,1999-09-20,83.3,85.2,83.3,85.2,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.5,0.0,-1.0,1312.5
124,1999-09-21,84.0,85.9,84.0,85.9,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-9.5,0.0,,1312.5
125,1999-09-22,82.65,84.8,82.65,84.8,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.75,-312.5,-inf,1000.0
126,1999-09-23,82.1,84.25,82.1,84.25,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.75,0.0,-1.0,1000.0
127,1999-09-24,80.95,83.35,80.95,83.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-12.0,-312.5,-inf,687.5
128,1999-09-27,80.5,82.85,80.5,82.85,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.75,62.5,-1.2,750.0
129,1999-09-28,82.5,84.75,82.5,84.75,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.25,125.0,1.0,875.0
130,1999-09-29,81.95,84.3,81.95,84.3,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.75,-125.0,-2.0,750.0
131,1999-09-30,83.55,85.6,83.55,85.6,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.25,375.0,-4.0,1125.0
132,1999-10-01,82.55,84.65,82.55,84.65,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-10.5,-62.5,-1.1666666666666667,1062.5
133,1999-10-04,81.7,84.0,81.7,84.0,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,-250.0,3.0,812.5
134,1999-10-05,82.1,84.4,82.1,84.4,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.5,0.0,-1.0,812.5
135,1999-10-06,81.75,84.35,81.75,84.35,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-13.0,-375.0,-inf,437.5
136,1999-10-07,81.6,83.95,81.6,83.95,5,5,0,0,False,"{'long_future': 'HGH00', 'short_future': 'HGH01', 'event': 'base', 'missing_price_flag': False}",-11.75,312.5,-1.8333333333333335,750.0
