,Distance,std,cuml_pnl,sharp_ratio
0,5,200705.36980601138,1550.9561304836895,0.1908269820434713
1,3,227988.69357260235,985.6194690265487,0.10855801492681667
2,4,216655.36464356838,749.9302973977696,0.08867770263435451
3,2,249702.09401114125,811.7456896551724,0.08379985791815732
4,1,247500.0063237267,183.4427633457037,0.020606060079567303
