,Due,Future,Month,Pair
0,2000-02-29,SBH00,H,SBH01
1,2000-04-28,SBK00,K,SBK01
2,2000-06-30,SBN00,N,SBN01
3,2000-09-29,SBV00,V,SBV01
4,2001-02-28,SBH01,H,SBH02
5,2001-04-30,SBK01,K,SBK02
6,2001-06-29,SBN01,N,SBN02
7,2001-09-28,SBV01,V,SBV02
8,2002-02-28,SBH02,H,SBH03
9,2002-04-30,SBK02,K,SBK03
10,2002-06-28,SBN02,N,SBN03
11,2002-09-30,SBV02,V,SBV03
12,2003-02-28,SBH03,H,SBH04
13,2003-04-30,SBK03,K,SBK04
14,2003-06-30,SBN03,N,SBN04
15,2003-09-30,SBV03,V,SBV04
16,2004-02-27,SBH04,H,SBH05
17,2004-04-30,SBK04,K,SBK05
18,2004-06-30,SBN04,N,SBN05
19,2004-09-30,SBV04,V,SBV05
20,2005-02-28,SBH05,H,SBH06
21,2005-04-29,SBK05,K,SBK06
22,2005-06-30,SBN05,N,SBN06
23,2005-09-30,SBV05,V,SBV06
24,2006-02-28,SBH06,H,SBH07
25,2006-04-28,SBK06,K,SBK07
26,2006-06-30,SBN06,N,SBN07
27,2006-09-29,SBV06,V,SBV07
28,2007-02-28,SBH07,H,SBH08
29,2007-04-30,SBK07,K,SBK08
30,2007-06-29,SBN07,N,SBN08
31,2007-09-28,SBV07,V,SBV08
32,2008-02-29,SBH08,H,SBH09
33,2008-04-30,SBK08,K,SBK09
34,2008-06-30,SBN08,N,SBN09
35,2008-09-30,SBV08,V,SBV09
36,2009-02-27,SBH09,H,SBH10
37,2009-04-30,SBK09,K,SBK10
38,2009-06-30,SBN09,N,SBN10
39,2009-09-30,SBV09,V,SBV10
40,2010-02-26,SBH10,H,SBH11
41,2010-04-30,SBK10,K,SBK11
42,2010-06-30,SBN10,N,SBN11
43,2010-09-30,SBV10,V,SBV11
44,2011-02-28,SBH11,H,SBH12
45,2011-04-29,SBK11,K,SBK12
46,2011-06-30,SBN11,N,SBN12
47,2011-09-30,SBV11,V,SBV12
48,2012-02-29,SBH12,H,SBH13
49,2012-04-30,SBK12,K,SBK13
50,2012-06-29,SBN12,N,SBN13
51,2012-09-28,SBV12,V,SBV13
52,2013-02-28,SBH13,H,SBH14
53,2013-04-30,SBK13,K,SBK14
54,2013-06-28,SBN13,N,SBN14
55,2013-09-30,SBV13,V,SBV14
56,2014-02-28,SBH14,H,SBH15
57,2014-04-30,SBK14,K,SBK15
58,2014-06-30,SBN14,N,SBN15
59,2014-09-30,SBV14,V,SBV15
60,2015-02-27,SBH15,H,SBH16
61,2015-04-30,SBK15,K,SBK16
62,2015-06-30,SBN15,N,SBN16
63,2015-09-30,SBV15,V,SBV16
64,2016-02-29,SBH16,H,SBH17
65,2016-04-29,SBK16,K,SBK17
66,2016-06-30,SBN16,N,SBN17
67,2016-09-30,SBV16,V,SBV17
68,2017-02-28,SBH17,H,SBH18
69,2017-04-28,SBK17,K,SBK18
70,2017-06-30,SBN17,N,SBN18
71,2017-09-29,SBV17,V,SBV18
72,2018-02-28,SBH18,H,SBH19
73,2018-04-30,SBK18,K,SBK19
74,2018-06-29,SBN18,N,SBN19
75,2018-09-28,SBV18,V,SBV19
76,2019-02-28,SBH19,H,SBH20
77,2019-04-30,SBK19,K,SBK20
78,2019-06-28,SBN19,N,SBN20
79,2019-09-30,SBV19,V,SBV20
80,2020-02-28,SBH20,H,SBH21
81,2020-04-30,SBK20,K,SBK21
82,2020-06-30,SBN20,N,SBN21
83,2020-09-30,SBV20,V,SBV21
84,2021-02-26,SBH21,H,SBH22
85,2021-04-30,SBK21,K,SBK22
86,2021-06-30,SBN21,N,SBN22
87,2021-09-30,SBV21,V,SBV22
88,2022-02-28,SBH22,H,SBH23
89,2022-04-29,SBK22,K,SBK23
90,2022-06-30,SBN22,N,SBN23
91,2022-09-30,SBV22,V,SBV23
92,2023-02-28,SBH23,H,SBV23
93,2023-04-28,SBK23,K,SBV23
94,2023-06-30,SBN23,N,SBV23
