	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	2000-01-03	73.5	5	short				
1	2000-01-04	73.55	5	short			-0.2499999999999858	-0.2499999999999858
2	2000-01-05	73.6	5	short			-0.2499999999999858	-0.4999999999999716
3	2000-01-06	74.75	5	short			-5.750000000000028	-6.25
4	2000-01-07	75.35	5	short			-2.9999999999999716	-9.249999999999972
5	2000-01-10	75.075	5	short			1.3749999999999574	-7.875000000000014
6	2000-01-11	75.075	5	short			-0.0	-7.875000000000014
7	2000-01-12	74.8	5	short			1.3750000000000284	-6.499999999999986
8	2000-01-13	74.75	5	short			0.2499999999999858	-6.25
9	2000-01-14	74.75	5	short			-0.0	-6.25
10	2000-01-17		5	short			-0.0	-6.25
11	2000-01-18	74.625	5	short			0.625	-5.625
12	2000-01-19	74.25	5	short			1.875	-3.75
13	2000-01-20	74.175	5	short			0.3750000000000142	-3.374999999999986
14	2000-01-21	74.25	5	short			-0.3750000000000142	-3.75
15	2000-01-24	74.3	5	short			-0.2499999999999858	-3.999999999999986
16	2000-01-25	74.45	5	short			-0.7500000000000284	-4.750000000000014
17	2000-01-26	74.325	5	short			0.625	-4.125000000000014
18	2000-01-27	74.25	5	short			0.3750000000000142	-3.75
19	2000-01-28	74.4	5	short			-0.7500000000000284	-4.500000000000028
20	2000-01-31	74.325	5	short			0.3750000000000142	-4.125000000000014
21	2000-02-01	74.6	5	short			-1.3749999999999574	-5.499999999999972
22	2000-02-02	74.55	5	short			0.2499999999999858	-5.249999999999986
23	2000-02-03	74.625	5	short			-0.3750000000000142	-5.625
24	2000-02-04	74.5	5	short			0.625	-5.0
25	2000-02-07	74.525	5	short			-0.12500000000002842	-5.125000000000028
26	2000-02-08	74.375	4	short	True	1.0	0.7500000000000284	-4.375
27	2000-02-09	74.3	3	short	True	2.0	0.30000000000001137	-4.074999999999989
28	2000-02-10	74.2	2	short	True	3.0	0.29999999999998295	-3.7750000000000057
29	2000-02-11	74.2	1	short	True	4.0	-0.0	-3.7750000000000057
30	2000-02-14	74.15	0	short	True	5.0	0.04999999999999716	-3.7250000000000085
31	2000-12-08	77.05	1	long	True	1.0		
32	2000-12-11	77.0	2	long	True	2.0	-0.04999999999999716	-3.7750000000000057
33	2000-12-12	77.5	3	long	True	3.0	1.0	-2.7750000000000057
34	2000-12-13	77.5	4	long	True	4.0	0.0	-2.7750000000000057
35	2000-12-14	76.8	5	long	True	5.0	-2.8000000000000114	-5.575000000000017
36	2000-12-15	77.2	5	long			2.0000000000000284	-3.5749999999999886
37	2000-12-18	78.225	5	long			5.124999999999957	1.5499999999999687
38	2000-12-19	77.425	5	long			-3.999999999999986	-2.450000000000017
39	2000-12-20	77.675	5	long			1.25	-1.200000000000017
40	2000-12-21	76.925	5	long			-3.75	-4.950000000000017
41	2000-12-22	77.75	5	long			4.125000000000014	-0.8250000000000028
42	2000-12-25		5	long			0.0	-0.8250000000000028
43	2000-12-26	77.125	5	long			-3.125	-3.950000000000003
44	2000-12-27	77.6	5	long			2.3749999999999716	-1.5750000000000313
45	2000-12-28	77.875	5	long			1.3750000000000284	-0.20000000000000284
46	2000-12-29	77.925	5	long			0.2499999999999858	0.04999999999998295
47	2001-01-01		5	long			0.0	0.04999999999998295
48	2001-01-02	77.925	5	long			0.0	0.04999999999998295
49	2001-01-03	77.325	5	long			-2.9999999999999716	-2.9499999999999886
50	2001-01-04	76.975	5	long			-1.7500000000000426	-4.700000000000031
51	2001-01-05	76.675	5	long			-1.4999999999999858	-6.200000000000017
52	2001-01-08	76.175	5	long			-2.5	-8.700000000000017
53	2001-01-09	77.275	5	long			5.500000000000043	-3.1999999999999744
54	2001-01-10	78.525	5	long			6.25	3.0500000000000256
55	2001-01-11	79.775	5	long			6.25	9.300000000000026
56	2001-01-12	79.575	5	long			-1.0000000000000142	8.300000000000011
57	2001-01-15		5	long			0.0	8.300000000000011
58	2001-01-16	81.075	5	long			7.5	15.800000000000011
59	2001-01-17	80.2	5	long			-4.375	11.425000000000011
60	2001-01-18	79.625	5	long			-2.875000000000014	8.549999999999997
61	2001-01-19	78.625	5	long			-5.0	3.549999999999997
62	2001-01-22	79.05	5	long			2.124999999999986	5.674999999999983
63	2001-01-23	78.225	5	long			-4.125000000000014	1.5499999999999687
64	2001-01-24	78.5	5	long			1.3750000000000284	2.924999999999997
65	2001-01-25	78.375	5	long			-0.625	2.299999999999997
66	2001-01-26	78.8	5	long			2.124999999999986	4.424999999999983
67	2001-01-29	78.775	5	long			-0.12499999999995737	4.300000000000026
68	2001-01-30	77.625	5	long			-5.750000000000028	-1.4500000000000028
69	2001-01-31	77.55	5	long			-0.3750000000000142	-1.825000000000017
70	2001-02-01	79.05	5	long			7.5	5.674999999999983
71	2001-02-02	79.8	5	long			3.75	9.424999999999983
72	2001-02-05	80.125	5	long			1.6250000000000142	11.049999999999997
73	2001-02-06		5	long			0.0	11.049999999999997
74	2001-02-07		5	long			0.0	11.049999999999997
75	2001-02-08		5	long	True	1.0	0.0	11.049999999999997
76	2001-02-09		5	long	True	2.0	0.0	11.049999999999997
77	2001-02-12		5	long	True	3.0	0.0	11.049999999999997
78	2001-02-13		5	long	True	4.0	0.0	11.049999999999997
79	2001-02-14		5	long	True	5.0	0.0	11.049999999999997
