,Due,Future,Month,Pair
0,2000-01-27,FCF00,F,FCQ00
1,2000-03-30,FCH00,H,FCU00
2,2000-04-20,FCJ00,J,FCV00
3,2000-05-25,FCK00,K,FCX00
4,2000-08-31,FCQ00,Q,FCF01
5,2000-09-28,FCU00,U,FCH01
6,2000-10-26,FCV00,V,FCJ01
7,2000-11-16,FCX00,X,FCK01
8,2001-01-25,FCF01,F,FCQ01
9,2001-03-29,FCH01,H,FCU01
10,2001-04-26,FCJ01,J,FCV01
11,2001-05-24,FCK01,K,FCX01
12,2001-08-30,FCQ01,Q,FCF02
13,2001-09-27,FCU01,U,FCH02
14,2001-10-25,FCV01,V,FCJ02
15,2001-11-15,FCX01,X,FCK02
16,2002-01-31,FCF02,F,FCQ02
17,2002-03-28,FCH02,H,FCU02
18,2002-04-25,FCJ02,J,FCV02
19,2002-05-23,FCK02,K,FCX02
20,2002-08-29,FCQ02,Q,FCF03
21,2002-09-26,FCU02,U,FCH03
22,2002-10-31,FCV02,V,FCJ03
23,2002-11-21,FCX02,X,FCK03
24,2003-01-30,FCF03,F,FCQ03
25,2003-03-27,FCH03,H,FCU03
26,2003-04-17,FCJ03,J,FCV03
27,2003-05-23,FCK03,K,FCX03
28,2003-08-28,FCQ03,Q,FCF04
29,2003-09-25,FCU03,U,FCH04
30,2003-10-30,FCV03,V,FCJ04
31,2003-11-20,FCX03,X,FCK04
32,2004-01-29,FCF04,F,FCQ04
33,2004-03-25,FCH04,H,FCU04
34,2004-04-29,FCJ04,J,FCV04
35,2004-05-27,FCK04,K,FCX04
36,2004-08-26,FCQ04,Q,FCF05
37,2004-09-30,FCU04,U,FCH05
38,2004-10-28,FCV04,V,FCJ05
39,2004-11-18,FCX04,X,FCK05
40,2005-01-27,FCF05,F,FCQ05
41,2005-03-24,FCH05,H,FCU05
42,2005-04-28,FCJ05,J,FCV05
43,2005-05-26,FCK05,K,FCX05
44,2005-08-25,FCQ05,Q,FCF06
45,2005-09-29,FCU05,U,FCH06
46,2005-10-27,FCV05,V,FCJ06
47,2005-11-17,FCX05,X,FCK06
48,2006-01-26,FCF06,F,FCQ06
49,2006-03-30,FCH06,H,FCU06
50,2006-04-27,FCJ06,J,FCV06
51,2006-05-25,FCK06,K,FCX06
52,2006-08-31,FCQ06,Q,FCF07
53,2006-09-28,FCU06,U,FCH07
54,2006-10-26,FCV06,V,FCJ07
55,2006-11-16,FCX06,X,FCK07
56,2007-01-25,FCF07,F,FCQ07
57,2007-03-29,FCH07,H,FCU07
58,2007-04-26,FCJ07,J,FCV07
59,2007-05-24,FCK07,K,FCX07
60,2007-08-30,FCQ07,Q,FCF08
61,2007-09-27,FCU07,U,FCH08
62,2007-10-25,FCV07,V,FCJ08
63,2007-11-15,FCX07,X,FCK08
64,2008-01-31,FCF08,F,FCQ08
65,2008-03-20,FCH08,H,FCU08
66,2008-04-24,FCJ08,J,FCV08
67,2008-05-22,FCK08,K,FCX08
68,2008-08-28,FCQ08,Q,FCF09
69,2008-09-25,FCU08,U,FCH09
70,2008-10-30,FCV08,V,FCJ09
71,2008-11-20,FCX08,X,FCK09
72,2009-01-29,FCF09,F,FCQ09
73,2009-03-26,FCH09,H,FCU09
74,2009-04-30,FCJ09,J,FCV09
75,2009-05-21,FCK09,K,FCX09
76,2009-08-27,FCQ09,Q,FCF10
77,2009-09-24,FCU09,U,FCH10
78,2009-10-29,FCV09,V,FCJ10
79,2009-11-19,FCX09,X,FCK10
80,2010-01-28,FCF10,F,FCQ10
81,2010-03-25,FCH10,H,FCU10
82,2010-04-29,FCJ10,J,FCV10
83,2010-05-27,FCK10,K,FCX10
84,2010-08-26,FCQ10,Q,FCF11
85,2010-09-30,FCU10,U,FCH11
86,2010-10-28,FCV10,V,FCJ11
87,2010-11-18,FCX10,X,FCK11
88,2011-01-27,FCF11,F,FCQ11
89,2011-03-31,FCH11,H,FCU11
90,2011-04-21,FCJ11,J,FCV11
91,2011-05-26,FCK11,K,FCX11
92,2011-08-25,FCQ11,Q,FCF12
93,2011-09-29,FCU11,U,FCH12
94,2011-10-27,FCV11,V,FCJ12
95,2011-11-17,FCX11,X,FCK12
96,2012-01-26,FCF12,F,FCQ12
97,2012-03-29,FCH12,H,FCU12
98,2012-04-26,FCJ12,J,FCV12
99,2012-05-24,FCK12,K,FCX12
100,2012-08-30,FCQ12,Q,FCF13
101,2012-09-27,FCU12,U,FCH13
102,2012-10-25,FCV12,V,FCJ13
103,2012-11-15,FCX12,X,FCK13
104,2013-01-31,FCF13,F,FCQ13
105,2013-03-28,FCH13,H,FCU13
106,2013-04-25,FCJ13,J,FCV13
107,2013-05-23,FCK13,K,FCX13
108,2013-08-29,FCQ13,Q,FCF14
109,2013-09-26,FCU13,U,FCH14
110,2013-10-31,FCV13,V,FCJ14
111,2013-11-21,FCX13,X,FCK14
112,2014-01-30,FCF14,F,FCQ14
113,2014-03-27,FCH14,H,FCU14
114,2014-04-17,FCJ14,J,FCV14
115,2014-05-22,FCK14,K,FCX14
116,2014-08-28,FCQ14,Q,FCF15
117,2014-09-25,FCU14,U,FCH15
118,2014-10-30,FCV14,V,FCJ15
119,2014-11-20,FCX14,X,FCK15
120,2015-01-29,FCF15,F,FCQ15
121,2015-03-26,FCH15,H,FCU15
122,2015-04-30,FCJ15,J,FCV15
123,2015-05-21,FCK15,K,FCX15
124,2015-08-27,FCQ15,Q,FCF16
125,2015-09-24,FCU15,U,FCH16
126,2015-10-29,FCV15,V,FCJ16
127,2015-11-19,FCX15,X,FCK16
128,2016-01-28,FCF16,F,FCQ16
129,2016-03-24,FCH16,H,FCU16
130,2016-04-28,FCJ16,J,FCV16
131,2016-05-26,FCK16,K,FCX16
132,2016-08-25,FCQ16,Q,FCF17
133,2016-09-29,FCU16,U,FCH17
134,2016-10-27,FCV16,V,FCJ17
135,2016-11-17,FCX16,X,FCK17
136,2017-01-26,FCF17,F,FCQ17
137,2017-03-30,FCH17,H,FCU17
138,2017-04-27,FCJ17,J,FCV17
