	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1999-05-21	241.25	5	long				
1	1999-05-24	235.75	5	long			-27.5	-27.5
2	1999-05-25	238.25	5	long			12.5	-15.0
3	1999-05-26	238.0	5	long			-1.25	-16.25
4	1999-05-27	239.75	5	long			8.75	-7.5
5	1999-05-28	243.0	5	long			16.25	8.75
6	1999-05-31		5	long			0.0	8.75
7	1999-06-01	239.75	5	long			-16.25	-7.5
8	1999-06-02	239.75	5	long			0.0	-7.5
9	1999-06-03	245.5	5	long			28.75	21.25
10	1999-06-04	243.75	5	long			-8.75	12.5
11	1999-06-07	245.75	5	long			10.0	22.5
12	1999-06-08	245.75	5	long			0.0	22.5
13	1999-06-09	243.75	5	long			-10.0	12.5
14	1999-06-10	242.75	5	long			-5.0	7.5
15	1999-06-11	239.75	5	long			-15.0	-7.5
16	1999-06-14	241.0	5	long			6.25	-1.25
17	1999-06-15	236.75	5	long			-21.25	-22.5
18	1999-06-16	238.25	5	long			7.5	-15.0
19	1999-06-17	238.25	5	long			0.0	-15.0
20	1999-06-18	240.75	5	long			12.5	-2.5
21	1999-06-21	238.75	5	long			-10.0	-12.5
22	1999-06-22	236.25	5	long			-12.5	-25.0
23	1999-06-23	237.0	5	long			3.75	-21.25
24	1999-06-24	233.25	5	long			-18.75	-40.0
25	1999-06-25	233.25	5	long			0.0	-40.0
26	1999-06-28	232.25	5	long			-5.0	-45.0
27	1999-06-29	234.0	5	long			8.75	-36.25
28	1999-06-30	235.5	5	long			7.5	-28.75
29	1999-07-01	227.75	5	long			-38.75	-67.5
30	1999-07-02	223.0	5	long			-23.75	-91.25
31	1999-07-05		5	long			0.0	-91.25
32	1999-07-06	216.5	5	long			-32.5	-123.75
33	1999-07-07	216.25	5	long			-1.25	-125.0
34	1999-07-08	211.5	5	long			-23.75	-148.75
35	1999-07-09	208.5	5	long			-15.0	-163.75
36	1999-07-12	208.5	5	long			0.0	-163.75
37	1999-07-13	208.25	5	long			-1.25	-165.0
38	1999-07-14	212.75	5	long			22.5	-142.5
39	1999-07-15	216.75	5	long			20.0	-122.5
40	1999-07-16	209.75	5	long			-35.0	-157.5
41	1999-07-19	214.5	5	long			23.75	-133.75
42	1999-07-20	218.25	5	long			18.75	-115.0
43	1999-07-21	226.5	5	long			41.25	-73.75
44	1999-07-22	226.25	5	long			-1.25	-75.0
45	1999-07-23	233.25	5	long			35.0	-40.0
46	1999-07-26	227.25	5	long			-30.0	-70.0
47	1999-07-27	219.5	5	long			-38.75	-108.75
48	1999-07-28	217.75	5	long			-8.75	-117.5
49	1999-07-29	221.75	5	long			20.0	-97.5
50	1999-07-30	224.25	5	long			12.5	-85.0
51	1999-08-02	236.25	5	long			60.0	-25.0
52	1999-08-03	240.5	5	long			21.25	-3.75
53	1999-08-04	246.5	5	long			30.0	26.25
54	1999-08-05	246.0	5	long			-2.5	23.75
55	1999-08-06	246.0	5	long			0.0	23.75
56	1999-08-09	247.0	5	long			5.0	28.75
57	1999-08-10	251.0	5	long			20.0	48.75
58	1999-08-11	245.75	5	long			-26.25	22.5
59	1999-08-12	233.75	5	long			-60.0	-37.5
