,Date,Value,Payload,Daily_Gain,Missing_Price,No_Tradable_Day,Market_Out,Change (%),Cum_Gain
23,1999-02-18,-972.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,237.5
24,1999-02-19,-670.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",1512.5,False,False,False,inf,1750.0
25,1999-02-22,-770.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-500.0,False,False,False,-1.3305785123966942,1250.0
26,1999-02-23,-680.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",450.0,False,False,False,-1.9,1700.0
27,1999-02-24,-720.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-200.0,False,False,False,-1.4444444444444444,1500.0
28,1999-02-25,-720.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1500.0
29,1999-02-26,-720.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1500.0
30,1999-03-01,-750.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-150.0,False,False,False,-inf,1350.0
31,1999-03-02,-750.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1350.0
32,1999-03-03,-750.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1350.0
33,1999-03-04,-752.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-inf,1337.5
34,1999-03-05,-752.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1337.5
35,1999-03-08,-752.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1337.5
36,1999-03-09,-812.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-300.0,False,False,False,-inf,1037.5
37,1999-03-10,-812.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1037.5
38,1999-03-11,-812.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1037.5
39,1999-03-12,-852.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-200.0,False,False,False,-inf,837.5
40,1999-03-15,-772.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",400.0,False,False,False,-3.0,1237.5
41,1999-03-16,-772.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1237.5
42,1999-03-17,-802.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-150.0,False,False,False,-inf,1087.5
43,1999-03-18,-802.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1087.5
44,1999-03-19,-802.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1087.5
45,1999-03-22,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,inf,1150.0
46,1999-03-23,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1150.0
47,1999-03-24,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1150.0
48,1999-03-25,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1150.0
49,1999-03-26,-767.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",112.5,False,False,False,inf,1262.5
50,1999-03-29,-840.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-362.5,False,False,False,-4.222222222222222,900.0
51,1999-03-30,-890.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-250.0,False,False,False,-0.31034482758620685,650.0
52,1999-03-31,-960.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-350.0,False,False,False,0.3999999999999999,300.0
53,1999-04-01,-900.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",300.0,False,False,False,-1.8571428571428572,600.0
54,1999-04-02,-900.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,600.0
55,1999-04-05,-900.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,600.0
56,1999-04-06,-900.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,600.0
57,1999-04-07,-870.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",150.0,False,False,False,inf,750.0
58,1999-04-08,-855.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",75.0,False,False,False,-0.5,825.0
59,1999-04-09,-832.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",112.5,False,False,False,0.5,937.5
60,1999-04-12,-832.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,937.5
61,1999-04-13,-755.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",387.5,False,False,False,inf,1325.0
62,1999-04-14,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-175.0,False,False,False,-1.4516129032258065,1150.0
63,1999-04-15,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1150.0
64,1999-04-16,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1150.0
65,1999-04-19,-790.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1150.0
66,1999-04-20,-772.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,inf,1237.5
67,1999-04-21,-772.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1237.5
68,1999-04-22,-770.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,inf,1250.0
69,1999-04-23,-770.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1250.0
70,1999-04-26,-760.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,inf,1300.0
71,1999-04-27,-750.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,0.0,1350.0
72,1999-04-28,-697.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",262.5,False,False,False,4.25,1612.5
73,1999-04-29,-692.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-0.9047619047619048,1637.5
74,1999-04-30,-667.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,4.0,1762.5
75,1999-05-03,-667.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1762.5
76,1999-05-04,-705.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-187.5,False,False,False,-inf,1575.0
77,1999-05-05,-720.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,False,-0.6,1500.0
78,1999-05-06,-720.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1500.0
79,1999-05-07,-740.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-100.0,False,False,False,-inf,1400.0
80,1999-05-10,-762.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-112.5,False,False,False,0.125,1287.5
81,1999-05-11,-755.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,False,-1.3333333333333333,1325.0
82,1999-05-12,-725.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",150.0,False,False,False,3.0,1475.0
83,1999-05-13,-725.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1475.0
84,1999-05-14,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-100.0,False,False,False,-inf,1375.0
85,1999-05-17,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1375.0
86,1999-05-18,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1375.0
87,1999-05-19,-732.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,inf,1437.5
88,1999-05-20,-742.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-1.8,1387.5
89,1999-05-21,-742.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1387.5
90,1999-05-24,-742.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1387.5
91,1999-05-25,-717.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,inf,1512.5
92,1999-05-26,-690.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",137.5,False,False,False,0.10000000000000009,1650.0
93,1999-05-27,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-275.0,False,False,False,-3.0,1375.0
94,1999-05-28,-780.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-175.0,False,False,False,-0.36363636363636365,1200.0
95,1999-05-31,-780.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,False,-1.0,1200.0
96,1999-06-01,-767.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,inf,1262.5
97,1999-06-02,-762.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-0.6,1287.5
98,1999-06-03,-737.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,4.0,1412.5
99,1999-06-04,-750.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,False,-1.5,1350.0
100,1999-06-07,-750.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1350.0
101,1999-06-08,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,inf,1375.0
102,1999-06-09,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1375.0
103,1999-06-10,-745.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,,1375.0
104,1999-06-11,-732.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",62.5,False,False,False,inf,1437.5
105,1999-06-14,-650.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",412.5,False,False,False,5.6,1850.0
106,1999-06-15,-650.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,1850.0
107,1999-06-16,-640.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,inf,1900.0
108,1999-06-17,-602.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",187.5,False,False,False,2.75,2087.5
109,1999-06-18,-550.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",262.5,False,False,False,0.3999999999999999,2350.0
110,1999-06-21,-560.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-1.1904761904761905,2300.0
111,1999-06-22,-562.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-0.75,2287.5
112,1999-06-23,-557.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-3.0,2312.5
113,1999-06-24,-547.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,1.0,2362.5
114,1999-06-25,-547.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,2362.5
115,1999-06-28,-500.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",237.5,False,False,False,inf,2600.0
116,1999-06-29,-507.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-1.1578947368421053,2562.5
117,1999-06-30,-507.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,2562.5
118,1999-07-01,-447.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",300.0,False,False,False,inf,2862.5
119,1999-07-02,-420.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",137.5,False,False,False,-0.5416666666666667,3000.0
120,1999-07-05,-420.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,3000.0
121,1999-07-06,-390.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",150.0,False,False,False,inf,3150.0
122,1999-07-07,-342.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",237.5,False,False,False,0.5833333333333333,3387.5
123,1999-07-08,-335.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,False,-0.8421052631578947,3425.0
124,1999-07-09,-335.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,3425.0
125,1999-07-12,-287.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",237.5,False,False,False,inf,3662.5
126,1999-07-13,-297.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-1.2105263157894737,3612.5
127,1999-07-14,-120.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",887.5,False,False,False,-18.75,4500.0
128,1999-07-15,-70.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",250.0,False,False,False,-0.7183098591549295,4750.0
129,1999-07-16,50.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",600.0,False,False,False,1.4,5350.0
130,1999-07-19,25.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-125.0,False,False,False,-1.2083333333333333,5225.0
131,1999-07-20,-55.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-400.0,False,False,False,2.2,4825.0
132,1999-07-21,-135.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-400.0,False,False,False,0.0,4425.0
133,1999-07-22,-202.5,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-337.5,False,False,False,-0.15625,4087.5
134,1999-07-23,130.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",1662.5,False,False,False,-5.925925925925926,5750.0
135,1999-07-26,50.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-400.0,False,False,False,-1.2406015037593985,5350.0
136,1999-07-27,0.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-250.0,False,False,False,-0.375,5100.0
137,1999-07-28,25.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,-1.5,5225.0
138,1999-07-29,210.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",925.0,False,False,False,6.4,6150.0
139,1999-07-30,235.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",125.0,False,False,False,-0.8648648648648649,6275.0
140,1999-08-02,195.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-200.0,False,False,False,-2.6,6075.0
141,1999-08-03,195.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,6075.0
142,1999-08-04,270.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",375.0,False,False,False,inf,6450.0
143,1999-08-05,520.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",1250.0,False,False,False,2.3333333333333335,7700.0
144,1999-08-06,670.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",750.0,False,False,False,-0.4,8450.0
145,1999-08-09,700.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",150.0,False,False,False,-0.8,8600.0
146,1999-08-10,715.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",75.0,False,False,False,-0.5,8675.0
147,1999-08-11,1275.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",2800.0,False,False,False,36.333333333333336,11475.0
148,1999-08-12,1275.0,"{'long_future': 'LNF00', 'short_future': 'LNF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,11475.0
