,Date,Value,Payload,Daily_Gain,Missing_Price,No_Tradable_Day,Market_Out,Change (%),Cum_Gain
77,1999-05-05,-252.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,False,-1.0625,300.0
78,1999-05-06,-235.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,13.0,387.5
79,1999-05-07,-255.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-100.0,False,False,False,-2.142857142857143,287.5
80,1999-05-10,-260.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-0.75,262.5
81,1999-05-11,-255.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-2.0,287.5
82,1999-05-12,-257.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-1.5,275.0
83,1999-05-13,-270.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,False,4.0,212.5
84,1999-05-14,-273.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-18.75,False,False,False,-0.7,193.75
85,1999-05-17,-282.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,False,1.3333333333333335,150.0
86,1999-05-18,-282.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,150.0
87,1999-05-19,-292.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-inf,100.0
88,1999-05-20,-292.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,100.0
89,1999-05-21,-298.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-31.25,False,False,False,-inf,68.75
90,1999-05-24,-308.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,0.6000000000000001,18.75
91,1999-05-25,-305.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,False,-1.375,37.5
92,1999-05-26,-311.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-31.25,False,False,False,-2.666666666666667,6.25
93,1999-05-27,-327.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-81.25,False,False,False,1.6,-75.0
94,1999-05-28,-351.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-118.75,False,False,False,0.46153846153846145,-193.75
95,1999-05-31,-351.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': True, 'tradable_day': 0}",0.0,False,True,False,-1.0,-193.75
96,1999-06-01,-352.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,False,-inf,-200.0
97,1999-06-02,-366.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-68.75,False,False,False,10.0,-268.75
98,1999-06-03,-381.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-75.0,False,False,False,0.09090909090909083,-343.75
99,1999-06-04,-392.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-56.25,False,False,False,-0.25,-400.0
100,1999-06-07,-405.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,False,0.11111111111111116,-462.5
101,1999-06-08,-388.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,False,-2.3,-381.25
102,1999-06-09,-382.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,False,-0.6153846153846154,-350.0
103,1999-06-10,-378.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",18.75,False,False,False,-0.4,-331.25
104,1999-06-11,-395.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-81.25,False,False,False,-5.333333333333333,-412.5
105,1999-06-14,-368.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",131.25,False,False,False,-2.6153846153846154,-281.25
106,1999-06-15,-401.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-162.5,False,False,False,-2.238095238095238,-443.75
107,1999-06-16,-408.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-37.5,False,False,False,-0.7692307692307692,-481.25
108,1999-06-17,-385.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",118.75,False,False,False,-4.166666666666666,-362.5
109,1999-06-18,-382.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-0.8947368421052632,-350.0
110,1999-06-21,-377.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,1.0,-325.0
111,1999-06-22,-371.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,False,0.25,-293.75
112,1999-06-23,-376.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-25.0,False,False,False,-1.8,-318.75
113,1999-06-24,-358.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,-4.5,-231.25
114,1999-06-25,-353.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-0.7142857142857143,-206.25
115,1999-06-28,-353.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,-206.25
116,1999-06-29,-351.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,inf,-193.75
117,1999-06-30,-307.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",218.75,False,False,False,16.5,25.0
118,1999-07-01,-306.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",6.25,False,False,False,-0.9714285714285714,31.25
119,1999-07-02,-315.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,False,-8.0,-12.5
120,1999-07-05,-325.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,0.1428571428571428,-62.5
121,1999-07-06,-326.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-6.25,False,False,False,-0.875,-68.75
122,1999-07-07,-315.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",56.25,False,False,False,-10.0,-12.5
123,1999-07-08,-307.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,False,-0.33333333333333337,25.0
124,1999-07-09,-320.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-62.5,False,False,False,-2.666666666666667,-37.5
125,1999-07-12,-313.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",31.25,False,False,False,-1.5,-6.25
126,1999-07-13,-316.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-1.4,-18.75
127,1999-07-14,-293.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",112.5,False,False,False,-10.0,93.75
128,1999-07-15,-288.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",25.0,False,False,False,-0.7777777777777778,118.75
129,1999-07-16,-281.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",37.5,False,False,False,0.5,156.25
130,1999-07-19,-291.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-50.0,False,False,False,-2.333333333333333,106.25
131,1999-07-20,-273.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,-2.75,193.75
132,1999-07-21,-271.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-0.8571428571428572,206.25
133,1999-07-22,-271.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,206.25
134,1999-07-23,-268.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,inf,218.75
135,1999-07-26,-258.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",50.0,False,False,False,3.0,268.75
136,1999-07-27,-242.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",81.25,False,False,False,0.625,350.0
137,1999-07-28,-260.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-87.5,False,False,False,-2.0769230769230766,262.5
138,1999-07-29,-268.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,False,-0.5,218.75
139,1999-07-30,-268.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",0.0,False,False,False,-1.0,218.75
140,1999-08-02,-271.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-inf,206.25
141,1999-08-03,-292.5,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-106.25,False,False,False,7.5,100.0
142,1999-08-04,-290.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-1.1176470588235294,112.5
143,1999-08-05,-268.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",106.25,False,False,False,7.5,218.75
144,1999-08-06,-251.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",87.5,False,False,False,-0.17647058823529416,306.25
145,1999-08-09,-248.75,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",12.5,False,False,False,-0.8571428571428572,318.75
146,1999-08-10,-251.25,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-12.5,False,False,False,-2.0,306.25
147,1999-08-11,-260.0,"{'long_future': 'LPF00', 'short_future': 'LPF01', 'event': 'base', 'missing_price_flag': False, 'tradable_day': 0}",-43.75,False,False,False,2.5,262.5
