	Date	Price	long_short	Quantity	IS_ROLLING	Day	Pnl	cum_PnL
0	2003-04-08	82.35	short	1	True	1.0		
1	2003-04-09	82.15	short	2	True	2.0	0.19999999999998863	0.19999999999998863
2	2003-04-10	81.775	short	3	True	3.0	0.75	0.9499999999999886
3	2003-04-11	82.4	short	4	True	4.0	-1.875	-0.9250000000000114
4	2003-04-14	82.275	short	5	True	5.0	0.5	-0.42500000000001137
5	2003-04-15	82.4	short	5			-0.625	-1.0500000000000114
6	2003-04-16	81.75	short	5			3.2500000000000284	2.200000000000017
7	2003-04-17	81.4	short	5			1.7499999999999716	3.9499999999999886
8	2003-04-18		short	5			-0.0	3.9499999999999886
9	2003-04-21	81.85	short	5			-2.249999999999943	1.7000000000000455
10	2003-04-22	82.1	short	5			-1.25	0.4500000000000455
11	2003-04-23	82.225	short	5			-0.625	-0.17499999999995453
12	2003-04-24	81.825	short	5			1.9999999999999574	1.8250000000000028
13	2003-04-25	82.1	short	5			-1.3749999999999574	0.4500000000000455
14	2003-04-28	82.425	short	5			-1.6250000000000142	-1.1749999999999687
15	2003-04-29	83.4	short	5			-4.875000000000043	-6.050000000000011
16	2003-04-30	83.725	short	5			-1.6249999999999432	-7.6749999999999545
17	2003-05-01	84.15	short	5			-2.125000000000057	-9.800000000000011
18	2003-05-02	84.6	short	5			-2.249999999999943	-12.049999999999955
19	2003-05-05	84.55	short	5			0.2499999999999858	-11.799999999999969
20	2003-05-06	84.975	short	5			-2.124999999999986	-13.924999999999955
21	2003-05-07	84.45	short	5			2.6249999999999574	-11.299999999999997
22	2003-05-08	84.325	long	1	True	1.0		
23	2003-05-08	84.325	short	4	True	1.0	0.625	-10.674999999999997
24	2003-05-09	84.975	long	2	True	2.0	0.6499999999999915	-10.025000000000006
25	2003-05-09	84.975	short	3	True	2.0	-2.599999999999966	-12.624999999999972
26	2003-05-12	84.775	long	3	True	3.0	-0.39999999999997726	-13.024999999999949
27	2003-05-12	84.775	short	2	True	3.0	0.5999999999999659	-12.424999999999983
28	2003-05-13	84.925	long	4	True	4.0	0.4499999999999744	-11.975000000000009
29	2003-05-13	84.925	short	1	True	4.0	-0.29999999999998295	-12.274999999999991
30	2003-05-14	84.35	long	5	True	5.0	-2.3000000000000114	-14.575000000000003
31	2003-05-14	84.35	short	0	True	5.0	0.5750000000000028	-14.0
32	2003-05-15	83.925	long	5			-2.124999999999986	-16.124999999999986
33	2003-05-16	84.675	long	5			3.75	-12.374999999999986
34	2003-05-19	84.475	long	5			-1.0000000000000142	-13.375
35	2003-05-20	82.975	long	5			-7.5	-20.875
36	2003-05-21	83.9	long	5			4.625000000000057	-16.249999999999943
37	2003-05-22	83.775	long	5			-0.625	-16.874999999999943
38	2003-05-23	83.85	long	5			0.37499999999994316	-16.5
39	2003-05-26		long	5			0.0	-16.5
40	2003-05-27	85.125	long	5			6.375000000000028	-10.124999999999972
41	2003-05-28	85.625	long	5			2.5	-7.624999999999972
42	2003-05-29	85.45	long	5			-0.8749999999999858	-8.499999999999957
43	2003-05-30	85.3	long	5			-0.7500000000000284	-9.249999999999986
44	2003-06-02	86.675	long	5			6.875	-2.374999999999986
45	2003-06-03	85.825	long	5			-4.249999999999972	-6.624999999999957
46	2003-06-04	86.1	long	5			1.3749999999999574	-5.25
47	2003-06-05	85.2	long	5			-4.499999999999957	-9.749999999999957
48	2003-06-06	84.825	long	5			-1.875	-11.624999999999957
49	2003-06-09	84.625	long	5			-1.0000000000000142	-12.624999999999972
50	2003-06-10	85.2	long	5			2.875000000000014	-9.749999999999957
51	2003-06-11	84.05	long	5			-5.750000000000028	-15.499999999999986
52	2003-06-12	83.775	long	5			-1.3749999999999574	-16.874999999999943
53	2003-06-13	83.925	long	5			0.7499999999999574	-16.124999999999986
54	2003-06-16	83.85	long	5			-0.3750000000000142	-16.5
55	2003-06-17	84.275	long	5			2.125000000000057	-14.374999999999943
56	2003-06-18	84.25	long	5			-0.12500000000002842	-14.499999999999972
57	2003-06-19	84.1	long	5			-0.7500000000000284	-15.25
58	2003-06-20	84.725	long	5			3.125	-12.125
59	2003-06-23	85.4	long	5			3.375000000000057	-8.749999999999943
60	2003-06-24	85.175	long	5			-1.1250000000000426	-9.874999999999986
61	2003-06-25	85.925	long	5			3.75	-6.124999999999986
62	2003-06-26	86.025	long	5			0.5000000000000426	-5.624999999999943
63	2003-06-27	86.325	long	5			1.4999999999999858	-4.124999999999957
64	2003-06-30	86.7	long	5			1.875	-2.2499999999999574
65	2003-07-01	86.35	long	5			-1.7500000000000426	-4.0
66	2003-07-02	86.7	long	5			1.7500000000000426	-2.2499999999999574
67	2003-07-03	86.275	long	5			-2.124999999999986	-4.374999999999943
68	2003-07-04		long	5			0.0	-4.374999999999943
69	2003-07-07	87.775	long	5			7.5	3.125000000000057
70	2003-07-08	87.85	long	5			0.37499999999994316	3.5
71	2003-07-09	87.025	long	5			-4.124999999999943	-0.6249999999999432
72	2003-07-10	87.325	long	5			1.4999999999999858	0.8750000000000426
73	2003-07-11	86.95	long	5			-1.875	-0.9999999999999574
74	2003-07-14	86.725	long	5			-1.1250000000000426	-2.125
75	2003-07-15	87.425	long	5			3.500000000000014	1.3750000000000142
76	2003-07-16	88.925	long	5			7.5	8.875000000000014
77	2003-07-17	89.275	long	5			1.7500000000000426	10.625000000000057
78	2003-07-18	89.575	long	5			1.4999999999999858	12.125000000000043
79	2003-07-21	89.325	long	5			-1.25	10.875000000000043
80	2003-07-22	89.625	long	5			1.4999999999999858	12.375000000000028
81	2003-07-23	90.825	long	5			6.000000000000014	18.375000000000043
82	2003-07-24	90.175	long	5			-3.2500000000000284	15.125000000000014
83	2003-07-25	90.2	long	5			0.12500000000002842	15.250000000000043
84	2003-07-28	90.7	long	5			2.5	17.750000000000043
85	2003-07-29	90.35	long	5			-1.7500000000000426	16.0
86	2003-07-30	90.275	long	5			-0.37499999999994316	15.625000000000057
87	2003-07-31	90.35	long	5			0.37499999999994316	16.0
88	2003-08-01	90.8	long	5			2.250000000000014	18.250000000000014
89	2003-08-04	90.925	long	5			0.625	18.875000000000014
90	2003-08-05	90.825	long	5			-0.4999999999999716	18.375000000000043
91	2003-08-06	91.475	long	5			3.2499999999999574	21.625
92	2003-08-07	91.35	long	5			-0.625	21.0
93	2003-08-08	91.475	long	4	True	1.0	0.625	21.625
94	2003-08-11	91.075	long	3	True	2.0	-1.599999999999966	20.025000000000034
95	2003-08-12	90.95	long	2	True	3.0	-0.375	19.650000000000034
96	2003-08-13	90.875	long	1	True	4.0	-0.15000000000000568	19.50000000000003
97	2003-08-14	91.775	long	0	True	5.0	0.9000000000000057	20.400000000000034
