,Due,Future,Month,Pair
0,1999-12-30,SMF00,F,SMK00
1,2000-02-29,SMH00,H,SMN00
2,2000-04-28,SMK00,K,SMZ00
3,2000-06-30,SMN00,N,SMF01
4,2000-11-30,SMZ00,Z,SMH01
5,2000-12-29,SMF01,F,SMK01
6,2001-02-28,SMH01,H,SMN01
7,2001-04-30,SMK01,K,SMZ01
8,2001-06-29,SMN01,N,SMF02
9,2001-11-30,SMZ01,Z,SMH02
10,2001-12-31,SMF02,F,SMK02
11,2002-02-28,SMH02,H,SMN02
12,2002-04-30,SMK02,K,SMZ02
13,2002-06-28,SMN02,N,SMF03
14,2002-11-29,SMZ02,Z,SMH03
15,2002-12-31,SMF03,F,SMK03
16,2003-02-28,SMH03,H,SMN03
17,2003-04-30,SMK03,K,SMZ03
18,2003-06-30,SMN03,N,SMF04
19,2003-11-28,SMZ03,Z,SMH04
20,2003-12-31,SMF04,F,SMK04
21,2004-02-27,SMH04,H,SMN04
22,2004-04-30,SMK04,K,SMZ04
23,2004-06-30,SMN04,N,SMF05
24,2004-11-30,SMZ04,Z,SMH05
25,2004-12-30,SMF05,F,SMK05
26,2005-02-28,SMH05,H,SMN05
27,2005-04-29,SMK05,K,SMZ05
28,2005-06-30,SMN05,N,SMF06
29,2005-11-30,SMZ05,Z,SMH06
30,2005-12-30,SMF06,F,SMK06
31,2006-02-28,SMH06,H,SMN06
32,2006-04-28,SMK06,K,SMZ06
33,2006-06-30,SMN06,N,SMF07
34,2006-11-30,SMZ06,Z,SMH07
35,2006-12-29,SMF07,F,SMK07
36,2007-02-28,SMH07,H,SMN07
37,2007-04-30,SMK07,K,SMZ07
38,2007-06-29,SMN07,N,SMF08
39,2007-11-30,SMZ07,Z,SMH08
40,2007-12-31,SMF08,F,SMK08
41,2008-02-29,SMH08,H,SMN08
42,2008-04-30,SMK08,K,SMZ08
43,2008-06-30,SMN08,N,SMF09
44,2008-11-28,SMZ08,Z,SMH09
45,2008-12-31,SMF09,F,SMK09
46,2009-02-27,SMH09,H,SMN09
47,2009-04-30,SMK09,K,SMZ09
48,2009-06-30,SMN09,N,SMF10
49,2009-11-30,SMZ09,Z,SMH10
50,2009-12-31,SMF10,F,SMK10
51,2010-02-26,SMH10,H,SMN10
52,2010-04-30,SMK10,K,SMZ10
53,2010-06-30,SMN10,N,SMF11
54,2010-11-30,SMZ10,Z,SMH11
55,2010-12-31,SMF11,F,SMK11
56,2011-02-28,SMH11,H,SMN11
57,2011-04-29,SMK11,K,SMZ11
58,2011-06-30,SMN11,N,SMF12
59,2011-11-30,SMZ11,Z,SMH12
60,2011-12-30,SMF12,F,SMK12
61,2012-02-29,SMH12,H,SMN12
62,2012-04-30,SMK12,K,SMZ12
63,2012-06-29,SMN12,N,SMF13
64,2012-11-30,SMZ12,Z,SMH13
65,2012-12-31,SMF13,F,SMK13
66,2013-02-28,SMH13,H,SMN13
67,2013-04-30,SMK13,K,SMZ13
68,2013-06-28,SMN13,N,SMF14
69,2013-11-29,SMZ13,Z,SMH14
70,2013-12-31,SMF14,F,SMK14
71,2014-02-28,SMH14,H,SMN14
72,2014-04-30,SMK14,K,SMZ14
73,2014-06-30,SMN14,N,SMF15
74,2014-11-28,SMZ14,Z,SMH15
75,2014-12-31,SMF15,F,SMK15
76,2015-02-27,SMH15,H,SMN15
77,2015-04-30,SMK15,K,SMZ15
78,2015-06-30,SMN15,N,SMF16
79,2015-11-30,SMZ15,Z,SMH16
80,2015-12-31,SMF16,F,SMK16
81,2016-02-29,SMH16,H,SMN16
82,2016-04-29,SMK16,K,SMZ16
83,2016-06-30,SMN16,N,SMF17
84,2016-11-30,SMZ16,Z,SMH17
85,2016-12-30,SMF17,F,SMK17
86,2017-02-28,SMH17,H,SMN17
87,2017-04-28,SMK17,K,SMZ17
88,2017-06-30,SMN17,N,SMF18
89,2017-11-30,SMZ17,Z,SMH18
90,2017-12-29,SMF18,F,SMK18
91,2018-02-28,SMH18,H,SMN18
92,2018-04-30,SMK18,K,SMZ18
93,2018-06-29,SMN18,N,SMF19
94,2018-11-30,SMZ18,Z,SMH19
95,2018-12-31,SMF19,F,SMK19
96,2019-02-28,SMH19,H,SMN19
97,2019-04-30,SMK19,K,SMZ19
98,2019-06-28,SMN19,N,SMF20
99,2019-11-29,SMZ19,Z,SMH20
100,2019-12-31,SMF20,F,SMK20
101,2020-02-28,SMH20,H,SMN20
102,2020-04-30,SMK20,K,SMZ20
103,2020-06-30,SMN20,N,SMF21
104,2020-11-30,SMZ20,Z,SMH21
105,2020-12-31,SMF21,F,SMK21
106,2021-02-26,SMH21,H,SMN21
107,2021-04-30,SMK21,K,SMZ21
108,2021-06-30,SMN21,N,SMF22
109,2021-11-30,SMZ21,Z,SMH22
110,2021-12-31,SMF22,F,SMK22
111,2022-02-28,SMH22,H,SMN22
112,2022-04-29,SMK22,K,SMZ22
113,2022-06-30,SMN22,N,SMF23
114,2022-11-30,SMZ22,Z,SMH23
115,2022-12-30,SMF23,F,SMK23
116,2023-02-28,SMH23,H,SMN23
117,2023-04-28,SMK23,K,SMZ23
118,2023-06-30,SMN23,N,SMZ23
