	Date	Price	long_short	Quantity	IS_ROLLING	Day	Pnl	cum_PnL
0	2016-08-08	3.065	short	1	True	1.0		
1	2016-08-09	3.006	short	2	True	2.0	0.05900000000000016	0.05900000000000016
2	2016-08-10	2.983	short	3	True	3.0	0.045999999999999375	0.10499999999999954
3	2016-08-11	2.976	short	4	True	4.0	0.02100000000000035	0.1259999999999999
4	2016-08-12	2.966	short	5	True	5.0	0.03999999999999915	0.16599999999999904
5	2016-08-15	2.969	short	5			-0.014999999999998348	0.1510000000000007
6	2016-08-16	2.987	short	5			-0.09000000000000119	0.0609999999999995
7	2016-08-17	2.976	short	5			0.055000000000000604	0.1160000000000001
8	2016-08-18	2.986	short	5			-0.050000000000001155	0.06599999999999895
9	2016-08-19	2.949	short	5			0.18500000000000183	0.2510000000000008
10	2016-08-22	2.951	short	5			-0.010000000000001119	0.24099999999999966
11	2016-08-23	2.982	short	5			-0.1550000000000007	0.08599999999999897
12	2016-08-24	3.022	short	5			-0.19999999999999796	-0.11399999999999899
13	2016-08-25	3.027	short	5			-0.025000000000001688	-0.13900000000000068
14	2016-08-26	3.036	short	5			-0.044999999999999485	-0.18400000000000016
15	2016-08-29	3.047	short	5			-0.055000000000000604	-0.23900000000000077
16	2016-08-30	3.022	short	5			0.12500000000000178	-0.11399999999999899
17	2016-08-31	3.045	short	5			-0.11500000000000066	-0.22899999999999965
18	2016-09-01	3.01	short	5			0.1750000000000007	-0.05399999999999894
19	2016-09-02	3.006	short	5			0.020000000000000018	-0.03399999999999892
20	2016-09-05		short	5			-0.0	-0.03399999999999892
21	2016-09-06	2.992	short	5			0.06999999999999895	0.03600000000000003
22	2016-09-07	2.981	short	5			0.055000000000000604	0.09100000000000064
23	2016-09-08	3.022	short	4	True	1.0	-0.20499999999999963	-0.11399999999999899
24	2016-09-09	3.022	short	3	True	2.0	-0.0	-0.11399999999999899
25	2016-09-12	3.048	short	2	True	3.0	-0.07800000000000074	-0.19199999999999973
26	2016-09-13	3.058	short	1	True	4.0	-0.019999999999999574	-0.2119999999999993
27	2016-09-14	3.058	short	0	True	5.0	-0.0	-0.2119999999999993
28	2017-05-08	3.257	long	1	True	1.0		
29	2017-05-09	3.315	long	2	True	2.0	0.05799999999999983	-0.15399999999999947
30	2017-05-10	3.38	long	3	True	3.0	0.1299999999999999	-0.023999999999999577
31	2017-05-11	3.461	long	4	True	4.0	0.24299999999999988	0.2190000000000003
32	2017-05-12	3.498	long	5	True	5.0	0.14800000000000146	0.36700000000000177
33	2017-05-15	3.429	long	5			-0.34500000000000197	0.021999999999999797
34	2017-05-16	3.315	long	5			-0.5699999999999994	-0.5479999999999996
35	2017-05-17	3.283	long	5			-0.16000000000000014	-0.7079999999999997
36	2017-05-18	3.28	long	5			-0.015000000000000568	-0.7230000000000003
37	2017-05-19	3.353	long	5			0.365000000000002	-0.3579999999999983
38	2017-05-22	3.424	long	5			0.35499999999999865	-0.0029999999999996696
39	2017-05-23	3.312	long	5			-0.5600000000000005	-0.5630000000000002
40	2017-05-24	3.3	long	5			-0.06000000000000005	-0.6230000000000002
41	2017-05-25	3.275	long	5			-0.12499999999999956	-0.7479999999999998
42	2017-05-26	3.31	long	5			0.1750000000000007	-0.5729999999999991
43	2017-05-29		long	5			0.0	-0.5729999999999991
44	2017-05-30	3.145	long	5			-0.8250000000000002	-1.3979999999999992
45	2017-05-31	3.071	long	5			-0.3699999999999992	-1.7679999999999985
46	2017-06-01	3.008	long	5			-0.31500000000000083	-2.0829999999999993
47	2017-06-02	2.999	long	5			-0.044999999999999485	-2.127999999999999
48	2017-06-05	2.982	long	5			-0.08499999999999952	-2.2129999999999983
49	2017-06-06	3.042	long	5			0.29999999999999805	-1.9130000000000003
50	2017-06-07	3.02	long	5			-0.10999999999999899	-2.0229999999999992
51	2017-06-08	3.028	long	4	True	1.0	0.040000000000000036	-1.9829999999999992
52	2017-06-09	3.039	long	3	True	2.0	0.04400000000000048	-1.9389999999999987
53	2017-06-12	3.024	long	2	True	3.0	-0.04500000000000037	-1.983999999999999
54	2017-06-13	2.966	long	1	True	4.0	-0.11599999999999966	-2.0999999999999988
55	2017-06-14	2.933	long	0	True	5.0	-0.03300000000000036	-2.132999999999999
